First Name|Last Name|Age|Sex
daniel |kelly|38|FM
CAROLINE| LANIER|50|F
harvey|shaw|125|m
SHONDA |BROWN|33|M
lucy |galuska|8|FM
JOSEPHINE|EVANS|2|Girl
JENNIFER|NEWTON |32|M
lori| mcjunkin|41|M
 ronald|webster|115|M
leon|clark |26|both
natalia| garcia|48|-
franklin|hanner |48|-
WALTER|BUFFUM |53|-
juan| jacobs|18|FM
CARLOS|DOMBKOWSKI |30|f
kyla |prok|28|F
MAC|CORDOVA |35|Male
harold| austin|37|F
BENITA |ATWOOD|37|Girl
AMPARO|SMITH|36|F
DANA|RAPP|1|LGBT
SAMUEL|HERNANDEZ |27|Female
WILLIAM| ORTIZ|65|-
eleanor| brooks|20|Female
KEVIN |PEREIRA|70|Male
conrad|banker |66|-
laura| alvarez|26|-
julia |navarro|60|both
cynthia |gregg|40|both
reuben |hilton|37|m
betty |lewis|64|-
 PATRICIA|KINARD|33|f
joel|brandon |32|F
VICTORIA| RHOADS|16|m
BETTY|VACHERESSE |42|MF
JESSE|BUSSEY|32|-
samatha| arsenault|34|LGBT
john |webb|25|M
 bobbi|lee|118|FM
DEDRA|MCNAMARA |29|F
marie |bellman|36|m
CHARLES|PARKS |70|M
bethany|faye|27|-
MARTIN|MCALLISTER |36|Male
john |redmon|39|Female
WILLIAM| MILLER|44|Girl
 kelli|lira|3|M
RICARDO |SELL|65|LGBT
mary|reed|72|m
 connie|garner|45|M
 NATHAN|DAVIS|135|M
STELLA| WHITESIDES|45|f
MYRTIS |MABE|58|m
 joanne|neal|61|LGBT
daniel|olive|22|Male
 pearl|stephens|159|LGBT
 gloria|layel|64|F
JUDITH|ATKINS |9|F
CAROLYN|PETERSON|56|FM
 MICHAEL|HENRY|36|LGBT
GINA |PRESLEY|59|MF
MARGARET|ARNOLD |166|F
JACKIE |MROZINSKI|55|M
 BRIAN|MCKNIGHT|26|m
todd|wentz |18|m
john| fazzino|69|both
ROBERT|MIDDLEBROOK |9|-
maxine|white |36|FM
 theresa|ellis|14|Female
BRETT| HENDERSON|26|Female
MARY |FOSTER|49|Female
 VANESSA|GRAY|34|F
guadalupe|wangler |20|-
HEATHER |HILL|53|m
THELMA|WAKEFIELD|52|F
lucy|rivera |1|M
eileen |baker|39|F
thomas|barton|56|both
JANE|REED|61|f
JOYCE| RESENDEZ|23|f
george|stuart|13|-
 MICHAEL|LAVIGNE|63|both
josephine|wingate |57|both
 FLORENCE|GOLDBLATT|48|FM
theodore |foster|31|Male
 bobbi|west|47|LGBT
eleanor|heath |22|-
maryann|whitted|69|LGBT
ian|wilds |139|f
CATHERINE| SANDHU|46|FM
carmel| jennings|52|M
juan|milo|62|m
ruby|jonson |66|F
jill|sanchez |31|LGBT
 james|richter|13|Male
 KEVIN|SANFORD|62|F
cecilia|bradney|69|m
LOU|AUDET |20|Girl
john|hamilton|23|M
anthony|chavarria |24|LGBT
 MADELEINE|BERRY|68|both
TRUDY|WHEAT |60|-
EDNA|SHELSTAD|57|Girl
INEZ |RANDOLPH|19|LGBT
 ROY|WILCUTT|105|f
JENNIFER| CHITWOOD|35|F
matthew|dunn |22|both
naomi| moorhead|58|Man
kathy |chittum|8|LGBT
 SAMANTHA|ZUNIGA|42|both
DONALD|BROWN |41|M
PETER |STEBBINS|23|Girl
joseph|cancilla |70|F
karl |stellman|59|m
 BYRON|WAMPLER|38|Girl
 KAREN|BUTLER|46|both
MORGAN| SILAS|63|F
adam| owen|35|-
BETSY|BARKER|71|Female
 allen|gomes|32|LGBT
miles| king|60|Girl
 AMY|WAY|40|-
 demetrice|maldanado|65|m
 JEFFREY|PEDROZA|58|f
john|fultz |25|Female
robert|hensley|147|f
eliza|callender|20|Man
 nicole|manning|65|Male
michael|means|106|f
DANNY |SHEPHERD|81|m
 jannet|maynard|36|Male
adell|soloman |67|LGBT
GEORGIA |MADER|4|-
HAROLD|SPICER |180|FM
rebecca|rodney |27|LGBT
CHARLES |ROWELL|65|LGBT
terri|hirschman|20|f
THOMAS |RODRIGUEZ|60|LGBT
 NADINE|MORA|67|LGBT
courtney| fry|179|Male
aaron|brown |41|M
maria |babcock|25|m
 ronald|ayala|10|f
 christopher|whaley|52|M
robert|webb|49|f
 rebecca|morgan|61|m
robert| granado|7|M
ISAAC|SANTELLI|7|F
NINFA|ROOK |39|both
edwin| hart|68|f
 amy|evans|62|F
 blanca|allen|48|Man
jon|jones |44|MF
 erin|tran|1|MF
christa| moschetti|41|F
jack| ware|170|M
 shirley|drake|45|LGBT
william|morgan |34|F
 JILL|SCHRADLE|23|F
CHRISTOPHER| STONGE|64|both
lori|weller |3|Man
JAMES|BRANDON|120|f
david |brown|25|Male
CHRISTOPHER|KIRGAN|21|Male
steven|hannigan|30|M
carl |bowen|53|both
jose |hamilton|45|-
 pablo|brumer|36|LGBT
walter|chen|68|LGBT
GRETA|CAULDER |18|F
 alicia|fultz|44|M
barry| hetz|49|both
chester|eggleston |112|Male
leslie| griffin|31|Man
MELINDA|GOUCHER |48|-
 JASON|ISRAELS|32|LGBT
marlene |mendias|34|both
robert |matier|54|LGBT
john| ginsberg|52|Male
FLOSSIE| MILANO|1|both
shirley |chapman|64|m
 florence|griffin|20|F
gerald|smith |57|m
PEDRO| PONDER|18|-
 magali|block|29|-
mark|hernandez |12|both
dana |jock|35|LGBT
 molly|quinn|43|F
 michele|weber|50|both
john |stewart|19|LGBT
 ELLEN|TITH|25|MF
LORI |SHAWGO|69|LGBT
audrey|gillespie |190|F
david| cook|193|F
DANILO| LACOSTE|56|Girl
MARILYN| MARQUEZ|66|Male
RYAN| PETERSON|48|M
LEOLA|CLARK|38|m
 TROY|SOLIS|19|f
sean|illiano|136|Male
PAUL|MCCOY |40|FM
CHRISTOPHER| GENTHER|33|-
 william|autrey|71|-
william|banks |146|f
 sharon|graap|63|FM
robert|king|12|-
 ANDY|VANDEMARK|4|m
susan| day|17|Female
CARMELA |PEREZ|24|F
esteban |rayfield|1|m
donald| rauser|101|both
james|leal |22|-
brenda| heling|19|-
CHARLENE|ATKESON|40|FM
JILL |POWERS|20|both
 PATRICIA|PROFIT|36|f
 patricia|griego|36|f
 hattie|wall|91|LGBT
 LAWRENCE|NGUYEN|49|m
GREGORIO| MCEVOY|25|m
 LISA|BOSWELL|35|LGBT
nancy|cusano|35|F
blanca| miles|36|Man
christopher|lummus|65|M
JESSICA|GERO |31|f
 john|jones|67|LGBT
augusta|dominguez|60|both
isidro |archuleta|66|MF
LISA|MACHA |32|m
elizabeth|finnefrock|18|F
 ROBERT|WISCHMEIER|36|both
 LEE|GARCIA|20|Male
michael|walters|51|Female
marjorie |bennett|69|Girl
AMY |SCHMIDT|184|Man
 nettie|teas|121|M
 elizabeth|bennett|102|-
jerry|norris |61|M
RODGER| OTANI|17|F
AMY|HAYES|18|F
jose|puma |188|Male
norma|schinkel|29|Man
 john|wong|68|f
patrick|slaughter |21|f
ruth|brooks |64|M
shelton|mcgarey|55|LGBT
mark| maldonado|69|m
JEANNINE|MELVIN |43|-
chris |mendez|172|LGBT
 JOHN|CLEARY|19|FM
LORENA|POPE |97|f
byron |mellish|22|m
THEODORE|MARANA |50|-
edwin|alvarez|31|f
rubye|klein|56|m
 anna|brasher|3|Male
flora |green|8|LGBT
jose|hachting |58|LGBT
ADA |MEALY|19|f
 allen|moore|20|FM
STELLA |READ|111|F
AARON|MIRANDA |38|F
JUSTIN| INMAN|8|m
natalie|vandermeer|45|FM
patricia| carver|117|Man
JIMMY |PARIS|61|Girl
monte |vital|16|MF
kimberly| adams|20|Female
nicolasa|hafele |42|F
GLORIA|PADMORE|46|-
KIMBERLY| MERRICK|177|f
DIANE|CURRY|50|Male
 MICHELLE|NUNN|55|F
EMILY|HODGES |68|f
 RUBY|BROWN|29|both
christine| smith|56|Female
john|hughett |14|m
LAURA |MATHERS|11|F
 HOLLY|GRUBBS|187|LGBT
george|daniel|131|Female
 JANE|ENNENGA|31|M
terry|garrison|27|both
DONALD|CORDOVA|21|LGBT
becky| clemons|34|FM
HAROLD |PLESSIS|43|Female
 tabatha|dipiano|34|-
 JUSTIN|CHRIST|19|f
ROBYN|DAVIS |15|-
DONNA|BROWN |117|f
patricia| gomez|19|both
ARTHUR|MARRERO|21|M
nathan| soto|29|LGBT
debra| chavez|2|m
 lloyd|harper|64|MF
DEBBIE |NUTT|68|m
david|heuer |40|m
ALEX| HICKS|57|m
harold |broadway|42|LGBT
jessica|clark |67|F
christian|dengler |33|-
 TOSHA|SPIGNER|40|Man
MAE| KIMBALL|55|m
john |mcdermott|53|MF
WILLIAM |KIBBE|70|-
sam| looney|38|both
vicki| farrell|28|-
 KEVIN|WALKER|27|both
PATRICK| BURGOON|67|m
clinton |holmes|189|both
MARION|JOLLEY |56|M
gregg| benson|43|LGBT
ARTURO|SLOAN|19|Man
LISA |ZUMWALT|14|f
lauren|artis |17|m
willie |faustini|45|LGBT
shirley |hunter|26|LGBT
wendy|carmack |17|both
ernest|heath |3|M
JAMES| MATTSON|169|Girl
roberta |savage|68|f
kimberly |baltz|64|LGBT
FERNANDO|LINKOUS|40|Male
 lisa|wood|22|M
adam|black |90|LGBT
 silvia|kolbe|40|-
dave |cleveland|54|both
 marie|hartis|15|Girl
ANDREW |PROCTOR|61|f
 THEODORE|CASSIDY|49|both
JACKIE |CARRELL|40|-
 LORRAINE|BASS|28|f
edna|powers |44|m
CHRISTOPHER|DUBE|62|Female
JASON |ADLER|30|f
donna| billiter|131|f
CORY| STEWARD|44|Female
AMANDA|WEISSGERBER |26|Female
MARIAN|DAVES|35|both
PETER| BARKER|63|F
scott |norwood|146|F
SARAH| CRAIGHEAD|120|m
FRANCES |EASTERLY|52|LGBT
karrie|cook|62|M
addie|shepherd|18|LGBT
 minna|johnson|51|both
george|suarez |51|Female
CHRISTOPHER|BEST|65|f
RUTH| HOUSE|58|LGBT
lynda| frazier|15|both
BENJAMIN| LOPEZ|37|-
STEVEN|RICHARDSON|138|Female
RICHARD |COLEMAN|36|MF
CLAIR|MATHISON |41|m
talia| bohman|65|LGBT
michael|cover |23|both
robert|mundt|156|Male
william |swearingen|64|-
donna| yoder|63|Male
KENNETH|HAPPEL|38|Man
 ross|geppert|1|-
carey |fuentes|24|both
pauline| thornbury|63|LGBT
adrianna|lane|48|F
rosie| delong|37|F
jamie|salinas|62|m
cecelia |armstrong|23|M
JUAN |SIMMONS|58|-
jennifer |woelfel|63|m
TERRI|BROWN |29|F
della|fabian |182|both
PERRY| HAZELTON|67|-
william|harlan |53|Female
CLINTON| KERLEY|46|f
MARIO |JOHNSON|92|MF
william| traughber|56|LGBT
brian |swonke|108|both
MYRTLE|HULL |55|Female
 JASON|SIMMONS|65|FM
glenda |tebo|60|f
 ANGEL|RANDALL|70|M
marjorie |downs|104|-
MELISSA|ALDRIDGE|60|m
 ROBERT|CARR|30|LGBT
charles|harris|8|m
 joseph|foret|46|M
ashley| vargas|38|F
timothy|mccourt|61|f
DAVID| FISCH|50|FM
carl| greene|40|Male
fidelia| gomez|10|f
michael| mathis|20|f
NORMA |FLORES|41|F
PRESTON |GARAND|172|MF
BONITA |BULTER|14|F
ALTON|TAFT|105|MF
 kelly|northcutt|18|f
 MICHAEL|MONIZ|43|m
 joshua|atkinson|30|Man
junior|wilson|47|-
 DANIEL|OLSON|51|-
melisa|ross |90|m
 ANDREW|IBARRA|14|Male
helen|chandler|33|m
ADAM |CHRISTOPHER|49|Male
 james|crabtree|22|M
james|burnett |69|F
jackie |combs|30|both
MINNIE |GRIFFIN|19|Female
fred| walker|51|Male
 david|petterson|99|-
 gloria|mcneil|53|M
robert |galloway|18|M
jeffrey|gourd |42|Male
everett|beene|88|FM
rosie|yarbrough|16|F
SANDRA| DAVIS|20|F
JOHNNY| PATEL|65|M
 gilbert|biagioni|70|Male
alicia|cohn|57|Male
RANDY |JIMENEZ|62|M
 gloria|almazan|40|both
CLAUDIA |RIMPLE|22|f
ROBERT|HORNE|70|LGBT
EMORY| KERCHEVAL|66|F
 CANDICE|SIPPEL|69|both
mary| vergara|62|Male
alfred| cohen|43|LGBT
john|wilkowitz|36|Girl
 lawrence|watson|61|FM
ANTHONY| GOFF|47|F
ahmed|loya |34|m
 CHRISTINA|RING|49|F
DANIEL|CUNANAN |10|M
LENORE|WADAS |172|both
CALVIN|FRANZESE|48|F
ramon|brown|18|LGBT
 ROBERT|MCGHEE|59|-
TERRY|LAMB |65|M
randy|walton|195|Girl
PATRICK |SMITH|19|LGBT
MINNIE| ACOSTA|40|M
elizabeth|larson |43|LGBT
samantha| hawkins|141|both
 david|brashier|18|f
MARK|ARNOLD |45|f
 patrice|witcher|35|f
richard|marshall |7|LGBT
SHARON |MCKENZIE|67|f
mary| spain|47|m
JOSHUA| JONES|21|LGBT
jonathan|brown|21|Girl
 JOCELYN|DIPAOLO|42|both
 SHERI|ELWELL|30|M
janet |levesque|70|f
howard| carino|30|-
 dorothy|mack|87|m
GLENN|PELLETIER |173|Female
 CEDRIC|HOBSON|35|f
devora |cook|157|Female
ROGER|KIRKLAND|44|both
ELLA| COHEE|55|f
 pamela|simon|53|Male
GREG| THOMAS|46|Girl
adele| kennon|37|f
melanie |walters|58|Female
 AMY|DUCKETT|57|Male
 ROSEMARY|CROCKETT|127|-
sylvester|gomez |25|LGBT
 THOMAS|HANSON|7|f
JOYCE|LAROSE |16|FM
 madeline|rivera|43|MF
 nathan|patillo|23|Female
GRACE| PITTMAN|28|Girl
ROBERT| MCBROOM|36|m
BETTY |MARTINEZ|106|f
kelly|shortell |70|F
JIMMY|WAHLSTROM|94|Girl
allison| zayicek|61|M
jerry| cohen|19|m
 JOHN|FOOTE|55|f
 laura|sheck|67|m
THERESA| SPRINGER|171|Male
DANIEL|CANTY |27|LGBT
ANN|BRINLEE |57|f
 robert|davis|66|FM
johnnie |mcclarty|18|Female
danny|pettrey |31|m
 troy|mueller|34|-
lynn |watson|11|f
 paul|dickerson|50|M
KEVIN|YEE |65|Male
GARY|CUNNINGHAM|65|Man
 steven|bowen|42|m
 ELLEN|COSTELLO|48|Female
donna|ryan|147|both
andre|canizales |49|Man
stanley| hilton|58|Male
HELEN |WARDEN|42|f
 jeff|blankenship|25|Male
DEANNA|CRUZ |153|-
robert |gonzales|13|-
JAMES|ASHLEY|53|both
michael| sweet|15|MF
KEITH| FEUCHT|66|LGBT
theresa| rodriguez|1|-
 kathleen|belanger|173|Girl
glenn|king|121|Male
 sarah|martinez|49|both
ellen |rebuldela|100|MF
richard|reed|43|LGBT
DOUGLAS|WERNER|60|M
scott |autry|27|Female
 BRANDON|BECRAFT|39|MF
JESSICA|WILSON|53|Male
dorothy|coy|48|Male
jason|mcglothin|155|M
catherine|purnell |43|f
kimberly| hisle|183|f
dennis |talarico|21|f
joseph| rios|37|F
rosa |cooper|60|LGBT
JENNIFER|MARBLE |37|LGBT
SANDRA| ERPS|60|LGBT
charles |posey|10|both
 KEVIN|ISCH|33|M
MELISSA| SAWTELLE|37|Female
henry| moody|19|both
SHIELA|ROBINSON |10|both
MARK|LONG |53|FM
julie |ober|49|Man
lori| laplante|2|Female
jill |davis|115|f
RUBEN|BENAVIDEZ|76|both
DAWN| REED|27|both
 william|tretheway|11|m
 GARY|RICHARDSON|32|f
 SONIA|JANZEN|43|F
 janet|sears|18|Female
 JAMES|BREWER|14|Male
JOHN|GARNER |63|f
CASEY| COLLINS|61|-
charles|gravitt|23|Female
danielle| timmins|44|F
kenneth|murphy|24|MF
 thomas|canty|60|M
charles |phillips|70|M
TERRY|RODRIGUEZ |70|F
 astrid|bender|55|f
MICHELLE|PEREZ|59|M
REBECCA|BOES |49|both
 david|cash|37|f
paul|sabir|67|M
wesley| edgehill|58|both
lonnie|hill |45|-
ana|jackson|39|F
ann| mcconnell|40|f
DONALD| HOLT|15|f
JOANN| BARRAS|54|Man
 TIMOTHY|SMITH|48|F
GEORGIE| PERRY|179|both
ryan |powe|53|-
caroline| kupper|6|both
INOCENCIA| DRURY|30|-
 tammy|blackstock|58|F
ANDREW|HAGER |55|Female
evelyn |bowen|41|F
HERMAN|STEWART |16|Male
