First Name|Last Name|Age|Sex
SHAWN |MORRIS|52|m
lynelle|fitzpatrick |73|MF
JENNIFER |RED|47|-
ANDREW| TURNER|69|both
 john|dorsey|67|LGBT
IRENA |EDWARDS|150|both
derek |hsieh|22|FM
ROGER |SCHNARR|43|Female
jennifer |logan|68|both
michael|baker |18|M
REGINA|MILLER|60|F
donald |conrad|25|F
 BETTY|CORBETT|16|-
BEN|WEST |64|-
ida| fernandez|93|-
erica|villegas |167|F
donna|gerber|29|Girl
SARA|DEAN|31|f
LINDA| LONA|45|F
william| mcdonald|31|F
ROBERT|HURST|63|m
tammy| stephens|10|Female
dianne |scott|27|LGBT
tracy|guthmiller|35|F
AMANDA |MOMPOINT|66|Male
susan|darroch |26|FM
delbert|alba|65|FM
 ANGELA|HATHORN|42|F
MICHELE|WOLFGANG|56|Girl
willie|zeiler |62|-
wayne|william |137|Female
LAVERN|REEVES|69|-
JOHN|DRAPER|56|both
joe |taylor|53|MF
GARY|ELLIS |67|m
jill| matthews|23|Female
mabel |anderson|146|F
alonzo|ellis |20|-
bettie |chernoff|25|m
melba|wallace |1|F
dorothy| caple|43|LGBT
ALVIN |BRYANT|30|Male
veronica| leos|65|FM
 HENRY|MILLETT|35|Girl
 eloisa|griffin|60|-
john|whiting |42|LGBT
SYBIL|NIEVAS |64|m
frances |drinkwater|52|Female
 shanita|hoskins|24|LGBT
AMY|PARO|61|-
hector |salles|53|Male
jean|vargas|24|Girl
GREGORY| MORRIS|51|f
 cheryl|nelson|44|LGBT
william|baker|43|M
BELINDA|COOKSEY|28|FM
 daniel|snell|51|Female
donna|doyle |134|F
 JENNIFER|WYNN|52|LGBT
GARY|MILLER |129|-
MAUDE|NEGRON |32|Male
WALLACE|NOBLES |194|-
DONNA|RICHARDS |41|LGBT
DOROTHY|NOBLE |62|m
 NATALIE|MARSH|84|FM
isela|egan |1|both
 anita|horney|69|FM
MARCELLA|ONEY|49|both
BRADLEY|SETO|21|F
susan |cybart|30|f
 ANDREA|LOFTIS|54|f
 jeffrey|howard|24|M
MICHAEL|DAVIS|49|m
 JOHN|WILLIAMS|70|FM
 brian|gordon|69|F
 roosevelt|mieloszyk|48|Girl
 ROSIE|SMITH|57|LGBT
CRISTY |WOODYARD|4|Female
ELIZABETH| NEWMAN|30|FM
 SHEILA|WALTERS|51|both
MARCIE |PAULSON|28|f
 joseph|lash|25|f
ALICIA |SWANSON|109|F
carrie|desrochers|46|F
MELISSA |HICKS|51|both
 CHARLES|HARRIS|42|LGBT
arthur|nicholas |5|both
MARLENE| VEITCH|47|F
ASHLEY|POSADA|9|m
nicholas|armstrong |40|Man
