First Name|Last Name|Age|Sex
JULIE| MARKUS|12|m
 lois|mclaughlin|27|both
linda| sellers|135|-
lisa |cortez|20|f
ERIC |WEDEL|67|both
GITA |ELLIS|186|LGBT
ELIZABETH |MONTGOMERY|19|both
frances |nix|38|m
DAVID| PATEL|57|-
 MARGARET|KELLY|63|m
bernard|masseria |178|M
 james|yancy|46|-
sandra |hodge|64|m
dennis| mallard|46|FM
john| vaughan|19|FM
 VIRGIL|MORALES|159|MF
 rose|whitehead|53|F
 FELICIA|RIVERA|22|-
ernestine|leach |110|m
 CHARLOTTE|HORN|61|F
thomas|nevins |49|Female
SHIRLEY|GARRETT|28|m
william|cooke|41|m
JEFFREY|ADAMS |106|Female
 wendy|yi|43|F
KATHY| BECKETT|31|Female
latisha|donegan |96|-
calvin |machado|61|m
david|fortenberry |39|Male
FREDDIE|MURRAY|88|M
RUDOLPH|EDWARDS|5|Female
JOSE|SLUSSER|34|Man
david| blacker|46|f
GRANT|NEMETH |95|-
MADELEINE| STEINER|84|F
erin |murray|58|-
SUE|BONENFANT |36|-
KAREY| EDWARDS|37|M
JAN |HALLMAN|7|F
 katharine|blanton|66|M
brandon|johnson|51|both
 dorothy|walker|40|both
 mary|maddox|14|FM
 ORA|TAYLOR|26|f
GLADYS| ANDERSON|33|LGBT
CONCETTA |MCLANE|5|M
matthew|ghosh|16|LGBT
raymond|carrizales|24|LGBT
 LINDA|HATFIELD|58|F
HILARY|GREANY|32|M
ALETHA| DUANE|66|m
angela| merchant|54|Female
jacob |rinehart|64|FM
ROBYN|CLARK|49|Male
raquel|maxwell |66|Female
ALFONSO |DAVIS|157|f
MONA| DODD|24|F
tom |martin|54|-
BRIDGET|CATER |40|LGBT
 TERRI|ARZOLA|47|F
jesus|masters |58|m
joseph |tuohy|1|F
brian|ledbetter |40|LGBT
emma| gaddy|50|Male
dee |williams|49|-
paul |hardman|57|both
LOLA| LOPEZ|53|MF
DEBBIE|RILEY|25|both
PHYLLIS| STEMPER|19|FM
FLORINE| SCOTT|35|f
leigh|torres|162|f
carrie |broadfoot|21|F
ruth| neidecker|56|Female
peggy|may |52|f
DORA| MISTRETTA|7|both
vicki|sherman|67|M
 STEPHEN|KLUENDER|111|M
 wilmer|pinder|40|Male
 yvette|rathbone|23|Male
QUENTIN| MYERS|49|both
carl|baldridge |21|m
JOEL |MAYNARD|43|Female
breanna| vanauken|109|FM
mary|counter |28|Female
julian|mazzella|18|f
DEBRA |NEIDER|11|-
william|lambert|86|Female
 june|gwyn|69|M
EDDIE|FREEMAN|41|LGBT
JASON|JOHNSON |42|F
HARRIET|BRECKENRIDGE|23|LGBT
mildred|bianchi|88|F
TYRELL|FREDE|159|MF
catherine |bond|53|both
EDWARD|DRISCOLL |47|Female
CATHERINE| LASH|35|M
LINDA |SIMMONS|56|m
JIMMIE |NEWSOME|21|FM
JOAN |SMITH|39|f
james |holland|44|LGBT
 aimee|black|54|F
charles|stephens |103|F
ERIC |HOAG|149|Male
 WILLIAM|MAKI|7|Female
JAMES|MOLINA|70|m
CHRISTIAN |BRADLEY|66|Male
ROBERT|PANTOJA |38|both
MARIO| EDMONDS|29|F
 jesse|powell|67|MF
elsie|gomez|26|LGBT
martin|jacobs|3|m
heather|stewart |62|-
craig| macias|145|Male
anthony|sam |23|F
JEREMY|PADUANO|30|-
christine|muscarella|20|F
PAUL|LARSON |67|m
SHERRI|MCGINNIS |65|F
 ERICK|POPE|43|f
 JOHN|VARIAN|174|-
louie| rodgers|45|LGBT
BRIAN| JOHNSON|63|M
 RANDY|HADSELL|92|Female
 amy|loiseau|132|Man
CARMEN| ROSATI|23|Male
THI|WILLIAMS |199|both
 DON|SLAMA|114|-
donald| turner|50|M
EARNESTINE |BAUR|24|m
RHONDA|ROGERS|27|Girl
MARIE |OJEDA|20|LGBT
 KIMBERLY|NOVAK|34|-
DANIEL| PADILLA|180|Male
curt |mcswain|41|both
HETTIE |LINDQUIST|27|-
 gladys|spencer|25|Male
GEORGE|LIU |63|Man
johnny|kern |116|FM
julie| nelson|69|Man
REBECCA|NOLL |6|Male
PAT |LAVENDER|29|Female
HARLAN|WALKER|45|m
cortez|reedy |65|Female
helen| vallot|12|f
mildred |senegal|66|LGBT
jose| wright|24|Man
 jeremy|clemans|47|f
JAMES|DINKINS|21|M
THOMAS| PETERSON|1|M
PATRICIA|MCLAURIN |39|Male
PRISCILLA |JOHNSON|19|m
roger|mayberry |44|LGBT
 michael|whitmore|53|M
 MARY|HANSEN|62|m
jonathan|rank|1|m
michael| runge|41|M
JENNIFER |DUNN|26|F
TAMMY |PHELPS|114|Male
BOBBY |SKUBIS|59|M
robert| davison|70|Girl
kelly| chong|70|f
 BETTY|THOMAS|66|FM
ALLAN|FADDEN |157|m
 DAVID|FLANIGAN|58|M
TRACI |SCHMIDT|41|FM
ELIZABETH| GRAY|49|Male
 DAVID|PERZA|36|LGBT
meagan|wraight |3|F
vernon|white|44|FM
eugene |rippelmeyer|75|Man
 LORI|HOLT|1|both
ANNA|KRAUSS|38|FM
 JOSEPH|JONES|61|m
linda|owens |35|Girl
GENEVIEVE|OLSEN |49|Man
francis|murphy|33|both
 tracy|richardson|24|M
JENNIFER |MARSH|69|both
 BONNIE|AYERS|57|both
 james|brasil|33|Female
SAMUEL|MURPHY |60|both
ELAINE|HENKE|27|-
 TOYA|CARLSON|68|m
