First Name|Last Name|Age|Sex
judith|horwath|27|Female
 PAMELA|PHILLIPS|46|f
 LOLA|FINE|7|-
ARLEN| REED|69|f
 JOSEPH|ABBENANTE|14|both
 tamala|tartaglione|50|both
sandra|peele|60|f
ANDREW|RICH|31|m
 RUTH|PERRY|54|FM
MARIA| TORRES|58|-
 GLORIA|HOLDEN|23|-
STEVEN| CUNNINGHAM|25|f
mark |larick|57|f
alan |morris|44|m
ernesto|winters|44|f
jayne|lozano|62|M
ROBERT|VINSON |67|both
 chad|gruis|25|m
 james|belcher|37|Female
VALENTIN |FREYMAN|152|both
DIANNE|ECK |56|F
jeanette|garcia |41|LGBT
AUDREY|PHILLIPS|22|Female
KENNETH| LEE|60|-
ARLENE |CLARK|41|LGBT
carolyn| sohre|58|MF
nathan|respess |39|M
RYAN| JARRELL|112|Male
DARRIN| DEWITT|23|LGBT
alexander| hedges|49|f
wayne|norman |47|F
 KEVIN|SMITH|30|F
 kenneth|sweeney|38|f
helen|robbins|136|F
BILLY| BURGOS|160|f
SAMANTHA |BOBO|24|-
LUCY |SMITH|138|f
 heidi|waldrop|32|f
OLIVIA|WYATT |50|F
mary| garrett|19|F
james|tilley|70|-
david|adams |4|-
 MARVA|COFFIN|45|m
denise|ugarte|60|Girl
 barbara|james|52|both
kristin|schofield |63|m
MICHAEL|COOK |52|m
GERTRUDE|KEIM|68|Man
janet |lenigan|55|F
 rocky|dias|40|m
alma|baker|105|Male
MELVIN |SMITH|57|both
james|yi|50|m
HELEN|SIGALA |7|both
 MARY|ROBINSON|28|LGBT
LANCE |ROBINSON|80|Man
rose|ishee |54|m
ARTHUR |SAUCIER|34|both
HARRY|DUBOIS|60|F
ellen| chesley|20|f
 SANDRA|WERRE|25|-
 kari|anderson|11|both
 marcos|price|35|F
KENNETH|MARTIN |140|LGBT
SHELIA|CONNOLLY|39|f
JOSEPH |HARRIS|40|M
MARY |HINZ|127|both
lina|carlson |66|M
danika |moeckel|18|Male
CHEYENNE| EYLER|32|-
karen |bergen|21|both
mary| albrecht|42|Female
charlene| mayhugh|46|both
robert|jackson |43|-
cynthia|flores|56|FM
thomas| forte|21|M
ROBERTO| CROWDER|30|f
RICHARD |WILLIAMS|33|-
 tony|valentine|30|f
COURTNEY |BRADY|24|F
lisa |pressley|58|-
CARLA|MENDOZA|29|MF
LAUREN |BANKARD|82|FM
AUSTIN| ROBERTSON|25|F
 JOAN|CHATMAN|31|both
deshawn|quattlebaum |107|FM
PATRICIA |BURDETTE|65|MF
JENNIFER|ADAMS|105|F
chad|mendez|50|Girl
DANIEL| SPANN|9|-
rodney|propes|169|M
GREGORY| CASSELLA|68|F
timothy|seaton|41|FM
NELLIE|JONES|65|Man
rafaela|rodriguez |28|f
TIMOTHY|ANDERSON|48|MF
robert| schultz|59|LGBT
DOUGLAS |ROGERS|33|both
NICKY|KELTON |5|-
dennis|housel |120|both
carrie|davis|20|F
kenneth|macomber |39|m
CANDICE |MARTINEZ|48|f
DANIEL |RODRIQUEZ|66|LGBT
 DOROTHY|WARREN|63|-
joyce |duncan|43|Man
judy |harris|57|LGBT
lowell|yerger |26|-
 ABIGAIL|NEAL|49|-
christopher|james|15|LGBT
margaret |hodosy|1|both
JESSICA |LAFLORE|27|-
 charles|maddox|41|MF
ANNE| PEARSON|66|F
 jennifer|duggan|9|FM
samantha |salter|37|-
THOMAS|BENTHALL|5|FM
 MICHAEL|JUEL|25|F
charles|eden |40|LGBT
DANA|CHRISTENSEN |36|-
BRIAN|GROSS |90|both
MILDRED| JAMES|19|m
melinda| long|69|m
 JOSHUA|STREB|61|Female
SANTA| GRIMES|66|m
susan |glenn|59|MF
JACKSON|GIVENS|56|Female
john|dudley|61|F
 reginald|fernandez|8|-
 steve|isaac|51|both
JOHN| JOHNSON|107|LGBT
willie |raposa|10|f
joseph|stiver|6|MF
pamela| routzahn|7|both
ROY|GRAHAM |74|M
CHARLEY|STUCKEY |47|M
AMANDA| CABADA|147|Male
jeremy |jones|11|m
herbert|xaimoungkhoun |122|Male
JOSEPH| LANE|27|both
 ALISON|BROWN|53|both
 BRENT|LUCHETTI|18|both
joseph| windish|63|FM
LEO| FRIEL|68|both
daniel |carlson|118|-
 ANTHONY|RIEKENA|1|M
DAVID|LIKES |59|F
HILDA|MORALES|62|both
james| hogg|59|f
jose|noble |50|both
diane |atchinson|45|m
OFELIA|HOLMES|65|f
melvin|mcdivitt|29|LGBT
ELLEN| NELSON|59|-
CLARENCE|JOHNSON |65|MF
stephanie|dunkleberger|63|Girl
ERICA| LALL|26|both
RITA|SHRUM |39|Male
marilyn|miley|14|-
jennifer| cardinale|13|-
robert| munson|50|Girl
 MARIA|MANNING|45|Female
CATHERINE| WHITNEY|27|m
 henry|manuelito|125|-
 OFELIA|HARDMAN|67|Male
DEBORAH| LONG|84|Female
aaron|montoya |44|Female
GEORGE|CULPEPPER|31|Female
LAURA|STEPHENSON|172|f
carla|caspers |194|both
 DESIREE|JACOBS|38|f
ERIC| LATHAN|62|Male
SAMANTHA|ARREDONDO|62|Female
EVA|BRYANT |1|f
CHERYL|SANDERS |12|MF
CARLOS| BARRY|4|both
 danielle|stubbendeck|2|m
 DARRELL|STACKHOUSE|43|F
CARMELA|CHILSON|12|m
robert|fish|36|LGBT
 SHARLEEN|BATEY|40|LGBT
pamela|mingle|32|MF
william |vicic|83|LGBT
NICHOLAS|HUBBARD |58|Male
bernard|boone|41|M
kristi| dahlman|142|F
DOUGLAS| BROADWELL|34|-
 gladys|silva|36|both
alisha| gonzales|39|LGBT
JENNIFER|CULNANE |47|F
 kaye|siegmund|174|M
kim| frink|48|M
brittany| roberts|199|LGBT
AMANDA |GRAY|62|LGBT
chanel|noonkester|31|f
bonnie|nichols|35|both
betty|wind |61|Female
KORY| GARDNER|79|-
alyse|davis |127|F
mildred |howard|59|F
DANIEL|WEST |44|-
patricia| firth|59|FM
howard |castro|187|both
NELSON|BIELECKI|162|both
GARRY| SALAS|55|m
john |navarro|95|FM
marion| connors|11|both
 MARK|LYNCH|40|m
 connie|ryan|55|Female
HELENA| BAKKEN|16|-
PAULETTE| RYAN|64|Male
 melissa|carabajal|6|M
timothy |hardy|154|MF
WALTER |JONES|60|LGBT
ROGER|WILLIAMS|31|MF
jenny|wischmeyer|39|M
anna|yanni|23|F
 crystal|chaffin|45|LGBT
ronald|arnold|65|f
SHARON|COBBS|55|MF
laura|kitchen |20|both
OLA| MARTIN|60|both
HOWARD|EDWARDS|64|LGBT
ann |clark|18|LGBT
 audrey|barksdale|114|FM
 MARTHA|PORCHE|58|Female
 jesus|whitman|15|F
bonnie| jin|190|Male
david| cabaniss|67|both
kaye| moses|32|LGBT
JAMES |GREENE|178|LGBT
jerrell|robinson |20|F
dominique|beman |44|Female
LOIS|WOLFE|67|FM
 michael|kelly|49|LGBT
sherry|smith|32|m
TAMMY |MALDONADO|19|Male
RICHARD |CARTER|29|Man
thelma| kemp|31|m
DON |LEE|31|Girl
 brian|conrad|63|FM
 CARLOS|MEDINA|63|f
FAITH| HARVEY|5|Girl
LOWELL |GARCIA|20|both
robert|mcclain |34|m
billy| glass|59|FM
LAUREN|BIFFLE |70|both
JASON |ONEILL|10|m
 lisa|tygart|20|Female
arthur |balcom|160|m
regina |bradley|53|both
ANNA|DELZER |189|Male
PETER |GODWIN|89|LGBT
paul |troutman|66|Man
anne|brewer |35|Female
 jacob|ryan|35|Female
AMY|PEREZ |24|F
CLAUDIA|MORESCHI |29|Male
 andrew|fortin|1|FM
cheryl|hwang |45|f
FRANCES|CRUZAN|41|both
CONNIE| CONSIDINE|43|LGBT
van| andrews|48|Male
sherry|dresbach |34|f
 jeffrey|dejesus|39|FM
gregory| woomer|130|m
JOHN |SHIFLETT|43|f
thomas|westerlund |51|Male
darlene |holland|1|M
elizabeth |beamer|27|Female
robert|young |20|both
 lawrence|rhodes|117|F
carlos| navor|66|m
misty|hughes |132|MF
benjamin |henderson|44|FM
MARY |WALL|67|Male
CHARLES| CADORETTE|17|LGBT
ROBERT| SERRELL|39|Girl
 earl|boyce|33|F
chad|hill|114|MF
 paul|eakes|30|F
billie|hollins|101|M
glenda|vaca|65|F
RICHARD| LITTLE|53|Man
JOHANNA| HILL|65|M
dennis|scott|63|f
joel|williams|38|M
cesar| curran|54|MF
jeannie|kooser |28|F
JENNIFER|BATES|28|Female
LUCIA|CAYWOOD |30|LGBT
DENNIS |AMAKER|57|MF
MATTHEW|BRANDT |124|MF
 WILLENE|CLAUDIO|117|both
EMILY| HENKE|34|FM
tom| peck|48|F
JAMES |STEVENSON|31|Female
petra| phillips|37|M
carl |winter|178|FM
kevin|ziego |70|FM
joseph|jones|52|-
KIMBERLY|TOOMS|33|Female
 JIMMIE|DUNN|47|M
RONNIE|ELLIOTT |30|FM
 lee|button|19|Female
RAYMOND |WATER|120|-
george| smith|38|M
sherry| thompson|14|Girl
CHARLENE |HAYES|46|Man
joseph |fetterolf|62|F
john|parga |64|f
 REX|GOMEZ|17|m
ANNIE|BARNETT|57|f
alejandra |hausler|5|-
 NELLA|MEIGS|152|f
james|smith|189|f
margaret|randles|40|-
miriam|berry|18|F
geoffrey|lusk |27|F
JUANITA|WOODS |67|both
CHARLES |HOLT|139|-
VICKI|ZEINER |150|m
patricia |hohn|43|LGBT
elizabeth|wilson|181|both
 lee|seals|69|LGBT
 TRACY|GOLDING|59|M
PATRICIA|TAGGART|66|MF
frank |mccubbin|54|-
amina|smith|32|both
 christopher|doverspike|9|Male
PAUL| WATTS|133|Male
paul| hogue|28|Girl
william|isley|26|F
william| saunders|36|LGBT
ETHEL|ROMERO |40|Female
 CATHERINE|BEACH|136|m
THELMA|COBLE |49|F
JENNIFER|WILLIAM |139|-
 LADAWN|DOAN|109|F
CHRISTINE |ORR|70|Girl
 rigoberto|patterson|20|M
SUSAN|WHITE |33|M
NANCY|KING |91|f
 LISA|ENGLISH|53|both
JOHN| RODRIGUEZ|113|both
GEORGE|STEFFAN |52|MF
gloria |gutierrez|2|MF
 VERA|SIERRA|42|both
CLEO|ALEXANDER|30|m
 ada|burkett|42|LGBT
DEBRA|BOWERS|46|F
richard|mills|99|Man
jackie|espinoza|66|Male
ETHEL|WILSON|28|-
 jamie|carrington|25|m
michael| berry|54|Male
EMMA|MCLAUGHLIN |11|f
ROBERT|HOLSTEIN |22|M
ricardo |ahuna|193|both
MARK| MANZO|22|-
anthony| meza|110|both
SUSANA|RINK|32|LGBT
patricia|plott|69|Male
tawnya |burks|158|m
HAROLD |COOKMAN|46|Female
maynard |ramberg|20|Female
beth|donovan|68|f
joanne| sanford|62|F
john|sisk |42|M
GAIL| ROUSE|52|M
roxanne |huguley|50|-
CYNTHIA|LECOMPTE |59|-
kathleen |cole|52|Girl
CLAUDETTE |MCGARRY|34|-
SUSAN|ABBOTT|57|f
marty| schultz|13|-
GEORGIA|BELL|166|LGBT
 thomas|calley|19|both
AMANDA| MOISE|18|F
OSVALDO |CRAWFORD|65|Girl
MATTHEW |NUCKLOS|88|m
TAMERA|GONZALEZ|58|M
 FELISHA|CLEMONS|43|f
PENNY|BRANCH|2|Man
zina| brandon|48|FM
joseph|gile|160|both
 ella|thompkins|125|m
KEVIN|BOSTON |62|Female
RICHARD|FARNAM |71|LGBT
