First Name|Last Name|Age|Sex
RANDALL|GANN |54|LGBT
DENISE|BROWN|65|FM
 brenda|brown|60|m
DAVID |MAHER|35|-
 helen|dearcos|32|LGBT
JACK| HARRISON|15|both
PAULETTE| ROCKETT|23|m
 steve|avila|65|both
ALLISON|PAREDES|36|Male
clarence|wallace|53|f
 julio|wright|64|Male
DANNY| MALLOY|45|M
 KATHY|BROOKS|30|LGBT
RENEE| BRINK|49|Female
yvonne|ladner|56|M
 HOPE|WARD|16|Man
FLOSSIE|DURHAM|132|Male
GAIL |ZUBER|43|MF
sarah|williams|48|both
aaron| hollister|14|Male
jeremy |stevens|25|F
shawn|guffey|6|Male
benjamin|culliton |100|-
 DALE|BRIGANTI|46|LGBT
BONITA|SPANNAUS|61|m
earl| longsworth|21|Female
lisa|graap|55|LGBT
 SUSAN|GREY|45|Male
roger|mccormack|31|Girl
karen|pierce |25|Male
mary|sisco |46|FM
STEPHANIE| MCNABB|69|Male
BRITTANY|LACOSTE|30|M
mary|reed|17|m
 michael|bakke|44|F
LILLIAN| GREENE|99|both
norma| compton|11|M
JOYCE| MORTIMER|54|LGBT
WAYNE|WATKINS |183|M
CONNIE|BELL|18|f
william|willer |45|Male
 FRANK|HENDERSON|180|m
RICHARD |LIM|77|Male
 JACQUELYN|HOPKINS|39|both
donna|edwards |35|m
 jeremy|terry|48|FM
darryl|watkins|31|MF
PETER|KING|18|f
PATRICIA|WEST|170|M
MICHELE |HUTH|30|Man
peggy|millner|49|f
MARTIN| LUPIEN|33|m
PETER |WHITNEY|116|F
SON| MARTIN|76|LGBT
 FABIOLA|KENNEDY|47|F
 minerva|buchanan|66|-
 BRADLEY|MURILLO|61|MF
LAURA|WRIGHT|53|F
elaine|dufault|34|-
BRIAN |TOYOSHIMA|54|Girl
LINDA| HOLTON|44|LGBT
carol |alfred|18|M
GREGORY| SWONGER|45|M
KATHRYN |ORR|60|FM
 KENNETH|HARRIS|3|-
JOHN |PINEIRO|3|F
STANLEY| COURT|40|m
michael |taylor|43|Male
CORA |MOORE|65|m
HOLLY|MORALES |86|MF
 deborah|oneill|54|LGBT
 NOLAN|COCHRAN|41|Male
LLOYD |SCAVONE|200|M
RITA |PETTY|32|Female
 david|gray|155|-
jessica|lingo|55|-
richard| carter|25|LGBT
robert|stevenson |49|both
WINSTON| ISABELL|61|FM
betty|precythe |37|Female
BARBARA| THOMAS|49|Man
gregory|barnett|28|m
 thomas|hipp|62|F
shirley|rojas|19|both
MICHELE|DAMORE|1|both
HARRY| GROW|36|LGBT
MAXINE|SEMONS|69|both
BRENDA| FEASEL|2|Male
RONALD|SPEICHER|22|f
dale|gutierrez |19|M
CELENA| THOMPSON|40|Man
CHARLES |MARTIN|52|Female
james |hartman|60|LGBT
KENT|HILL |32|Male
MARJORIE| FARLEY|20|Male
IRIS|WATSON|20|Girl
 victor|engles|39|Female
KRISTA|GESS|47|f
NATHAN|FULTON |33|f
SANDRA| SLICK|179|FM
THEODORA|SNOW |44|-
john|riley|56|m
HELEN |JONES|117|m
HOWARD|BARRETT |23|M
BRIAN|GOSS |59|-
monica|gutierrez|26|Female
 nancy|sequra|40|Male
richard|lathan|27|both
troy|wrenn |67|LGBT
NICOLE |TRUSTY|21|Male
anita |burrows|58|Female
LENNY|ZENDEJAS |76|-
MARJORIE|DUBY |47|M
CARLA| WINSTON|34|F
 JANET|PRINCE|62|-
KENNY|LUCARELLI|45|FM
CHARLES|RUSKO|32|-
 JONNIE|KLEPCHICK|62|F
 lynette|hayes|28|FM
deborah |henry|54|Male
SHANA|DANIEL|18|m
WENDY|WILLIAMS|42|-
aleta| castro|88|F
jack|newsom|20|-
TIMOTHY|ATWOOD |68|f
elizabeth |mcfarlin|193|Female
KENNETH|MCINTOSH|54|M
joseph| benham|48|MF
edward|hofman|54|M
RICHARD|TAYLOR |51|F
charlene|pherson|38|M
cynthia|gorder |54|LGBT
THERESA|TOBIAS |46|LGBT
KATHY|TYSON |36|Male
DOROTHY |BLACK|3|both
phyllis |petersen|4|M
PAUL|WILSON |43|Male
 LYLE|BENTLEY|14|Man
JAVIER |CURNUTTE|48|-
ANDREW |JABBIE|10|Female
CAROL|BALL |5|f
john |gonzalez|5|M
 BERT|FISHER|139|M
 ronald|coffey|24|LGBT
MALLORY|REYNA|48|M
MARY|WILLIAMS|52|f
 nedra|east|184|both
andrew |trojillo|18|f
ELIZABETH|HARPER |52|F
JOE| MITCHELL|47|m
THOMAS|DEROCHE |26|-
joel|johnson|64|m
sharon|rodriguez|27|-
JOSEPH|RINGGOLD |63|FM
 betty|emily|58|FM
 warren|perry|41|f
COLLEEN |COLBURN|64|Man
david|dunn |41|f
ANTHONY |ROTH|165|F
gary|watson|28|M
mark|hathaway|43|m
lashaun|hoot|44|M
