First Name|Last Name|Age|Sex
lauren |diaz|53|F
CHRISTOPHER| CASTRO|131|m
DEBRA |SCHUSTER|23|LGBT
stefania |rentschler|51|f
PEARL|PERGOLA |78|M
DANIEL|BANKSTON|56|-
paul|arias|50|f
DANIEL|MILLER |111|-
BETTY|SINGH |42|M
JOHN |COHEN|62|both
 CHARLES|MATTHEW|56|Female
DANA |TRIMARCHI|69|LGBT
DOROTHY |STOREY|20|m
RICHARD| COTA|70|LGBT
 MICHELLE|WELLER|29|m
 DEBORAH|SMALLWOOD|18|Male
 TODD|MENDOZA|31|MF
KRISTOPHER|DEDEKE|23|both
michael|shumpert |64|m
ALBERT|DORAN |141|f
RENITA| GOUDREAU|18|FM
FERMIN|LARSON|63|-
SANDRA|MITCHELL|39|f
SHIRLEY |CYRUS|59|Girl
TAMMIE| BIRKS|186|f
ruth|meres |49|Female
mary| redden|53|F
 RENEE|WHITLEY|8|m
DELINDA| MOYA|43|both
harold|reyna |12|FM
JOHN|MITCHELL |10|LGBT
richard|murry |53|-
anna|swamp |22|Female
DONALD| SPRINGS|30|MF
KERRIE |FARMER|47|-
MABEL|MCELWEE|34|m
mike |lucero|177|both
 AMBER|HODGES|52|LGBT
brenda| banks|42|both
richard|parker|168|Female
beverly |roberts|35|MF
ELISSA |COLEMAN|65|f
gerald |hudson|87|MF
 RALPH|HERRIOTT|59|-
horace |wilhoit|16|Female
doretta|woods |27|Girl
RENA|SWANSON |42|Male
TAMRA|GARELIK |132|both
anne |lind|62|LGBT
NORMA|HERRERA|45|F
CAROLYN|STEELE|61|LGBT
BONNIE |SOWL|70|Male
karin |walter|25|f
donald| baca|22|f
ROY |HUNTER|16|m
dollie| henry|59|Female
JAMES| TISDALE|29|f
jeffrey|beattie|57|-
anna |moore|52|M
TERRY| HILL|39|LGBT
BOBBIE|BROWN |52|both
JANICE| SMITH|23|f
MATTHEW|KAMUDA |39|m
 FORREST|MONROE|62|M
 richard|hyett|195|Male
ERIC| WILLIAMS|52|m
 MICHAEL|PACE|52|FM
 JOHN|POWERS|27|Male
 JORGE|NETTLES|62|M
 MONA|DAVIS|26|m
 GENEVA|GORMAN|24|F
doris|gerald|32|M
HENRY| MENDOZA|31|Female
 john|breitenbach|170|Man
SCOTT| SMITH|60|LGBT
william|ward|69|M
 MARIA|CHITTY|26|both
MELINDA| BUFORD|50|F
WALTER|UNDERWOOD|8|m
MADGE |GARMANY|41|LGBT
 BRADLEY|HILLERY|22|-
richard| dugger|25|MF
MILDRED|LEWIS |49|-
james|ware|132|F
CHRISTOPHER| KEMP|35|Female
antonio| siemens|183|both
manuel |heras|63|LGBT
katelyn| anderson|29|both
 anna|bashaw|20|f
JEROME| HUDSON|49|Male
ramon| stpierre|40|m
JOHN |BRYANT|9|Girl
 THOMAS|BINION|18|both
stephen|moran |52|-
 CONSUELO|RODRIGUEZ|54|Man
yvonne|martinez |57|Female
david |williams|51|LGBT
claude |ownby|143|Female
 MICHELLE|AGUILAR|27|F
ANDREW|GAISER|28|f
 candi|edelen|56|Female
ralph|naquin|33|Male
cindy |johnson|20|F
marie|rogers |41|-
beatriz |elliott|80|Female
brenda|gray |68|Male
HOWARD|BATES |5|M
lionel|tierney|41|LGBT
 virginia|nott|54|both
LEONARD|LONG |27|Male
MARY|NELSON|27|Male
jennie| shay|11|m
david|effinger|5|M
LINDA |SCRUGGS|44|Female
JAMES|RUSSELL |20|m
SONJA| BUTTERS|48|Male
marilyn|stewart|30|M
catherine|tucker |45|LGBT
KENNETH|JOHNSON|58|Female
spencer|pieratt |40|Female
 MICHAEL|WISEMAN|57|m
LLOYD|FOX|34|LGBT
DONALD|CULBERTSON |66|f
willie|koehler|27|M
james|frazier|54|M
MONICA| SCHLENZ|45|F
charleen| dean|107|f
RONALD| STRAPP|20|f
 jonathan|hill|39|-
dana|valentine |23|F
phillip|nelson |46|m
 larry|moulton|63|FM
 leslee|cantu|68|m
THOMAS| CAMP|31|-
steven|grogan|39|LGBT
julie| smothers|49|m
 laverne|lee|40|both
JULIA|FERNANDEZ|49|MF
 earlene|cauffman|59|Female
LORRAINE| PIERCY|6|M
 dale|gorman|3|M
glenn| snider|59|-
MYRON| FITZGERALD|64|m
CARA|BRAZZLE |48|both
 JAMES|ELLIOTT|29|f
david|glover|163|M
leonard|dunne |27|f
janet |towner|7|F
 jennifer|taylor|67|Female
george| wallace|45|m
SHARI| MEYERS|29|F
ADINA| GORDON|8|f
 FLO|WIAND|69|both
marisol |mann|35|M
BARBARA |BROWN|41|-
WILLIAM| MCCALLUM|39|FM
BRAD| FISHER|18|-
ramona |condrey|62|M
VIRGINIA|GRUBBS |1|both
BUDDY |BARTLETT|156|-
EVA|HALL|62|F
walter| martin|20|both
 jerome|coleman|55|FM
DOMINICK| LAMB|38|Female
annie|gilbar |71|MF
madeline|rosati |39|m
 VERNA|GRIER|39|m
clinton|allen|111|LGBT
 andrea|styles|65|F
CLIFTON|ADAMS |29|-
JAMES| REIF|50|Man
GARY| SMITH|61|-
jacqueline| jamison|49|F
MOHAMMAD|ANKROM|39|f
MARY|SCOTT |43|both
ROBERT |JOHNSON|122|F
REFUGIO| FAIR|166|Girl
jamel|montanez|17|F
chantell|davis |33|both
joe|fair |26|-
WILLIE| WILLIAMS|31|M
SHAWN| ITSON|121|F
VELMA| VALDEZ|27|F
LISA|DODD|38|M
JESSICA|JONES |15|LGBT
ALFRED|GRADY |44|M
jan|kuhns |28|f
john|teague|160|LGBT
TYRA|BORJAS|53|Male
michael|cooper|53|-
joey |newnam|48|Female
robbie |katz|42|MF
larry| alvarez|47|F
 WILLIAM|SNELL|51|M
ALEXANDRA| MCDONALD|18|f
ramon |patterson|52|M
BILL|ADEN |48|-
LORRAINE| BRANHAM|7|Man
 EDWARD|SEERY|50|MF
ELENA|DEVEREUX |34|Female
deborah| foster|36|LGBT
morris|gomez|116|-
eric|bowles|33|f
ALEXANDER| MOORE|39|Female
lottie |jones|173|LGBT
JONATHAN|GRAHAM |20|m
JOHN| WINDHAM|53|-
 JOHN|THOMEN|40|Female
 araceli|ramos|24|MF
 MANUEL|PACHECO|8|m
MIGUEL|MAHONEY|107|MF
 john|chidester|27|both
dennis|leavell |56|-
curtis|kim |106|Male
LEROY |SANCHEZ|37|F
CHRISTINA| CAMPBELL|26|m
olivia|denning |60|f
darlene |villagomez|48|m
william|mccoggle |53|Man
brandy|bailey |88|m
ERNESTO| PREJEAN|66|LGBT
EDNA|LEE |73|Male
betty |lester|41|FM
 HEATHER|MELROY|196|-
KEVIN|PLEASANT|23|MF
 WALTER|GAY|181|both
florence| banerjee|52|f
mark| johnson|28|Male
 BETTY|CARMICHAEL|56|m
ERICA|HALL|29|F
CHARLES| MINVIELLE|161|f
 james|burns|57|FM
 MARY|SALDANA|46|Female
 NAOMI|DIVELY|68|LGBT
JUSTINA| JONES|10|M
 jeffrey|gill|53|M
JANETTE| GRAHAM|67|Girl
GLENDA|HOBBS|69|-
roy|eller|36|m
 JUNE|LANE|19|both
greg|skillom |54|Male
ANDRE| RINE|30|MF
katherine|roseman|13|F
 MINERVA|PARKER|63|-
michael| simons|157|LGBT
 helen|vines|121|-
KYLE| MILLER|27|m
SARAH |LANNIER|9|M
