First Name|Last Name|Age|Sex
CHARLES|GERGEN |3|Male
nathaniel |ayala|69|both
LYDIA |MCCAMPBELL|27|MF
STEPHANIE|BAUTISTA|42|FM
billy |lawson|2|M
scott|norris |12|both
BETTY|MARTIN |36|M
robin|brown|75|m
 james|staley|18|F
DONNA |SEANEY|18|m
 ROBERT|KELLY|19|M
mary|savarese|20|m
WILLIAM|ROACH |58|m
DAVID |LINCOLN|67|f
 robert|robertson|52|m
DARLENE |JACKSON|54|m
 LEANNA|JOHNSON|46|Male
STEPHANIE |ODONNELL|18|Male
edwin| garcia|57|M
esta |moore|60|LGBT
JEROME| HELD|13|f
CASEY|JONES |43|-
GEORGE|BLOOM|64|FM
 AMY|ROSS|191|Male
marian|wiggins |143|LGBT
jacqueline|comeaux|9|Female
 LAURA|BAIM|31|f
WILLIAM| BRENNAN|35|m
julia |heffner|62|M
 ingrid|keller|152|m
carl| zuniga|32|F
CORY| TELFER|59|F
james|diaz |17|FM
james|rojo |50|f
abraham |moore|40|m
paul|feliciano |31|M
gladys |dejesus|67|M
JAMES |WHATONAME|63|both
GUY|NAILER|58|f
MELISSA|HILL |69|f
ALVIN |RIDDLE|111|F
SYLVIA| MINGE|64|F
 ROBIN|THOMAS|117|F
ELEANOR| ROBERTSON|50|-
 amanda|ruby|48|m
 donald|kline|42|m
 nancy|padilla|61|Girl
janeth| voskamp|30|M
kevin|walker|50|M
 NICOLE|MORELLI|165|m
TERENCE |PERREAULT|87|Girl
 michael|longino|15|m
GABRIEL| MCCARTHY|18|F
doreen|bowdry |65|F
andrea|hitchcock |164|Girl
willie |white|52|f
 rocky|merk|42|-
raymond| lee|61|both
albert|conley|77|MF
 TROY|CHAMPION|17|f
DANIEL|WALTON |47|both
 elsie|myers|55|FM
frances| rushing|56|LGBT
NOLAN |TURKEL|3|m
KATHERINE|STAHL|13|LGBT
STEPHANIE|THOMAS|127|both
MELISSA|SMITH|144|MF
raymond|green |45|Girl
MARY|WALSH |55|F
MARIELA |GRANIER|24|-
CHARLES|SCAVOTTO|57|M
margaret|taylor|54|M
HEIDI|MARCANO |65|Male
MICHAEL|HARTL |82|F
DWAYNE|PUGLIESE |33|both
THOMAS| JEFFERSON|136|both
 ROSEMARY|BAUER|21|LGBT
 DIANE|MARTIN|63|-
 GEORGE|KARTER|1|Female
ALBERTA |WOOLEY|66|m
MARY |MOBLEY|16|-
louise |young|147|-
JUAN |FARMER|63|F
MARY|COOKS |29|m
FRANCES| HELLYER|55|Male
 DOROTHY|WARREN|180|Male
alice|gonzales|33|f
joe|doughty |51|f
 SUSAN|CRAIG|62|MF
 MARLA|BIGELOW|46|LGBT
 michael|green|27|f
MIGUEL |JAMES|45|both
norma|wright |22|Girl
RICHARD|JACKSON |30|both
 tricia|moore|53|MF
 SARA|REYES|67|M
sherry| dorr|45|F
 GARY|KIRKLEY|26|both
adelle|chueng|54|both
ryan |nelson|59|MF
jeffrey| pettus|56|Man
FRED |REMICK|27|Male
robert|kelley|15|LGBT
GENE |MENIST|39|Female
PATRICIA|REYNA |44|m
JAY |STACY|27|MF
 wanda|henderson|60|Female
PAUL| CARDONA|56|both
JOHN| BLACK|22|-
carolyn |hines|55|Male
robert|baker |55|LGBT
MIKE|LAROCHE |59|both
nettie| yap|44|m
ROBERT| KUTZ|31|Female
DANIEL |DICKEY|61|both
MAX|WALLACE|164|LGBT
LAWRENCE |GIFFORD|174|m
william|brown |70|f
PHILLIP| BRINEY|63|-
FRANK|MCCRACKEN |35|F
patricia|panora|18|MF
