First Name|Last Name|Age|Sex
lynette|anders |22|Man
ERNEST|ESPINOZA|8|Girl
JAMES|WEATHERLY |60|Male
 mae|feldkamp|39|M
SHELLY |CRITTENDEN|183|Girl
RALPH |GONZALEZ|39|Male
 terresa|hemphill|62|M
ALEX|DICAMILLO|186|Male
INA|ANDREWS|14|f
lois|ragland |169|-
DANNY|FELICIANO |53|-
kathleen |kuykendall|32|f
margaret| byers|44|M
LEROY|HENDRY|24|FM
DEBRA|HUERTA |55|Male
JOHNNIE|BROWN |70|-
LINDA|BURNS|59|m
 JEFFREY|CRITES|43|F
jason|drake |48|m
BERNARD| FERRANTI|26|MF
gary|dillon|9|MF
 LAZARO|JONES|119|f
ELVA| LOSSETT|132|LGBT
DAVID|SHETH |21|both
 lynn|clark|27|m
barbara| manship|41|both
PHYLLIS |ROSS|40|m
shirley |ashley|30|Male
myron|hough|45|Female
HENRY| LEE|67|Man
ERNESTO|WHEELER|52|m
charles|meacham |60|FM
 melissa|smith|58|f
 LAURA|BURKHOLDER|8|Female
jose|hogeland |164|m
 jerry|robinson|76|Girl
charles| oswald|31|f
marshall|williams|20|M
 mary|washington|69|M
 MEGAN|MCCARD|60|MF
 carol|cook|1|F
 TIMOTHY|BUSH|36|F
mary| richner|89|Female
beatrice|aaron |34|m
FRANK| HUGGINS|32|F
 brandon|navor|43|M
RUTH |CURRY|19|-
karen|burks|26|M
joe| beggs|178|both
ANDRES|TAYLOR |87|m
william |tracy|96|F
patricia|lewis |27|LGBT
MARY|PRIOLETTI |60|Man
geraldo| sanchez|67|f
david |wackman|31|both
timothy| morado|37|M
ida|blodgett |39|-
MARY|ROSASCO |39|Female
PEDRO|MCNAB|49|Female
GREGORY| BALLARD|62|F
JODY|PAYNE |24|LGBT
SARAH| SMITH|29|both
 ANNE|BONDY|2|-
AUDREY|CARNEY |63|Male
JOAN|KOEHLER|21|f
CONNIE|HERCEG|34|m
JAMES |BRYANT|27|f
JOHN| STARR|35|f
CHARLOTTE|ABNEY |72|MF
lora| guest|68|M
DONALD| SHABEL|26|FM
PAUL|DOUGLAS |6|Male
odessa| mendez|174|FM
phillip|kilpatrick |25|F
AMANDA| RUSSO|4|m
edward| clewell|19|m
PAMELA| CRUZAN|12|MF
joel|francis |49|F
CATHRINE|KAUFMAN |24|-
krista|chavez|6|Female
mary |romano|64|f
GARY| KAMINSKI|3|m
 christy|boyd|32|Man
joshua| hanson|18|Male
robert|fay|43|m
craig| alvarado|28|LGBT
DAVID |FARRINGTON|41|f
 joseph|hampton|186|M
john| edwards|25|LGBT
PAMELA|RUIZ |33|both
VIRGINIA| MUSTO|143|Male
bessie|mcelwain|28|f
LYLE| JINKENS|68|Male
bertha|keltner |59|both
james|wilson|18|LGBT
PAULINE| ROSSO|43|Female
debbie|soliz|89|F
RON|DUDLEY |21|both
 RHONDA|PAYTON|12|Female
mildred| blythe|61|Female
CLARENCE|CASLEY |48|f
tommie| andrews|70|m
KATHLEEN|OWENS|6|f
 latonya|walters|54|m
CAREY| SYKES|50|Male
anthony|smith |65|M
 johnny|yu|4|f
tracey |floto|65|f
 mark|lach|30|M
JOHN|BILBREY |3|F
ROSALIE| FUNDERBURG|35|m
 dana|romine|24|M
BUD|SANCHEZ|16|M
james|hall|35|Male
norman|jones|63|LGBT
karen| payne|192|M
JUANITA| MCCRAW|99|F
joyce|cummings |19|M
robyn|wilson|51|Male
robert |cooper|14|m
JOY |OVERTON|60|Male
betty|parsons|69|FM
dennis|nugent|58|M
marvin |campbell|40|both
PETER| ANTHONY|65|f
CHAD| RUFF|33|both
laverne| eldridge|61|F
