First Name|Last Name|Age|Sex
JOHN |JORDAN|18|f
melanie|jones|33|F
tonita| novotny|18|m
STEPHEN |BENNETT|41|LGBT
GLEN|WILLIAMS|23|-
HOLLY|WATKINS |57|Male
DAVID| FARRELL|30|both
NEAL| EPLING|59|-
WILFREDO|BEHM |27|Female
JUDY| KING|58|Male
HAZEL| LOPEZ|48|LGBT
mark| damon|34|-
 pearl|mason|41|LGBT
CHARLES| WALLS|61|LGBT
jean |mcghee|50|Male
larry |scott|102|Male
 joe|sanchez|39|both
jennifer| sawchuk|42|f
ANA|RUEL |17|MF
mark| denson|67|m
mary| kahola|27|-
DONNA|WHEATLEY|49|F
DONNA| HAWKINS|2|both
nona|daigle |35|F
kenny|denney|32|Female
 amber|frilling|28|Female
anthony|orbin|59|both
nathan| ward|2|-
TODD| CORNWELL|47|LGBT
JOHN| KING|39|M
AMANDA |MILLER|31|both
joseph|ewalt |64|-
JEFFERY|HALL|173|Girl
ann|mccombs|24|LGBT
jason| carrara|70|F
 CHERYL|LAWRENCE|64|f
kenneth |hodson|8|Man
norma |guy|66|Male
VICKI |BERUMEN|54|F
robert|green|3|MF
rosemarie|morriss |16|Male
 DANIEL|POCH|18|MF
carol| keller|44|m
doris|pineda|55|m
mia|reese|61|-
lance|ross |57|LGBT
paul |diederich|68|M
JON| TUDER|123|Male
theodore |fortner|46|F
VICTOR|TOWNSEND|21|F
ANNA |JACKSON|60|M
NANCY |GIEGER|33|LGBT
daryl|mcintosh |42|Girl
barbara |steen|38|-
irma|morales |91|both
edmond |sheppard|49|f
ALISSA| CROMARTIE|65|f
MICHAEL |POLIT|52|f
brian|taylor |137|f
 travis|corbin|33|F
BERTHA|LAWSON|123|Girl
PENNY|FLOWERS|11|-
andy |eason|14|Girl
MYRTLE|ADEN|195|m
 CHARLES|WHITMORE|27|FM
LENORA|AROSTEGUI |192|F
 hannah|hodge|43|f
WILLIAM|ANDERSON |22|Man
eddie|holderman |50|f
 VICTORIA|SANCHEZ|45|-
jerry|lewison |51|both
 william|acosta|27|Man
 jeff|davia|91|LGBT
donald| fitzpatrick|43|F
