First Name|Last Name|Age|Sex
 KATHLYN|STERLING|47|Male
RICHARD|BENSON|16|f
marie |graffagnino|23|LGBT
claire| longhurst|27|M
SHANNON|LAYNE |39|Male
justin|wade|173|-
 KEVIN|MCMATH|193|m
JONATHAN|ARENDS |53|both
jo| poteete|1|LGBT
michelle|lopez |47|FM
charles |ortiz|41|f
julia|palmer |4|m
SYDNEY| PENTTILA|62|f
 TIMOTHY|FREELAND|19|F
TINA |SUMMERFIELD|51|M
ALBERT|LINDER|193|LGBT
RUDY| HIDALGO|195|f
 robert|king|38|F
patricia|nitta|20|f
carl |rodriguez|27|LGBT
sandra |damico|188|LGBT
carolyn|provine |42|m
 thomas|pollard|39|f
felix |landgraf|6|MF
carol|reynolds |53|f
 LISA|THOMAS|18|Male
 CLAIRE|TACKETT|4|both
MONROE|ABBOTT|70|FM
WILLIAM|CROSBY|50|both
robert| petrik|126|both
KENNETH |BREEDLOVE|39|M
 lynnette|dekany|15|FM
ROBERT |PENNINGTON|120|MF
lisa|myers |51|-
 james|yoder|61|F
kathleen| wells|40|M
HUGO|JACOBS|6|M
MARY |DEAN|2|M
SUSAN|REYNOLDS|196|Male
anthony| gonzalez|23|Man
ashley|middaugh |1|LGBT
FLORA |WILDS|23|Male
john|ohaver|165|Male
karen |balentine|45|MF
terry |aviles|16|-
peter|hise |69|f
JUSTINA|MANERA|34|-
 ANTHONY|AHRENHOLTZ|34|m
JOSE| PERRY|50|m
 nellie|wright|23|M
 MARY|OLENICK|20|LGBT
BILL|HARRISON |32|m
gladys|croce|70|m
 GILBERT|CUESTA|18|m
JANET|DONALDSON |41|Male
gregory|dauphin|50|f
FLOSSIE|HUGHES|20|both
CHRISTOPHER| GAIETTO|67|F
 melanie|holman|9|Female
frankie| daley|74|M
gena|wilson |51|M
SHANNA|WILLOUGHBY|16|F
 ANNA|KIMBER|53|M
 joellen|wilkie|159|f
SOPHIE |GOODMAN|52|Male
 JODY|SMITH|160|both
irene|powers |39|f
david |norville|30|LGBT
joanna|lacount |59|m
MARK| HEATH|46|Girl
ernest|king|42|MF
shelley |castle|70|both
WILLETTA|GREEN|18|MF
MELVIN|HOLMES |28|F
NEIL|RAMIREZ|5|M
teresa| carroll|36|m
august|reilly |56|Male
