First Name|Last Name|Age|Sex
thomas| hern|20|M
TODD|JENKINS |21|Female
TAYLOR|BLAKE |64|Girl
HELEN|COX|39|M
 THOMAS|JOHNSTON|66|f
TOBIE| HOLGUIN|84|-
 LANNY|SHADDIX|14|LGBT
valerie|houghton|67|-
 JAMES|GRIFFIS|47|Man
LESLIE|RICHARDSON |57|f
CYNTHIA| GARCIA|68|MF
 LARRY|MIDDLETON|66|Male
ELEANORA| LINDGREN|35|MF
ann|vasquez |53|both
karl |mcinnis|17|LGBT
EDDIE |JACOBSEN|54|m
GEORGE|CRABTREE|48|LGBT
 ZORA|RUSERT|19|F
ronda| emrich|35|-
LARRY|BRADEN |50|both
sharon|richardson|41|LGBT
david|smith |16|LGBT
miguel|goffinet|65|f
 SHAWN|FERNANDEZ|32|FM
RICHARD |ANDERSON|36|Male
 MILDRED|DAVIS|74|LGBT
RAYMOND|URQUHART|29|Male
emily|davenport|67|-
JERRY|WILSON |18|FM
howard |locher|59|Girl
JOHN|DIRDEN|69|LGBT
guadalupe|james|46|both
JOAN|DAVIS|164|m
ronald|james|43|M
 FLORENCE|STUDENT|139|-
 DONNA|HOLBEN|52|Female
 ROBERT|LARAMORE|6|m
trevor |shetlar|43|m
larry|isaac|23|f
 danae|baumgardner|34|-
patricia |turcotte|29|Female
john|sandvik|45|M
mary |langley|111|FM
josiah| everett|70|f
MANUEL| COSTON|59|M
maribel|rossi |59|Female
sandra|vazquez|53|LGBT
 GENEVA|SHELTON|48|Female
ANA |WARREN|66|m
dora |sanchez|48|m
 janet|mulkey|144|m
 FILOMENA|SPAGNUOLO|25|Girl
kim|antilla|121|F
ANN|PAULINO|65|M
LOURDES |CASTILLO|1|m
ROBERT| BALEY|52|Male
VIOLET| BAUER|157|f
douglas|smith |45|LGBT
 JOE|COUNTER|15|Female
latisha |allen|160|Male
DONNA|ANDERSON|35|-
 ida|hopkins|71|Female
CHRISTINE|JOHNSON |19|both
kathleen|putman|57|m
LAURA|CROSBY|43|-
 ROBERT|MOORE|179|Female
KAREN |NEWMAN|45|M
constance| white|64|both
miriam|pullins |149|F
KATHERINE| WILSON|16|F
 ian|blizzard|24|M
john |myers|47|f
curtis |endicott|33|f
 evelyn|holloway|48|-
erick|garcia |9|-
edyth|allsbrook|22|Girl
STEVEN| LEISENRING|35|M
ROBERT|MILDON |26|Male
brian|nickel |61|both
mildred| smock|2|-
GEORGE |GONCE|48|M
MICHA| COPELAND|41|-
THOMAS|PHILLIPS |115|both
william| bickford|27|-
avery| wedlow|9|FM
rick |hossack|31|Female
errol|sayles |33|FM
barbara| herndon|2|f
SARA|SULLIVAN |36|M
arthur| burns|22|F
barbara| davis|59|m
EMMA |GRAVES|26|MF
JANET |WALLER|56|f
EDWARD |ROSADO|52|LGBT
BRYAN |BRITTON|3|F
teodora|devine |99|M
ROY| JACKSON|194|m
 VERONICA|TALLIE|68|Female
MINNIE|LUPIEN|52|F
mary|leon|1|FM
DOUGLAS|SANTANA |112|MF
pedro|brown|21|f
EUGENE|PERRY|150|M
estella|pangallo |23|M
graciela|neal |18|both
 eric|goodwin|61|f
janice |richardson|57|-
MATT| RAMOS|18|both
 dorothy|turner|46|f
DANIEL|RICH|37|M
MARION| STEPHENS|68|F
lois |dudas|5|LGBT
ella|williams|46|F
edwin|santos|41|-
CARL |HERNANDEZ|42|Male
dennis| primm|59|f
RUSSELL|MURILLO |55|LGBT
lois |romeo|69|-
renee|jordan |5|Male
grace|filer|36|F
LAURA|WHITMIRE|47|f
gary| crist|44|both
BEATRICE|LEE |59|M
jerry| balcom|154|-
 JAMES|TOLIVER|39|-
kimberly |simmons|44|Male
JEFFREY|BRIDGMON|17|-
KELLI |LEHTONEN|28|m
EVA|PACHECO |103|-
dorothy| jones|56|m
HELEN|FRANK|48|Male
jerry|catalfamo|42|Male
martha|heffner|93|LGBT
 JAE|NORRIS|56|Male
benny| johnson|26|F
ana|knight|16|m
ESTHER| WALKER|53|Male
 NEWTON|MURPHY|54|both
RODNEY |DRIVER|17|m
LINDA |REDMANN|191|LGBT
emma |leone|63|F
DOLLIE| REEVES|14|M
NEIL| PITTS|21|LGBT
 sandra|struthers|22|both
DANIEL |DUQUETTE|64|-
latanya |fish|48|FM
MATTHEW|RICHARD|56|m
williams| stephens|41|-
JOSEF|PERALTA|25|F
FRANCIS|MONCADA|43|M
ALLISON|ALLEN|1|F
 JOHN|TOLSTON|51|-
jennifer |rivett|32|Male
 robert|french|4|LGBT
william |shrum|55|both
 MARGUERITE|JOHNSON|37|Female
jerry|apadoca|35|Male
FRANK|DEMERS|58|Female
gary| romero|3|m
judith| wilson|29|MF
richard |markovich|9|F
HAROLD |WRIGHT|59|M
christopher |king|60|LGBT
daniel|boggio|62|F
 estelle|alvarez|63|Man
jerry |johnson|21|m
 ROY|HANLEY|30|-
joyce|dean|138|MF
 SARAH|FURR|46|f
 DEXTER|BEAUFORD|59|m
 felicia|ichikawa|45|FM
REBECCA |JARVIS|33|FM
craig|hindman|32|LGBT
 kristen|colon|53|M
DANIEL|POTTER|6|m
paula| johnson|9|m
DOUG|SMITH|58|both
herbert|falgout |42|f
charles|jennings|57|F
