First Name|Last Name|Age|Sex
esperanza|richardson |19|FM
EULA| KURZ|32|-
marcus|lockett |45|Female
SALVADOR|GREEN|69|LGBT
 edgar|willet|8|-
marlene| pearson|66|Girl
LORETTA|HART|14|both
DANIEL|YOUNT |51|f
michael|dunsford|158|both
jimmie |hughes|21|M
ROBERT|CABRALES |93|F
PANSY|HARLEY |11|both
HOWARD |SIMPSON|5|m
michael |greenway|32|MF
DONALD|KELLOGG|52|FM
 ANDREW|TILTON|39|M
charles |kirtland|61|Male
 michael|carter|70|Female
 cleo|lara|141|-
ANNIE|RILEY |60|FM
MALCOLM|SMITH|57|m
JAMMIE| DELAY|49|M
valerie |clanton|46|-
darlene| adkins|1|M
RICHARD| STRUCK|61|M
 MARY|MARMON|63|m
LEVI|FAHNESTOCK |51|f
gloria|felten|159|m
RHONDA|SPIRO |61|m
CATHERINE|HEDMAN|99|F
albert| bailey|55|Girl
 JAMES|MCCULOUGH|131|FM
LAURA|HALL|18|both
EZEQUIEL| RAMOS|200|F
annette| hamilton|34|Male
domingo |maguire|171|both
patrice |dalton|68|Female
nancy |hood|5|F
dana |kilpatrick|44|-
jill |david|103|-
WALTER |LUECK|28|-
connie|fitzgerald |26|Man
jeffery |mccammon|33|M
CHARLIE| PEACOCK|68|Male
LEON |STEPHENS|22|Male
alex |cox|58|M
DAVID|EMBRY |174|-
BOBBY|GARNER|53|both
SHARON| MATHES|23|Female
 ORALIA|CARMODY|136|f
MATTHEW|JOHNSON |18|Male
SCOTT|MITCHELL|67|m
WILLIAM|FALTUS|49|f
LORI| PHANEUF|48|f
BILLY |PADILLA|6|M
victoria |allen|31|Male
janet| jacobs|45|F
william|nicodemus |23|Girl
terry|desatnik|62|Man
MILAGROS|GINN|2|both
KAY|ROMAINE|17|FM
cecile |honey|46|LGBT
JEREMY|KNIGHT|68|-
 TINA|DAVIS|22|M
ASHLEY |WISE|13|LGBT
RANDAL|HUBBARD|11|M
ralph |shorr|68|LGBT
ROBERT|KENNEDY |54|m
JEANNE |LAWVER|27|MF
THOMAS|WILKERSON|17|MF
kenneth| evans|21|-
nicholas| lee|27|both
ANGELIQUE |CRAWLEY|50|F
 larry|brown|46|-
MICHAEL |RAE|27|M
bernard |white|120|f
charles |ullery|46|-
kenneth|casillas|45|FM
ANGEL|BOREN |64|Girl
amy|jones |45|F
DAVID |WEEKS|25|-
 AL|CULPEPPER|156|both
edward|parsons |56|M
ALDEN |FRANKLIN|28|F
 NEIL|BAIN|4|LGBT
linda|kemp |43|both
lisa|staub|59|f
lizzie|carmen|159|both
WENDY |AMMONS|85|F
 noriko|sculley|49|f
RUSSELL|WEAVER |39|M
JOHN|MARTIN |58|Female
 DAWN|BANCROFT|137|LGBT
ALFRED |GUILLEN|19|FM
elizabeth |warren|46|f
GREGORY| MILLER|23|F
salina|free |111|M
DONALD|PHAN|59|LGBT
colleen |leblanc|179|-
JOHN|SORBELLO|9|F
EILEEN| HERNANDEZ|62|m
SCOTT|MISKE|49|both
roy|williams|19|F
dana |kuykendall|43|Girl
DAVID|MOSES |77|f
DORIS|CAREY |177|Female
MAGGIE| WATSON|64|Female
 evelyn|holt|76|m
 kimberly|brown|35|FM
matthew|davis |187|m
lilia|himes |66|MF
julie| bauer|16|F
ALLEN| HAHN|29|both
BRIAN |DAWOOD|21|both
