First Name|Last Name|Age|Sex
robert| hamilton|1|both
JOHN|COX|80|both
 LOIS|MILLER|52|m
RENE|LOONEY |32|both
EILEEN|CRAWFORD|7|f
MEGAN| BEEBE|73|MF
JOSE |HARRIS|83|m
DEREK|HEGARTY|49|-
DANIEL |PAUL|41|M
 wilma|kopp|16|Male
glenn|bailey |81|Girl
queen|thompson |33|f
SHAWNA|COOKERLY|56|MF
WALKER|ELLERBE |34|LGBT
 tammy|devins|18|MF
christopher |kabel|16|m
clinton|pernell |16|Female
CLYDE|COLLYMORE|70|-
diane| roessler|8|both
 JUDITH|ABRAMS|60|-
lera| bell|38|-
RAY|CROSIER|53|FM
LENA |SENTELL|57|LGBT
marjorie |burke|18|Male
CHRISTY|WAGNER |45|M
leo|edwards |39|Man
 LYLE|BISSELL|38|m
 israel|martin|29|F
paul|darnell|3|MF
STANLEY |GARVIN|22|M
herbert |howe|47|m
WILLIAM| RIVERS|48|m
VIRGINIA|YOCKERS|59|f
JACK|HERNANDEZ |65|f
LAURA|WAGNER|173|Female
claire| reddick|129|Female
LEONA|KING|33|F
jewell|delacruz |16|Girl
STEPHEN |BOZEMAN|13|LGBT
bryan| hasse|40|Girl
BEN |SMITH|40|Male
JON| CORREA|29|Female
DAVID|WILLIAMS|56|F
KAY|BRADLEY |187|Man
 MONICA|WEIDERT|46|F
BLANCA|JOHANSEN|63|MF
nicole|jones |63|Female
rose |humphrey|50|-
paula|simmons|34|-
LISA| MCCARTHY|92|-
DIANA |GRIER|9|M
bryant|stacy|52|both
TERESA|HANEY |57|M
LESTER|CANTLEY |43|-
priscilla| noriega|52|Female
LINDSEY |MARTIN|60|f
joshua|anderson |21|LGBT
terrence|lynch |61|MF
sherry|mccoy|69|M
NOAH |HICKS|21|F
terry |wiseman|115|Male
MARION|CHIN|32|Girl
shawn|dominguez|38|both
JENNIFER |SULLIVAN|41|F
willie|dilorenzo |131|f
SAMUEL |WENDLING|31|Female
patrick|gray|179|Male
MARVA|BRYANT |170|F
coral|cross|27|F
NANCY |COATS|20|F
JAMES|WHITE|57|Girl
viola|petersen |1|-
 JOEL|SHERMAN|121|LGBT
SHAWN| READ|24|f
ANNETTE|HAYHOE|21|Male
OPAL|BUISSON |28|-
JAMES| MATTINGLY|46|M
ELISE|KNIGHT|53|Male
mindi| dunn|16|Female
OSCAR|SEARS|35|Male
anne|ratz |43|m
afton|munoz |52|m
ROCKY| MOORE|64|m
CLAUDE|JOYNER|38|f
richelle |hendon|70|LGBT
JOSHUA|WIXOM |41|Male
WENDELL|COLLINS |21|both
 JOHN|GOODSELL|192|M
STEVEN |COURVILLE|199|LGBT
KATHLEEN|DIETZEL |64|-
dorothy|hickson |47|FM
AMELIA| MACKLIN|35|Male
 edwin|manley|55|both
KEVIN|HABER |53|Male
christopher|lenz |54|LGBT
TIFFANY|NEWELL |53|Male
TIMOTHY|WILLIAMS|53|M
SCOTT|CHING|77|F
CURTIS |BLACK|47|both
DONALD| DELOSH|64|both
 CARL|BESSE|59|both
 ELLEN|SUDDERTH|65|LGBT
deborah|murray |62|Male
toni| ballard|34|m
margie|mcgee|36|both
denise |washington|12|MF
kenneth| thomas|169|MF
CHERYL |HEMPHILL|17|Man
kerry |smith|60|M
robert| reppe|30|Female
RICHARD |RIDER|54|M
 larry|thomas|68|Female
ROSETTA| WALKER|66|m
 emily|bastian|85|F
dee| howard|23|Female
arthur|hauser |118|LGBT
brandy|cooley|21|FM
EDGAR|BOND |69|LGBT
michele| williams|126|Girl
MICHAEL |JOHNSON|48|FM
ROBERT|SHIRO |20|-
LESLIE |PEREZ|51|Female
 STELLA|MCADOO|20|M
ELIZABETH| BIDERMAN|71|both
horace |navarro|48|-
ELEASE |BRESLIN|41|LGBT
diane|urias |106|MF
jan|sanyaro |37|F
casey| smith|76|both
sharonda |brown|29|MF
 karen|ivory|50|both
lydia |mcbride|3|M
WILLIAM |SIPES|95|f
william|smith|40|-
 CHANELL|JUNG|6|F
LUCILLE| DEJACKOME|52|LGBT
MILLARD |EATON|31|LGBT
maryann|smith|52|Male
 sandra|fuller|57|M
DORIAN |VELEZ|39|f
barbara|salley |27|f
 RACHEL|MCQUISTON|66|MF
william |hamilton|21|MF
BARBARA| DARDON|52|MF
HOLLY| HEREDIA|121|FM
martha |everhart|64|f
CHARLES |THOMPSON|23|m
mary|becker|36|Male
HELEN| DAVIS|61|-
ryan|walsh|68|-
florence| stoeckel|65|both
DEBRA| JOHNSON|10|m
michael|jackola |39|MF
josephine |freeman|46|LGBT
DANELLE|SAMUELSON|65|F
gus|park |35|f
DAVID |HENRY|37|F
booker| caldwell|38|-
marjorie|shank|64|F
LAURA| CONNEL|180|M
TAWNYA|JOHNSON |22|Male
tiera |fenn|23|m
JONATHAN|STEPHEN |69|Girl
MARY|EANES |54|MF
EVELYN|SMITH |60|Male
 ERIN|WHEELOCK|28|-
morris|schurz|54|Female
ELISSA| HUTSON|53|both
 robert|groce|42|LGBT
bertha|mcdaniel|70|M
angelica| lewis|50|f
PATRICK|EBERT |175|Male
 emily|abell|29|f
thomas|morrison |16|F
maureen| begum|35|LGBT
 ricardo|riester|50|LGBT
ANA|KIEL |32|FM
daniel|latta |69|LGBT
paul|roane |128|F
OTIS|LILLPOP |85|m
 carlton|turner|58|F
stephen |walker|1|-
BERNADETTE| HAY|155|M
charles|diller |39|Man
STEVEN|SPEARS |46|M
john| jandreau|133|Female
 winifred|ramos|37|F
jimmy|roberts |34|Male
ROMAN|MORSE |23|Female
kevin| alexander|15|LGBT
LAURETTA|KIDD |47|-
 linda|hill|23|M
HENRIETTA| KING|22|-
laura |sanders|31|M
richard|neal|27|both
 annemarie|amyx|102|m
CARRIE|CAMPO |68|M
JOHN |ROSS|31|M
BARRY|ADAMS |70|M
MICHAEL| HANKEY|18|Male
 adam|dill|50|LGBT
wilton|mcclenon |28|f
frances| bagwell|44|m
sharon| wilson|25|-
 james|hyden|171|Male
elsie|replogle|3|F
LINDA |VIGIL|6|Female
victoria|disla |102|F
 lois|siler|10|F
arthur| lund|162|f
erma|drakes|146|Female
HEATHER|HOFFMAN|37|LGBT
patricia|mclean|57|FM
MARIA|FEITH |59|f
jeanelle |borges|24|Female
JOSE| CAGE|76|MF
CHARLOTTE |THORNGREN|28|m
gregory|griffin |117|both
CLYDE|ISOM|43|LGBT
MARY |GASKA|23|both
JUDITH| CARSON|7|LGBT
WINNIE |DAILEY|36|M
WINIFRED|HILLER|36|F
tamara |puckett|28|m
FREDERICK|TRUONG|59|-
 ROSENDA|EADY|9|FM
AMY|WOODRUFF |24|LGBT
EMILY| ORTIZ|29|f
 sarah|cipolla|30|Girl
lisa |watson|15|M
DARLENE|FREEBORN |15|f
CHARLES |FLORES|30|-
 CHRIS|OLSON|34|MF
 kathleen|candelaria|22|Male
MARK |CRAWFORD|30|-
lee |mccormick|45|FM
ANTHONY|ALEXANDER |54|LGBT
 john|pointer|14|FM
laura|marth|24|m
LAUREL| REINHARDT|44|F
 della|fisher|52|F
martha|william |48|Man
vera|ryan |168|LGBT
JOHN| CARPENTER|43|LGBT
misty|luallen|5|M
KATHLENE|BARAJAS|28|Girl
james|patrick|56|FM
CAROLYN|KEIRNAN |67|both
EVERETT |KING|62|f
donna|mize|51|LGBT
 MARVIN|SUMMERS|152|M
THELMA |WARD|64|m
GEORGE| SCOTT|97|both
 joyce|conn|67|f
DOUGLAS| HEALY|18|Female
marilee|jones |54|M
FRANK|BRILL|6|M
CAROL| BARTON|64|F
ross| rodgers|39|M
irene| huddleston|8|FM
WILLIAM |JENSEN|39|LGBT
josephine |shaner|25|Female
 JOHN|LONG|24|M
jose|robinson|55|M
 nancy|mccoggle|118|f
GRACIE|KIM |34|Girl
ALTA |JACKSON|13|both
anna|phelps |30|MF
derek |deltoro|1|M
christian|fields|65|f
MARTHA|MENDOZA|48|LGBT
JESSICA|PETTEY |53|-
 jane|saldivar|37|-
patrick| mansfield|56|-
HELEN|IANNACCONE|104|LGBT
 rose|castaneda|17|F
DAVID|MAGLORI |22|FM
 PAUL|RIVERA|53|m
ollie|kolb|39|m
 JAMES|CONOVER|22|F
CORNELIA| SPRADLIN|3|M
 WILLIAM|WALLACE|42|f
 jennifer|nelson|53|Female
dorothy| brooks|37|-
nichol|huff|142|f
dennis|reamer |130|f
 bernard|moore|59|Girl
JOSEF|MCCULLOUGH |9|Male
 JEFFERY|STUART|37|LGBT
 linda|payne|50|FM
ANTHONY |HANSEN|23|-
clifford|taylor|70|FM
RICHARD|MAUTONE |56|both
ROBERT |CHRISTOPHER|65|m
KATHLEEN|FERRELL |38|f
charles| pathak|66|M
 ROSE|FELICE|45|-
jamie| trojillo|47|F
MARY |BOWER|48|FM
martin |lige|21|M
 LISA|COUGH|22|m
 julia|braswell|29|MF
glen|jackson |41|F
MAUREEN |ZABLE|100|-
robert| morrison|44|F
tina|gardner |68|f
eric| reed|86|-
 kim|rafferty|144|f
 SETH|GARCIA|62|m
john |morrissette|186|Girl
 sharon|klaus|23|-
 arthur|perry|40|m
 MARISSA|LINDQUIST|65|M
alfred| guerra|12|Male
 GEORGE|VISSERING|147|m
sheila| anderson|18|MF
SANDRA|NAQUIN |56|Man
JESSIE|BERDAN |70|M
 IRENE|WRIGHT|58|Female
NICHOLAS| DUS|58|M
edith |scott|66|both
ty|petrovich |53|f
 DEXTER|HECKARD|70|FM
CHRISTOPHER|RABITO |12|M
DAVID |PEPPARD|30|FM
 tyrone|bryant|49|-
 charles|daquino|27|-
 JASON|JULES|11|both
MARTIN |BRAUNER|48|F
ANDREW|GREEN |48|-
CATHERINE|LOCKLEY |77|F
LARRY|BOCK|34|m
sergio|phillips |54|f
nora |fort|13|F
DALE|NUMBERS |56|f
LUIS| KOONTZ|59|-
DEBORAH |CHANG|30|Girl
DAN|ASBURY |59|f
mary|luther |33|F
 ELEANOR|KORNEGAY|66|Male
