First Name|Last Name|Age|Sex
MICHEL|CAREY|19|Girl
TAREN| JONES|146|both
jessica|bowman |46|both
martin |stell|26|FM
CLIFFORD |RIZZO|42|-
anthony|williams |22|LGBT
 milton|jump|113|M
 annette|gills|64|MF
JEREMY| PURKEY|25|M
CHARLES |GITTENS|52|F
charles|tamborlane|25|LGBT
emily|alan|50|Man
joseph|davis|33|-
MARK| WEAVER|11|Male
JAMES |SMITH|64|m
 richard|mcgrath|19|-
 DOUGLAS|REAGIN|9|-
caren|schmidt|25|f
michael| wallace|169|Girl
susan|press|34|Female
irene|tsuji |27|m
amanda |lane|50|LGBT
jeanette |jackson|22|both
CATHERINE| INCE|29|M
ERICA|JOHNSON|7|LGBT
ronald| harris|56|F
 everett|jefferies|130|Female
vickie| betz|103|Girl
gaye|medina|14|F
marjorie|bland|25|F
JOANNE|RANDOLPH|29|-
DALE |ROJAS|172|f
 JACQUELINE|ABELL|138|Male
 TERESA|EARL|20|M
CHRISTOPHER|GILLES|184|-
 randal|falk|35|LGBT
VICTORIA |MELTON|22|LGBT
WESLEY| PHELPS|53|Female
BARBARA| SMITH|64|f
alana| gray|199|F
ROBERT|SEARCY |53|Man
CHRISTINE|CORBIN |152|Female
PATRICK|STARNES |27|-
francis|sampson |44|F
JEANNE |SALDANA|16|Female
BECKY |PEARSON|44|m
VIVIAN|KERSTETTER|23|-
evelyn |harris|183|M
 WILBUR|COLEGROVE|38|m
 DEREK|MUELLER|54|m
SCOTT| RINER|43|F
 joseph|turnbow|61|LGBT
cassandra|phelps |58|FM
mercedes|knowlton|45|-
MARCO|SHAEFFER|20|LGBT
MATHEW| WILLIAMS|54|-
 judith|barton|43|m
eric|catron |36|Female
JAMES| HALL|160|LGBT
MERCEDES|CARNEGIE |56|Man
DIANE|MOORE|33|LGBT
mark |cardenas|41|-
nicholas|edlin|67|f
 GEOFFREY|RICHARDSON|16|LGBT
 paul|johnson|23|LGBT
joshua| lucky|181|F
 james|mccreery|57|F
SUSAN |SEDILLO|161|Male
dawn|sanders|40|m
 barry|sears|66|LGBT
walter|pele |54|Girl
MARSHALL| SATTERFIELD|52|-
lisa |wires|48|both
toby |schaaf|61|both
 jack|spencer|43|FM
WILLIAM| DOUGHTIE|50|Girl
 SHANE|HENDERSON|32|M
darren|sanders|38|F
PHYLLIS|COCHRAN |53|F
mark|guevara |25|Girl
 JASPER|RANDELL|59|M
nancy|coston |31|LGBT
SANTIAGO|ROBINSON |69|f
valerie |janecka|70|LGBT
CALLIE| RASMUSSEN|31|Male
carla |patterson|27|Girl
JENNIFER|WOOD |44|F
lenora|evans |15|Male
 marie|keyser|133|F
KATHLEEN| BOND|23|LGBT
ricardo|caputo |158|F
EARLENE |DURAN|26|M
laverne|monreal |12|F
JAMES |VASQUEZ|59|LGBT
haley|giles |51|m
 DAVID|RUIZ|44|LGBT
curtis|beauchamp|12|M
 mario|petri|26|m
 JIM|MANSFIELD|43|-
ROBERT|MCGOUGH|56|MF
mary |nichols|53|MF
HAZEL| STEPHENS|31|m
lonnie |holmes|74|m
JERRY|CARBONEAU|50|f
dave |mcdougal|26|f
DEWEY|SPENCER |27|Girl
earl| spicer|34|F
JIMMY|PHILLIPS |119|Female
 nichole|camilli|32|Male
DAVID| HUGHES|35|F
 heather|roof|22|both
SANDRA |BARD|41|F
RICKY|LOFQUIST |23|F
