First Name|Last Name|Age|Sex
RONALD |SEPE|32|F
 shane|jones|24|F
 STEVEN|WHITE|36|Girl
MATTHEW| MORIN|17|both
ashley|place|45|-
 ROBERT|KNOX|65|Male
martin |neal|16|-
MIREYA |HOYT|5|Female
ROSLYN| EDWARDS|48|Male
cleo|edgerly |69|f
OLIVER|SCHNEIDER |1|FM
clifford| carpenter|69|f
 JOHN|PALMER|9|LGBT
 DOYLE|WARNOCK|34|m
hector| smith|21|Male
joan| lapalme|57|f
 MITCHELL|SAFFELL|45|F
ADOLPH|LEEDOM|29|M
GREGORY| SOUSA|55|both
BOBBIE| DOBRANSKY|62|m
 ROBERT|TAYLOR|60|m
elsie| gilmore|47|FM
EDITH|MAYFIELD |18|m
DOROTHY| FITZGERALD|68|Girl
susannah| walker|18|M
MARY |CAMPBELL|68|Male
ROBERTO|RAY|46|FM
KENNETH|HAMSON|65|Female
JAMES|RILEY|32|MF
ron|green |23|f
PAUL|MAYBERRY |25|-
tasha| navarro|20|f
LOUISE|SCHLATER |67|FM
RONALD |DUNN|35|FM
benjamin |hartzell|30|both
 LYNNA|CARABALLO|66|-
 JANA|DIAZ|60|M
ronald|holloway |37|-
roy|suther|68|-
SARAH| CANTEY|65|f
 chad|behnke|24|f
ELEANOR|HOGAN |29|M
gene| baez|19|M
ROLANDO |NEIL|114|LGBT
julio| sturdevant|37|m
MICHEAL|REEVES|45|F
edna |thompson|142|both
juan |schuett|185|Female
RUSSELL| RUTHERFORD|18|F
 ann|merryman|60|both
WILLIAM| HOANG|66|Man
MAMIE|EVENSON|46|M
MARIE| HOSFORD|48|FM
charles |turnbow|41|f
helen| rosemond|47|m
 henry|wood|47|m
 mary|godfrey|35|LGBT
roy| lusk|34|F
vincent |hickman|42|Female
robert| rodriguez|51|F
ROBERT|OWENBY |30|f
 natasha|mcalister|29|M
louis |nelson|165|both
elisa| johnson|35|f
DOROTHY| PHILLIPS|56|MF
ROLANDO| JACKSON|26|f
kenneth|moeller |59|F
 thomas|hiller|200|m
devona |elliott|19|both
EDITH |FOSTER|123|M
lillian|ross|69|FM
william|bohnet|63|m
 ruby|anderson|48|LGBT
 nina|tharpe|62|-
 linh|gravelle|190|F
juan| white|49|Female
CARMEN|PEREZ |25|F
mary| robbins|46|-
 PRISCILLA|FEINBERG|65|-
ernest |wilson|45|f
FRANK |FRASHER|24|LGBT
KATHLEEN |CARTER|21|both
jon| delapp|52|f
 brenda|causey|50|Girl
 benjamin|rangel|59|m
thomas| will|72|FM
 evelyn|webber|65|LGBT
TARA |NEWKIRK|56|Female
jack|baker |57|F
JAMES|SANDERS|20|M
james| ries|149|Man
roland |robinson|47|-
TOM |CASTLE|12|Male
JOHN|GERALD|123|LGBT
steven |russo|170|f
DEANNE| JEWETT|54|Girl
linda| elliott|189|-
patricia| franklin|67|m
BRYCE| DOSS|2|FM
eva|brock |198|both
barry |obrien|15|Male
PRISCILLA|MAVAI|9|F
billie |rodgers|36|FM
MARY |WESLOWSKI|53|LGBT
DORIS |GALLINARI|45|both
DANNY |CORDOUA|138|Female
larry| turner|19|Male
 aurora|shaffer|41|Female
justin|roberts|147|F
tony| little|29|LGBT
SARAH| DIMUZIO|9|f
danielle|brown|27|m
NORA| TILLMAN|54|F
PAUL |ROBINSON|2|Male
kenneth |champion|24|-
lesley|ferebee |44|LGBT
MICHELLE| PIERSON|46|LGBT
 RICHARD|PEDLEY|155|-
alan|wallace |60|Female
DEANN |LOPEZ|60|m
 marco|mahon|35|f
manuel| mcnamara|31|F
LEO| GUNDERMAN|24|m
LIANE |VANDY|62|both
lee| tirabassi|45|FM
