First Name|Last Name|Age|Sex
laura|curtis|47|M
 maureen|spradley|23|m
 kimberly|velez|57|M
jane|mann |56|f
leif |hoes|36|Girl
daniel| hawkins|58|M
 douglas|cole|19|f
anne| turner|41|m
 karen|carbone|64|LGBT
william|omalley|6|f
 michael|bradford|67|f
JAMES |GODFREY|64|both
DEBORA| MORGAN|24|F
JASON| RODRIGUEZ|8|MF
SAM|SOUTHERN |16|Male
CATHERINE|WOODS |37|F
mechelle|kagawa|29|-
kimberly| graves|8|f
bea|winter|43|MF
HEATHER| STUBBLEFIELD|39|F
 jarrett|gaines|43|F
jeannie|venema|30|FM
colleen| gilbert|33|FM
alma|swan |4|M
JOSEPH |ROBERTSON|23|m
joshua| mckee|49|f
 arthur|irwin|165|m
charlene |chester|13|M
 tesha|parks|184|M
ISAIAH|HOWELL|31|both
MAMIE|WALKER |37|F
 RUSSELL|WILLIAMS|64|Male
josie| mabry|5|f
KAREN| PERKINS|23|MF
MARHTA|CUNHA|48|FM
adell |williams|46|m
BRET|KIM |54|-
kellie| blunt|30|Male
 INEZ|GREENE|49|-
jame|harb |59|Female
CHRISTINA| ROMANO|7|Male
adolfo |staples|77|both
thomas |dugan|21|FM
EMERY |NEWMAN|52|f
melody| cortez|49|f
MADELINE |FOSSUM|52|F
 LUCILLE|BACA|116|M
JOSE| FOLEY|52|both
billy|schwandt|68|Female
JOANNA|POLLOCK|54|-
MARIAN|ROGERS |47|Man
LOIS| SEFCOVIC|16|m
brandon|valentine|29|FM
JACKIE|MCNAMARA |13|M
edward|desai|22|MF
MARK| NELSON|19|M
wanda|moulton |8|both
 GERALD|MARTINEZ|5|f
alicia |avant|70|F
laura|farrell |54|Female
RONALD| HWANG|61|LGBT
JASON|TAYLOR |59|M
TERESA|TROLLINGER |20|F
DWAYNE |CACCAMISE|69|both
bernice|kees|43|M
doreen |graham|47|MF
 karen|buchanan|41|M
 lucille|king|133|-
maria|leiva|46|Girl
LAURIE |CORRENTE|54|both
donna|thompson |32|m
 rhoda|gunn|197|f
ERIC|BAGNOLI|11|Female
john |barnett|57|Girl
 tressie|bousquet|29|f
 SHEILA|YUCHA|102|f
jonathan|carter |103|F
brian|darling |35|M
DEON |MARTINEZ|18|m
walter|peterson |192|f
gena|gutierrez|126|F
karen |rockhill|3|Girl
melissa |carr|171|LGBT
cristopher|brooks |46|F
joni| humphreys|58|LGBT
 MARTHA|OGORMAN|55|Male
alfreda| william|47|Female
DUANE|WHITE|31|Female
melinda|baylon |6|f
REBECCA| GRANT|29|MF
kent|zobel |61|m
EDWIN| YOUNG|22|LGBT
gary |jenkins|65|LGBT
stephen|allen|145|both
martha |lee|61|m
 claire|taranto|29|Female
leonard|briggs|142|M
 james|murphy|59|M
louise|cardello|199|M
veronica|guarnera|3|F
 LINDA|LAMPMAN|31|-
PAUL|PHIPPS |31|both
MICHELLE |WIRTH|36|F
bobby |daniels|59|Female
dorothy|lawrence |60|M
bethany|ramsey |113|M
heather |sevillano|147|M
SHARON|SHELDON |46|both
RICHARD| SIMPSON|40|Man
MICHAEL|HIPP|32|Man
robert| garcia|66|both
TERESA| FORD|36|m
MICHAEL|CROSBY|30|LGBT
verna| carroll|52|M
 cynthia|anderson|42|-
ALBERT |STARGEL|37|Male
donald|phillips|42|Male
marie |mccarthy|39|m
DIANA |JOBE|32|m
HAROLD |MILLER|29|-
ernest|rose |69|Female
AL |JONES|26|M
JOHN| LOTHROP|65|-
 DUANE|KENNEDY|4|Male
nichole|britton|20|both
JOHN|FELDMAN|80|Male
RACHEL|DONOVAN |4|-
MADELINE|HALLMAN |14|Female
 MACY|JOHNSON|4|m
CHARLES|HUTCHENS|8|Male
crystal| becknell|42|Male
CHELSEA |GOWERS|61|Male
thomas|shell|33|both
kenneth|travis|15|F
michael|mcalister |8|FM
JAMIE|GARCIA|82|m
DOLORES|KNUTSON |23|LGBT
ISRAEL |DELANEY|60|M
COLLEEN|PEREZ|25|both
jennifer|coates |123|m
james|moradel|96|Male
AMY| RIVERA|43|LGBT
 ROSEMARY|WARD|44|f
jason|leigh|49|-
BESS|USON |64|both
VIRGINIA|BACHMAN|50|Male
 esther|adell|67|f
MARJORIE |THOMAS|111|M
henry|kite |38|-
shaun|martinez |36|both
gerry |dickens|44|f
BETTY| JAMES|34|Male
 ELVIN|DEDIC|38|Male
CHARLES| SOUZA|78|M
BRET |FADEL|38|Male
DEBORAH|WOODLEY |68|Girl
glenn|mccallum|31|both
JILL |FLETCHER|37|FM
dustin|lamb |42|LGBT
bruce|hamm |168|FM
RANDY| MITCHELL|70|Girl
JOSEPH|DICK|51|-
ty|akin |68|Male
 ROBERT|VAREL|54|FM
PAULA| DUFFEY|27|m
HELEN|CONNEALY|7|M
LEONARD |HOLLAND|41|Male
WANDA| REID|39|MF
 john|sandquist|18|F
thomas|hazel |12|FM
marietta|robinson |49|M
 MARIA|BAKER|28|Man
gertrude|harris |53|F
charlene| garcia|57|LGBT
 STELLA|VANWINKLE|64|F
rodney |blanks|19|F
janie|gage|39|f
JASON|FOY |199|f
helen|davis|51|M
 james|woodman|40|MF
josephine |marcus|34|Male
maria|groce |55|f
 IONE|WILLIAMS|46|m
vicente| dyke|29|Female
 dana|gonzalez|149|Male
SANDRA |WILLIAMS|59|FM
BRIAN| TEAL|43|M
karen |sweeney|22|both
KERMIT|BECKER |42|-
 TREVOR|FREEMAN|43|M
STEPHANIE| MCPHERSON|35|m
KEITH| SPILMAN|26|MF
 MORRIS|CHANDLER|25|LGBT
 BARBARA|QUINTERO|29|Male
nia|fett|20|LGBT
 YVETTE|JACKSON|14|-
ELLIOT|SOEHL |42|m
malcom| cole|28|f
 sandi|fava|5|f
anna|edwards |46|m
DONALD|TROJANOWSKI|8|both
 TERRY|COLLIER|39|M
ROBERT|BLOXOM|54|F
WILLIAM|ROSE |40|MF
jill |clark|58|Man
 PATRICIA|MUDD|30|FM
todd| radabaugh|59|M
 GREGORY|DUGGAN|9|Male
 walter|carter|49|FM
 maxine|kanter|55|-
 JAMES|SMITH|39|-
MARIA|BOARDMAN |39|Female
ERMA| WALKER|145|-
 GARLAND|MASKELL|190|Male
 SUZANNA|JOHNSON|48|M
sierra|lopez |158|f
SHARON|BIHM|44|M
LINDA| MATTHEWS|31|-
carol|flores|9|FM
 RICKY|BARKAN|70|Man
beverly| perrin|17|m
KATHLEEN |HERNANDEZ|51|M
 RICHARD|MOODY|32|-
 brittany|laue|31|-
JANE|COLLUM|2|both
elizabeth |lopez|6|both
mark|jeremiah |39|Girl
david|cohn |18|both
 PHILLIP|ACEVEDO|22|both
moshe|murphy |55|Man
 billie|weinberger|16|f
 evan|woodward|68|FM
ALEXIS| MAULDIN|35|Male
 shannon|decastro|8|MF
shirley|mcintyre |195|f
BETTIE| LUSBY|69|Female
DERRICK| STARR|176|MF
DENNIS|THOMPSON |33|Girl
JORDAN| HANG|66|Girl
wanda|thompson |19|F
pauline |rojas|47|MF
 connie|ray|67|m
CAROL| LAW|13|F
CECILIA|ROTENBERRY |34|m
 phoebe|sulc|35|F
CHARLES| SOFIA|49|M
STEVE|CASAVANT|56|MF
FRANK |WILLIAMS|31|FM
marco|lamb|64|Man
alexia |amos|81|-
jean |demoss|37|f
GEORGE|HILL|29|Man
josephine|burr |28|Girl
ERIC |CAMERON|62|-
irma |davis|46|-
hazel| hunt|50|MF
CHRISTINE |BOWEN|52|m
ROSE|PONYAH|61|f
gladis|grimm |37|-
 PAULA|DUFFY|177|Female
lorenzo|hill |1|-
eva|friedmann|56|f
 SANDRA|BURNS|60|F
 ROBERT|JOHNSON|70|both
renee|virkler|62|M
angie |delang|95|F
 DANIELLE|BARBER|119|Female
john |hester|33|MF
 eleanor|dill|26|M
THEODORE |JEFFREYS|2|F
 HATTIE|BLAKE|33|F
james |swagerty|50|Male
 LAKISHA|MIYASATO|24|Male
carol|brown |191|Girl
william| cardoza|32|both
JEREMY|LEONG|50|-
 JEROME|CARROL|13|-
marissa|kilgo |34|Male
 joshua|riley|56|both
kenneth| watkins|9|f
KENT |TURNER|2|m
tanya| morgan|36|f
ANDREW|DIAZ |16|M
mary| sobus|17|-
 WILBER|SCHUMACHER|67|f
ROBERT| ESTABILLO|82|Man
 WALTER|ZACH|1|f
gerald|taylor|32|Male
PAUL|SELVESTER |59|FM
JOHN|HOKULA|68|f
RAMON|DILLON|48|m
 pamela|word|63|F
 teressa|hagen|126|f
MELODY|HARKIN|22|MF
BURT| GOLDBERG|57|Male
LORENE|GUINEY |69|Man
 dale|martinez|69|F
willie|peterson|11|Man
bettie |williams|150|MF
nellie |lenior|147|FM
RICHARD|DAVIS |53|both
maurice|welch|29|MF
linda|knox |39|Female
SALLIE|RYDER|62|F
donald |williams|117|LGBT
helen|hurley|52|f
PETER|JACKSON |65|F
CONNIE| PHILLIPS|96|both
 PAUL|KORN|23|Female
janice |friesen|20|MF
timothy|clark |193|LGBT
kathryn| buckles|18|FM
BENJAMIN|WHITTEN|32|-
MARK |SMITH|84|F
LEE|SPILLER|28|Female
GINETTE| SPICER|37|m
JULIAN |HENDRY|44|LGBT
cesar|smith|38|M
JAMES|GARCIA |10|m
lucile|bretz|70|m
 SHARRON|CANON|42|m
 barbara|adams|61|m
SARAH|VALENTINE |4|m
irene|chandler |25|f
ANTHONY |LEE|36|both
JESSE |HEWSON|162|Man
harold|vigil|67|M
linda|barnes |30|both
 MICHELE|MAHONEY|37|-
 RICARDO|BECKER|34|Man
 SAMANTHA|BLAKE|95|m
wilson|dotson|69|f
ronda|anderson |30|FM
EDWIN|WALBRIDGE |29|F
russell| mcgee|32|Man
GERALD|CORN|46|F
jack |murrietta|46|both
HEATHER| WELLINGTON|61|MF
douglas |kuss|47|MF
 helen|beck|36|f
 CARMEN|VARELA|34|Girl
stephen|blum |41|FM
WILLIAM |PATINO|68|FM
LILLIAN |WILLIAMSON|25|-
 ELIZABETH|STEVENS|188|m
CHRISTINA|HASKELL|5|m
CLEO|BLAND|68|FM
melissa|durrah|6|m
linda |simms|52|Female
 PATRICIA|KELSON|60|f
LUANNA |SHARP|50|both
BARBARA|ARCHER |43|f
STEPHEN |TONER|38|both
christopher| garnica|37|LGBT
rita|benton |5|M
dorothy |clements|25|-
DAVID |TUCKER|65|MF
 ALICE|COOK|161|both
charles| huddleston|13|both
laura| bonilla|106|-
DEBRAH |RODRIGUEZ|53|m
sherri|poe |69|MF
 jose|pride|29|M
RUSSELL| GENNA|9|both
RICHARD|CHEN |16|F
 ROBERT|BAIN|61|Female
fran|lundy |27|MF
RICHARD |MOORE|66|MF
