First Name|Last Name|Age|Sex
 RAFAEL|GOLDEN|60|F
tonda|hunter|67|both
 JUDITH|BECK|87|F
julie|patten |35|LGBT
david|harris |58|LGBT
ingrid|riesenberg |23|M
toby|orgill |56|both
ronald |wareham|23|Girl
 ANGELA|SWEENEY|178|f
ERIC|CRAWFORD|33|Male
RICHARD|CLAYTON |37|Male
TYRONE| PEARSON|40|Male
mark| lamb|93|Man
REAGAN |POWELL|65|f
 JEFFREY|RYAN|37|f
 pamela|lepe|41|both
barbara| adcox|18|-
ROBERT|JONES|50|Man
john |cohn|53|F
JAME| GRISSOM|152|m
jorge| hunter|197|LGBT
dana |donnerberg|30|both
TAMMY|JANSONS |51|f
TROY |THOMPSON|52|Female
sheila |jameson|63|Girl
SUSAN|HARJO |40|Female
harriet|emanuele |40|LGBT
ALBERT|SMITH|64|M
PHILLIP|BASS |28|Female
MICHELLE| WIKE|7|F
 JASON|HIRTZ|40|Female
 HENRY|SHOUSE|35|Girl
kimberly| thompson|32|both
KATHLEEN |MILES|10|F
patrick| miller|57|M
RUBY|MURRY |146|-
loretta| stafford|68|Male
 SHARON|STEIN|60|F
ronnie|simons|22|LGBT
CARMEN|KILLEAGLE |43|m
SANDRA| HINDERLITER|70|f
 JOSHUA|RAMIREZ|35|-
james|gist |28|MF
ryan|sloan |62|Man
cyrus |leach|53|f
 jacob|hein|30|M
WENDY |VANHOFWEGEN|66|MF
DAVID|LEE |33|both
paul| fairchild|30|Male
esther|brown |20|Female
john| huerta|19|Male
mae|george|44|Male
 ruth|george|70|Male
THOMAS|MATTHEWS |67|m
leslie |larson|65|-
patrice |weaver|69|LGBT
 mary|rockmore|38|m
BLANCA| HITCHCOCK|174|LGBT
crystal |murdock|165|Female
sarah| underwood|39|Female
 KATHERINE|DUNN|174|-
LARRY|CROCKER|6|m
 DOYLE|MORRIS|45|MF
TRAVIS|BLAIR |28|M
GILBERTO|KRUEGER |197|both
 delma|mcelveen|66|LGBT
brittany|winstead|33|f
RAY|MCCLARD |11|Female
HENRY|VOGEL|50|LGBT
SHELBY| DENNEY|23|-
 harriet|kelly|51|m
carmen| macduff|38|M
 MARY|PERRY|5|Man
SAMANTHA| TAYLOR|51|Girl
NICOLE |PUGLIA|68|Man
maxine |spires|67|both
JOYCE| HOLLEY|93|m
BRENDA|CHAVEZ |60|m
 melody|dean|68|Female
JEFFREY|BOOTHBY|45|MF
GEORGIA |OBRIEN|192|MF
 allen|schoen|192|F
NOE |SERRANO|35|FM
paul| sauceda|66|LGBT
 edward|kress|113|f
patricia |vrba|5|F
james|killingsworth|108|m
JAMES |BAINES|42|m
ANNE|THRASHER |55|MF
 dorris|lefebvre|57|F
 jean|bays|53|f
ANNA|CORONA |60|F
PETER|DRAKEFORD |31|both
james |andrus|68|f
sherry|benton |70|Girl
jeanine|loehr |65|F
edythe |haydon|47|LGBT
HAROLD|BERG|70|M
brandon|hawkes |23|F
DUSTI|BRONDER |58|both
PAMELA| RIVERIA|31|Female
CHAD|GOMEZ|26|F
RENE|STACY |192|LGBT
luis|green |36|FM
TRACY| VANDOREN|17|m
willie| richardson|20|both
JOSEPH|WITCHER |43|Girl
 janet|patterson|20|Female
DANIEL |ORCUTT|2|M
 RUTH|HOWELL|31|m
francis|cruz |26|-
VANESSA|BURT |61|-
SANDRA|PETER |63|F
MICHAEL|MINGO |24|-
 MARY|CARTER|51|F
WILLIAM| MOORE|61|-
DAISY|KUHNS|37|both
clifton| roberts|16|f
BRENDA |BREWINGTON|31|F
gary |carr|62|Female
jesus|winnie|57|both
JOYCE| WINTER|58|m
 lillian|valenzuela|36|Male
christopher |griffith|57|m
JESSICA|GORDON |29|m
SALLY |MCDOWELL|32|M
PAUL| HAMILTON|23|f
 susan|thomas|117|LGBT
NELLIE|DOMBROWSKI |23|M
antonio|pierce |51|f
WILLIAM|EISNER|55|-
 ROSA|JONES|43|f
william| malboeuf|146|both
BETTY|HANEY|26|Male
GEORGE |SEAMAN|36|Man
louise|johns|56|LGBT
michelle|klarich|38|f
JENNIFER| MIKULAK|69|M
 thomas|majors|126|Male
dennis |campbell|63|f
 norman|phillips|41|LGBT
 ARCHIE|MCKAY|144|F
 STEVEN|COWDEN|66|f
james |clevenger|41|Girl
jeannette|farrell|68|M
CECIL|BLEIWEISS |43|both
barbara|presson |50|LGBT
LORI| BURGOYNE|44|-
TONYA| BOONE|69|both
terrell|hernandez |199|m
 THOMAS|EDWARDS|76|-
molly| ascolese|59|m
patricia|bormann |49|-
CAROLINE|COOK |66|MF
 JEANETTE|BISH|39|-
rose| levine|43|Man
charles| glover|29|M
RANDY|MOORE |40|Man
