First Name|Last Name|Age|Sex
 DONNA|LOVEJOY|34|Female
james|reinhardt |65|both
CYNTHIA| GUNN|35|f
kathleen |hazelip|26|F
 CHRISTINE|BAILEY|95|Girl
ELLEN|REITANO|62|f
ALICE| BROWN|50|m
agnes| whitted|5|LGBT
 DEBORAH|JONES|22|f
EDWIN|WARD|54|M
 john|hudson|19|both
BARRY|GREGORY|31|LGBT
jim|armstrong|33|Male
james| rose|65|F
lisa|brewer|44|MF
salvatore| pickard|161|Female
PAUL|HOLLINGER |164|FM
micheal |liu|138|-
 shirley|mcdaniel|54|both
JULIO| JONES|42|both
 paul|morris|56|both
camille |stanley|70|both
JOHNNIE|SANCHEZ |70|-
tamera| wolfe|48|both
 JACK|TUCKER|22|MF
JULIE|NICHOLS |32|both
JANICE|COTE |64|f
agatha |wise|24|both
ANTHONY|CANTU |23|-
jerome| stoskopf|56|LGBT
houston|duberry|18|F
GEORGE| KIMBERLIN|112|m
 robert|victorero|145|Female
 EDITH|HAGEN|26|LGBT
KENNETH |JARRELL|109|LGBT
maria| conn|63|both
matthew |holland|8|both
lisa| sivertsen|33|Man
KERRI |BIRCHFIELD|19|-
patricia|king|31|f
THOMAS |TOLER|149|Female
james |dallmann|14|FM
 carolyn|williamson|132|Male
JUAN|ALLAN|60|both
crystal| reed|38|m
 billy|rodgers|41|m
LUCILLE|LOUGHLIN|36|LGBT
 ALICIA|HERNANDEZ|61|-
derrick|sturgeon |4|Male
ANA |LEDOUX|52|Man
 CAROL|STIVERS|66|-
CRISTOPHER|REINER|66|FM
john|stclair |17|both
jennifer|villa |62|Female
stephane| taylor|34|FM
milton |hicks|4|Female
william|terry|94|MF
james|wells |12|Male
HEATHER| WILSON|138|Female
JODY |STEIGERWALT|78|Female
ANGELA| AUSTELL|27|Female
nancy |towe|52|F
ELVIA|SILVA |86|both
CHARLES| TORO|19|both
GEORGE|MERCARDO|44|LGBT
steven |mears|18|Female
bridgette|bates |34|both
LOUIS|YEATON |31|LGBT
CHRISTI| ALLEN|47|Male
shawn| perez|9|both
lauren |averill|44|-
 latoya|fouche|19|LGBT
LUCILLE |NORTHOVER|61|Girl
GARNET| NAGLE|55|f
GLORIA |GORDON|54|m
joshua|brown|2|m
marilyn |kellogg|45|F
 emily|collum|23|both
anthony|marlowe|26|Man
JODY|CASTILLO|27|Man
jesus| hudek|49|Female
robert |chrisco|189|both
roosevelt| luiz|52|F
 JAMIE|CASTRO|160|Female
tammy |mitchel|40|LGBT
dwayne|tommolino |34|Male
carmen| bartlett|20|both
annie| johnson|53|m
gene|custer|48|both
 ricardo|marshall|39|Female
SADIE|ESTRADA |48|M
BRIAN| KIBBY|38|Female
THOMAS|LIN|58|F
ward|galvin|56|MF
 cornelius|feldman|25|MF
JEFFERY| JONES|30|M
 denise|martel|60|Female
jeffery| drake|61|M
 CHARLES|JOHNSON|78|M
SANDRA|PATON |33|F
dana|thomas|44|MF
DAVID| HAYES|33|LGBT
ROBERT|RHODES |38|MF
PETER |SOLOMON|111|both
KIM |PITPITAN|55|F
nicole|robertson|33|Female
RYAN |WILSON|30|FM
 carlos|girven|9|LGBT
matthew |davis|42|LGBT
DAVID|DELRIO|9|M
joseph| padgett|52|F
bruce|rogers |68|both
ray|houston |108|MF
ERNEST|KNUDSEN |31|M
 carl|robinson|41|Girl
hilda| forsythe|1|F
CARL|JOHNSON|47|f
leroy| hardiman|61|f
 judy|hatley|59|M
bill| collins|111|m
CHRISTOPHER |GIAMBRA|142|-
henry |williams|4|f
GERALD|TERWILLIGER|45|-
STEVE|EDWARDS|94|f
FRANCIS |LOFTIS|70|Male
 eddie|escobar|90|Girl
 SARAH|SEDILLO|42|LGBT
AUDREY|SILLS |51|M
michael|evans|52|Female
scott |peacock|69|FM
BETH|NIEVES |57|F
michael|hackworth|138|f
MILDRED|BAKER |47|f
carrie|dill|34|Male
robert |mccool|86|-
carolyn |cirillo|58|-
 bryan|lake|50|Female
sandi|ingram|58|m
karen|rains |33|FM
 JOSE|REYNOLDS|66|LGBT
joseph|march|38|F
 MARION|GREEN|4|M
linda|gamblin |101|F
anne|smith|24|f
 tammy|turner|173|-
JAME|CARMONA |26|LGBT
DAVID| WARE|47|Female
KAYLA|WHITTINGTON|151|Male
 aron|macchiaroli|33|m
nicholle|gray|60|FM
HELEN| TARKINGTON|42|m
richard|schleck |24|Male
MARIA|HUTCHINSON |30|FM
PEGGY|OLIPHANT|10|M
MICHAEL|WALKER|24|-
pedro| verne|3|Female
BROOKE|DUNNING|45|Girl
BEULAH|HARBIN|14|M
matha| jones|194|Male
cory |amburn|27|-
sean|wilson|58|M
 ANGELICA|KIERNAN|39|both
dick| thompson|26|both
bruce |trujillo|46|f
BRIAN| MARTIN|18|M
 PAULINE|GRAHAM|26|f
KAREN| LABELLE|31|M
maryann| sanchez|74|MF
OLLIE |BOYD|19|Female
alicia| ferrell|20|LGBT
luther|socha |128|f
 SHARON|CRESSWELL|25|-
 lillian|murphy|19|F
ROBERT |SHAFER|58|F
BETTY |CARTER|45|both
janet |wagner|47|both
kenneth| pena|14|Male
GAYLE| PASCHKE|31|FM
TAMMY|ARANJO|40|both
ANNA |GONZALES|9|both
 jeremy|weaver|121|both
JOSE|HATHAWAY|157|M
HARRIET| RUTH|38|M
GREG|KRAUSE |24|m
lea|pamintuan|7|f
DUSTIN| BUSH|114|both
KATHRYN|SHIBLEY|19|both
RALPH| COX|46|m
JAMES|BUTTS|31|both
 EUNICE|STARNES|35|both
MELISSA |POWERS|124|m
 george|slagle|105|both
veronica|guinn |104|m
KENT|CASTRO |60|M
JOEL |OWENS|69|FM
jack |darring|69|-
JERRY|RAIOLA|65|Male
JOHN |WHIPPLE|36|F
delphia|finlay|55|M
dominic|koller|53|Male
BARBARA|DOWNING |100|Male
 TAMMI|HALL|50|Girl
WILLARD| WILKES|48|-
joan|yamashiro |70|both
 edward|campbell|48|Male
noel|peachey |180|Female
EDWARD|DAVIS|54|LGBT
BONNY| WILSON|46|F
CHRISTINA|PARKS|43|MF
JOHN |PEELER|24|FM
 JAMES|HARDING|54|FM
marc|calhoun|58|LGBT
thomas |garcia|28|Man
 raymond|stanley|131|Female
ROSS| BOVEE|23|LGBT
MARIA| CLOTHIER|61|f
dorothy| henderson|137|both
david |smith|47|Female
MARIA|MCGRATH |30|Male
PATRICIA|KENNEDY|40|MF
WAYNE|BASHAM |29|m
savannah|mcgowan|24|-
 richard|adams|33|f
JAMES|BRADFORD |11|LGBT
DEVON|CAVIN|29|both
 CASEY|WADE|132|both
andres|aldana|53|both
william |patchell|29|F
 ROBERT|TORRES|21|F
DAVID |RADFORD|22|f
 JOSHUA|RANDOLPH|35|Man
ellen|dixon|1|m
FRANK |MCGOWN|55|both
suzi| ludlow|2|LGBT
 MARIE|BRADLEY|48|MF
 CLINTON|WHITE|32|M
ZELDA|KIM |39|F
JULIE|MANDRELL|29|FM
LAWRENCE |GIBBS|40|-
NICOLE| LOBIANCO|93|Man
elizabeth |wyckoff|33|F
DAVID |NEWTON|60|-
ELOISE|THOMPSON|41|LGBT
sarah| mounts|62|f
DOLORES|VIRGEN |41|F
james| wilson|131|m
BLANCA |GREER|7|LGBT
shelly |benson|58|M
jean |welsh|67|Female
juana |searing|68|-
 JONATHAN|GRIFFIN|61|both
jimmie| ringer|61|f
pearl| kim|161|F
andrew|wooldridge |51|F
 MELVIN|WRIGHT|1|LGBT
JACQUELYNN| HIGGINS|35|MF
PAULINE| OCONNELL|20|f
betsy| archer|55|M
debbie |fisher|45|Male
ALBERT|REARDON |34|f
MILDRED |BEAUDION|46|-
KATRINA| BEHRENS|69|f
 barbara|goudreau|33|F
louise|barnes |170|both
JOANA| PATTON|35|M
 courtney|kennedy|61|Male
SHARON |HEDMAN|24|m
donna |harris|31|m
ROBERT|SHOEMAKER|44|LGBT
 QUINTON|PERRY|60|both
 anthony|moreno|15|LGBT
stacy| vasquez|66|MF
alex|yutzy|72|MF
daniel| baker|46|m
DEBRA|ROBBINS|89|Male
BRENDA| TULLIO|66|LGBT
robert| moreno|26|M
EMMA| FARMER|52|both
 JEAN|MCINTOSH|19|Female
DREW| BUTLER|190|F
johnny |gonzalez|42|Male
margarito|croft|54|m
 george|clancy|5|FM
DEANNA|KIEFFER|49|FM
EDGAR| AUGUSTE|53|LGBT
william|thomas|40|-
ANN|MASON |29|both
LISA|DELEO|62|f
 DORIS|KNAUS|48|M
dorothy|winter|21|F
DAVID |AYERS|42|MF
 IRIS|HARRIS|55|-
OSCAR|MARRERO|14|M
john |wilson|23|-
john |ponce|64|FM
ELENA|JUERGENS|40|Female
ANISA|KIRBY |48|-
dianne |miller|46|F
ANNIE |LARTIGUE|51|-
jeffrey| kearney|43|f
WENDY| PARKER|62|LGBT
STEVEN |WALTERS|22|F
JUAN|LOOP|56|MF
FRANKLIN| GONZALEZ|41|f
 iva|troupe|35|m
MARIE |PLUEMER|2|both
stephanie| moore|57|-
DEWAYNE|HOBSON|29|both
 BRENDA|ELLIS|66|M
michael|kenny|200|f
 ELISA|GUZMAN|50|both
 harry|schultz|4|both
KEVIN |AUGUSTUS|25|f
 louis|ramirez|67|F
maria|jenkins|41|LGBT
FLORA|SIFUENTES |130|FM
ROBERT|STANLEY|25|m
 ZELMA|LITTLE|5|F
raymond|paramore |123|Man
esther|davis |49|m
JAMES |WHITTLE|36|m
rebecca|milam |67|m
 RAYMOND|CARNEY|42|-
WILLIAM |SCARBERRY|54|f
domenic|deguire |69|f
 PATRICIA|CONNER|48|M
richard|jimenez |58|-
DAVID |SMITH|18|LGBT
bonnie|langhorne|56|Female
 NATHANIEL|BOOKER|65|M
anthony |wood|114|both
leland|williams |42|both
BILLY |WILLIAMS|15|MF
LEWIS|RODRIGUES|20|f
jay |peron|37|LGBT
robert|levey|40|f
gary|loy|117|-
michael |latson|23|m
howard| smith|100|FM
JACK|HARRIS|56|m
TERRY| MCCARTHY|33|f
 KENNETH|QUESADA|65|Female
sam |michael|50|M
doris|slayman |27|f
ryan|sherman |45|m
 jason|ceraos|102|F
BOBBY| HENRY|69|Female
 MICHAEL|SCHWARTZ|7|m
dorothy|ripple |4|F
 rose|magoon|69|Female
 teresa|lee|25|both
 PHILIP|WASHINGTON|41|both
PATSY|FEDELE |50|Female
brain |barr|4|LGBT
CHARLES| CARRICK|24|m
BERNICE| HOLLENDONNER|184|Female
ELENA| JOHNSON|53|-
BETTY |HERBERT|17|f
trudi|bradley |150|-
 sean|joos|63|Female
SHIRLEY| WALKER|68|both
lolita|smith |30|Female
 maria|alexander|58|LGBT
KAY| WISE|48|F
amalia|delallo |59|f
abbey|bossler |68|-
HERBERT| CIRILO|20|MF
linda|carter |137|FM
timothy|cox|5|LGBT
william|ealey|3|-
jenna| olveda|70|FM
arthur| deschaine|36|M
thomas| jones|151|F
 everett|walker|4|MF
douglas|price|34|MF
SHAWN| RICE|23|f
mary |small|65|MF
stanley|roberge |23|m
JEANETTE|LINDSEY |2|f
felix| mccorrison|36|LGBT
FRANCES| BUZZELL|36|Girl
 JOSEPH|LICKLITER|30|Female
mary |burch|67|f
MARK |LOUGHBOROUGH|51|-
 willie|johnson|49|Female
carol|green |32|F
MICHAEL |FOSSUM|11|Female
JOY |MARINO|65|Female
 jeffrey|dipasquale|60|Male
PAUL| CARNEY|7|M
CAROLINA| FOLEY|64|f
KIM| BOYER|159|m
GRADY|GARZA |26|-
teri|trujillo|70|MF
DENISE |GREGORY|25|F
john |thacker|59|Female
 walter|hein|64|F
CHARLES|WILLIAM|30|LGBT
CRAIG|BARROW |62|F
georgina|curry |45|FM
GUILLERMO| SIMKINS|49|-
SHAWN |BONIFER|24|m
JOEL|WOODRUFF |88|MF
 EFFIE|LYNCH|63|F
STEPHANIE |BOOTHBY|80|f
 RYAN|GILL|68|M
carlos |hatfield|41|M
 gabriel|cameron|24|M
leslie|jones|28|LGBT
CHARLOTTE|GUTIERREZ|84|Girl
 christian|kim|178|F
kelly|stiles|18|-
christine|hurst|45|M
 TRACY|HO|48|LGBT
 JOSE|BASEY|41|f
DAPHNE|SMITH |11|M
 JOE|HAYHOE|44|M
 DAVID|MITZEL|51|FM
JOHN |EAGLE|172|MF
shirley|galbraith |70|MF
CHARLES|NORTON |48|m
CHRISTINA|MOORE|38|-
 ESTELLA|FIFE|32|Female
JACOB|JOHNSON |5|M
ANGELA|LOWRIE|101|-
timothy| renee|21|-
 AMY|POKORNEY|62|both
 angela|hillery|54|Girl
 rachel|orlando|20|-
oscar|kinloch |50|both
nancy|harrison |55|m
RYAN| DIAZ|65|M
 BETTY|HESS|21|F
ralph |hardinger|27|Male
ROSEANN| WANG|36|LGBT
 shannon|peters|5|m
BENNY| BONTRAGER|7|F
william|hernandez|17|M
theresa|bechtold|61|M
TAMARA|PRIVETT |85|LGBT
DAVID|FULBRIGHT |132|F
JOSEPH|SUTTON|69|M
george|wallace |55|LGBT
SHARON|SCROGGINS |49|m
DAVID |COLEMAN|28|f
 MICHELLE|ADAMS|40|M
 GENARO|CHOATE|110|Male
LUIS |FIELDS|67|m
ROBERT |HATCHER|62|f
KRISTINE|ZUMWALT|24|m
alan| burns|18|m
BETH|MITCHELL|26|LGBT
tiffany| clark|38|M
WILLIAM |ROCHE|55|-
constance| hammond|22|F
alvin|murphy|35|F
TERRY| ROBINETTE|25|Male
gerald|branz |81|F
CYNTHIA| WILKERSON|42|both
LISA|NORTHROP |68|LGBT
JULIA| ROSE|58|Female
 zofia|fitzpatrick|65|M
JOYCE|BONDY |16|Male
delores|edwards|58|F
CLYDE|CHAMPAGNE |49|LGBT
carol|shaefer |57|Male
 ashley|mcghee|27|F
OTIS| HAWES|15|M
SHARON|FRANKO |2|Man
susan |kinder|28|M
SHAWN|GONZALEZ|64|F
debbie| rogers|34|MF
louis|siegfried |60|LGBT
mary |curran|123|F
david |moore|55|Female
 arnita|key|116|both
george|johnson |13|Female
EMIL|BOHRINGER |42|f
 JOANN|MUZII|29|Female
roland|reynolds|141|Male
LYDIA|GUSTAFSON |63|MF
cindy|green |52|LGBT
LINDA|HYLER |109|M
BRIAN|BALLENTINE|77|Girl
DAVID|WATKINS |30|LGBT
william| bowser|52|F
bessie |wilson|27|f
JOAN| SCHROEDER|30|F
brandie |iribarren|49|F
MICHAEL|WRIGHT|22|both
JOSHUA |SPIVEY|14|-
sandra |murray|49|Man
EDWARD|BRAYBOY |5|LGBT
marie|bass |179|F
DOUGLAS |SPOTTED|27|Female
 vernell|mullan|29|-
adam |debarge|183|f
ANTHONY |HODGES|53|m
alan |bennett|159|MF
 BEATRICE|ENGLE|12|-
CRAIG| BRAY|59|LGBT
JIMMY|ALLISON|17|m
RACHEL |SMYTH|27|Girl
CARLOS| VISVARDIS|169|both
 jared|mcginty|27|FM
willie|jones |33|F
 PAMELA|BUCHANAN|64|Girl
FREDA |POLSGROVE|65|m
 gladys|gaskins|58|FM
joseph| goodman|58|m
 charles|riebel|35|F
william |stauffer|42|M
PERCY|THAO|25|f
launa| smart|70|MF
william|brunk |32|m
 BETTY|SCHROYER|27|m
WAYNE|CANNON|82|f
LARRY |LOWRY|56|m
KEVIN|TEDDER |64|LGBT
billy |jasper|62|both
JANETTE| WOODLEY|24|Female
STEPHEN|DAVIS|61|Male
 evelyn|moore|61|both
CARLOS|MALLON |9|m
 VIRGINIA|FERRARACCIO|19|M
MARY|WESTMAN|54|LGBT
pauline|taylor|26|f
 STEPHANIE|DELACRUZ|138|m
SALVADOR|STAMBAUGH|49|F
LAURA| YEE|26|F
ERIC|RODIBAUGH|33|M
AMBER|OLIVER|39|Girl
rachel| ohara|37|both
JUANA| BEEBE|69|M
MICHAEL|INFIELD|57|F
ADRIANA |WASHINGTON|51|LGBT
 francis|hastings|18|Male
SHERRI|SANTOS |56|Girl
 ERICKA|HEWSON|111|M
 HAZEL|JOHNSON|39|f
ABBIE |ALLEN|21|F
ROBERT|WILLIAMS|163|-
PATRICK|GORMAN|4|f
melissa |williams|54|LGBT
gilbert|stewart |185|Male
BLANCHE|PETRIK |30|f
joanne| long|56|f
SONIA|SAEZ|61|both
kimberley|amos|59|both
JAMES|TOW|41|Female
james|preston |48|Man
jeremy|warfield |31|F
BETH|SONODA |55|m
stephanie|heath |25|F
NATALIE| LEWIS|106|Female
DIANE| KIRKWOOD|25|both
sanford |jackson|14|both
HELEN| ANDERSON|112|Male
 jewel|hudson|10|LGBT
todd |willis|15|m
MARILYN |ROWE|15|-
JOHN|HENSON |5|m
erin|colburn |21|LGBT
LESLIE|STONE |20|Male
STEVEN |MCDAVID|4|both
MARTHA|MCGLOIN|37|m
MINTA|MACARENO|45|-
DEREK|MILLER|48|FM
peter|hayden |56|f
lorraine |thornton|126|-
alisha|wunder |48|F
 RICK|CAPPS|107|Male
terry|rodriguez|66|-
