First Name|Last Name|Age|Sex
TRACI |COWAN|37|M
SYLVIA| SCHULZ|107|Male
LINDA| COLE|19|FM
 RONALD|SEGARRA|61|Female
LAMAR |THOMPSON|61|Female
 cliff|ferguson|41|f
JAMES|NOLAN|47|Female
CHERLYN|BURGESS|56|-
edward |thomas|70|m
shirley| andersen|49|f
george| bullock|71|Male
michael |marcy|2|f
CHARLES |GOLDSBERRY|1|both
cheryl|colson|69|Female
elizabeth |summers|34|LGBT
 sherri|wampler|66|LGBT
edward|conklin|36|m
CHARLOTTE|POPE |95|Man
ANGELA|GILLIGAN |68|F
TRACI| LOCKHART|69|M
milton|culp |19|Male
EDNA |EDWARDS|36|f
DOROTHY| BEASLEY|149|Female
HILDA |DIAZ|27|LGBT
DOROTHY |RICHARD|9|Male
richard| warriner|66|F
FRANKIE|COLLINS|68|F
mary|mashburn|44|MF
 myrtle|schmitt|147|M
RICK|MITCHELL |63|LGBT
NICOLE|STEWART |54|FM
john| woomer|64|F
 damon|gray|19|M
JAMES| GILLIS|35|both
carl|ford|39|M
BARRY |GRUBER|18|Man
KEVIN |BUCKINGHAM|14|Male
 DAVID|HARRIS|63|FM
ted|gleen|69|M
jeffrey |higgins|18|M
KATHRYN| BARKER|141|LGBT
sarah|haller |33|FM
kathleen|hammond |71|f
MELISSA| JACOBS|58|M
michael|hudson|55|MF
JOYCE|FRANCO |67|F
ABRAHAM |ZARELLA|21|f
WILLIAM| SAMPSON|30|Female
AVIS| SCHEIN|46|Girl
ALAN |CALLISTE|38|F
wayne|eccles |62|LGBT
 BOBBY|KIRSCHENBAUM|20|m
 sherry|twyman|8|m
KEVIN| CRAIGER|53|-
elsie|corkill |59|m
MARK| BLACK|63|-
KEVIN|STEEN|47|M
 christopher|hall|73|-
BILLY|CURTIS|185|Girl
anthony|jackson|68|-
sue|macmillan |28|both
john| paulk|56|f
MARY|HARRIS |52|FM
 tamara|hubler|13|f
timothy| giel|34|LGBT
 MILAGROS|SIMMONS|35|F
JOHN |FISHER|1|LGBT
kathleen| wright|14|MF
 IDA|PETERS|45|-
BEATRICE|PETE |5|Male
 gregory|epps|18|both
EMMANUEL |HOOTEN|53|Girl
BELINDA|AVELLANEDA |38|F
MARTIN| ALLEN|45|m
BRENDA| ROBINSON|18|both
 april|solis|67|-
mary|fabrizio|20|Girl
BARBARA|STAMM |23|LGBT
mathew| eby|30|-
andrew|sheppard|34|f
 craig|rogers|61|Girl
erin| ratermann|57|MF
JASON|COLON|54|LGBT
ruth|hampton |35|F
erica|oliver |39|m
JOHN|CARDENAS|37|m
eric|campbell |26|f
 harold|bartoszek|193|f
luis| hays|83|F
marcus |york|24|-
JUDITH|WHITE |153|f
CHERELLE|WRIGHT|62|f
albert| fritz|23|F
james|newell|23|LGBT
ROY |SMITH|61|LGBT
 ANITA|CLARK|53|F
pauline|edwards|65|Female
john| ordonez|46|F
 ALISHA|SAYLOR|2|m
leroy| scott|33|Female
RICHARD| JARAMILLO|96|Male
HEATHER| ALEXANDER|50|LGBT
JAMES|JODHA|14|F
BERTHA |MENDEZ|117|both
 SHEENA|WINTERS|29|MF
 RENAE|JACQUIER|43|f
BERNICE| DRENNEN|47|Male
carmen|romero|96|FM
 lawrence|wright|51|f
santiago|chauvin |68|both
doreen|jones |27|LGBT
CHARLES|SCHNEIDER |52|M
james| hamm|35|FM
GLENDA|WARREN |52|f
elena| strelow|57|MF
NANCY|FAULKNER |24|Female
TIMOTHY| BEATTIE|44|Male
kristine |sperry|18|f
SHIRLEY|LYFORD|66|F
BENJAMIN |LORD|39|MF
howard| heaton|30|M
ELAINE|NAGAO|28|F
 fidel|hanley|173|Female
rosemary|burk|34|MF
robin |elam|1|F
ANTHONY| GINN|38|Female
CHARLES|GLUCK|12|-
alan |swatzell|64|MF
LINDA|RODRIGUEZ|53|F
peter|carlson|63|m
 ROY|HILL|127|FM
 amanda|dickens|51|Girl
JANETTE|ELDRIDGE |11|Female
MARTIN|QUIRARTE |193|FM
cynthia |terranova|32|FM
 LUIS|SHAVERS|53|FM
eugene| stiltner|15|f
 ROBERT|POLIN|18|F
 ellen|pedersen|54|f
ELVIN|CUELLAR|53|LGBT
BESSIE| WILLIAMS|28|m
karen|sutherland|195|F
LARRY|ZEIGLER|60|Male
 cindy|cox|68|-
 laura|freeman|53|m
 ANTHONY|GEORGE|53|F
WILLIAM|CLERK |61|LGBT
erica |boucher|22|LGBT
 jessica|fields|67|both
dorothy |erben|71|-
SEAN|HASKINS |36|F
 sandra|bornstein|147|Male
 ANGEL|COREA|81|f
jerry| lochen|48|Male
william|house |28|Male
james |darnell|110|Male
jena|kramer|71|-
FEDERICO|HEILMAN|44|m
levi| rivera|56|f
MICHAEL|BAILEY|47|f
paul| elder|153|both
THOMAS|CARTER|22|both
ardith |ingram|34|f
 mckenzie|johnson|25|M
JOANNA|SARTORI|50|f
andrew |mooring|25|M
 melodie|lesnick|30|LGBT
thurman|head|15|F
keith|hubert |78|both
TOM| LEBRECQUE|71|f
MAXINE|HUSON|45|Female
michelle|rosas |101|LGBT
GLENDA |PHILLIPS|34|f
 terry|vanausdal|22|LGBT
THELMA|HALE|60|f
 robert|diaz|156|MF
john| marlin|141|F
LYNN| FETHERSTON|19|both
adam|mull |27|Girl
 michael|long|171|Male
REBECCA|LIVINGSTON|69|F
JASON| PALMER|107|Male
 scott|jackson|26|m
 anne|scanlon|43|-
 elizabeth|ashe|145|Male
christopher| glenn|66|Girl
ROBIN|RENTFRO |40|-
NORMAN|MOORE|38|Girl
MARCIA |MARTH|52|both
mercedes |quintero|31|Man
WILLIAM|JOHNSON|58|m
 terry|guy|102|-
JOANNE|TALBOTT |27|f
alfredo|rains|37|F
 WHITNEY|YOUNG|30|f
RAFAEL|WARREN|22|FM
 shirley|francis|39|F
CHRISTINA| ANDERSON|37|both
thomas| solanki|49|Girl
 PEGGY|MATHIS|21|both
EDWARD|MACDONALD|22|Man
carmine|beard |43|M
alberta| crain|28|m
 laura|thomson|18|Male
RACHAEL |THOMAS|129|Male
JEREMY| SANCHEZ|52|both
SANTOS|MORTON |87|M
stanley|holman|42|both
EMMANUEL|WHITEHEAD|183|both
 jessica|mckinney|60|f
TERRY| WATSON|60|LGBT
AARON| MYERS|57|M
hanna |nelson|42|F
antonina|bowman|24|Female
 DAVID|WILLIAMS|26|both
richard|barrows|84|LGBT
SUSAN|HAMMER |127|both
GERALDINE |BURGESS|52|Male
 VANESSA|CAMPBELL|59|m
VIRGINIA|JOHNSON|52|MF
