First Name|Last Name|Age|Sex
steven |cole|38|M
VERA|POOR |41|F
JOE |ELLISTON|33|f
john|mcvea|67|f
angela|brown |71|Female
charlene|caraballo |62|Male
 walter|borkowski|126|both
christen|coleman |71|F
 VALERIE|BARR|50|M
JASON |MADDOCK|50|F
jorge| baum|70|f
PAUL|LORELLO|50|m
mandi |gerlach|43|both
PAUL| DEAN|26|M
 christopher|smith|26|both
WHITNEY| VICARIO|30|m
LELAND| PEACHEY|43|F
STEPHEN|MELIA |19|m
 david|martinez|53|f
 PAUL|PHILLIPS|69|MF
GEORGE| CHEEKS|35|Female
MARY|RUIZ|24|Male
leo|anderson|60|Male
RUTH|GEGENHEIMER|142|Male
nancy|exley|8|m
reynaldo|jefferson |30|LGBT
mike|ramirez |55|M
michael|strawser|29|m
maria|cassidy |193|Male
SANDI|ROSS |7|both
henry|savitts|65|F
LOUISE|HORNEY|46|-
GISELA| GLICK|140|-
judith| geoghegan|63|M
sonya|martin |45|f
JACQUELYN| HAWKINS|8|F
linda|pesqueira |19|Female
clifton|jones|52|m
terri|mynatt |54|-
EZEQUIEL|CARPENTER |21|m
elsie|james|37|Male
JOHNNY|CLINTON |70|m
juan |few|48|Male
janet|daniels |58|f
owen| swain|24|-
JUDITH|WAKE|60|Man
 michael|jones|58|Man
gail |wetenkamp|15|f
sharon| knight|43|m
 eddie|couch|57|M
CHARLES|GONZALEZ|64|f
CURTIS| CLEMMER|5|Girl
 GAY|HOWARD|22|MF
larry |palomino|14|-
 CURTIS|TSE|67|F
rebecca|hayes |61|FM
ingrid |ditch|18|Girl
 thomas|phillips|67|LGBT
FELIX|BORGEN |61|MF
PATRICIA|MOUTON|62|-
CARRIE |MILLER|28|m
 JOAN|SMITH|24|F
 jennifer|manrriquez|3|m
MICHAEL |LUCAS|43|f
carrie|stroud |29|-
 JAMES|GALLAGHER|17|Girl
erika|stinson|156|-
andrea |sharrar|50|both
TED|NORDBERG|23|Man
 michael|vashaw|18|Male
teresa |scaife|43|-
GERARDO|SCHECHTER |60|f
 PATRICIA|VOLKMAN|54|both
PATRICK |COOPER|143|f
mary|keister|9|FM
 REBECCA|KAZUNAS|53|Female
james| brossard|4|f
MICHAEL|BECK |128|f
 NAOMI|MELLON|32|-
 angie|roher|19|M
 GINA|JONES|30|F
 joshua|arnold|33|both
 juanita|taylor|59|MF
kelly| keeter|68|F
leon|arnold|128|m
alvin|lopez |46|M
JOSHUA|WEST|54|both
jason| smith|52|both
THOMAS|GOMEZ |65|m
charles |navarro|194|Male
 glenn|adams|46|Female
joan|fisher |69|m
jesus |parker|150|MF
wilma|nelson|53|both
DANA|PETTINATO|129|LGBT
matthew|solano |60|Female
PETER| KILLIAN|30|M
 fredrick|woods|50|Female
JOHN| THORPE|26|m
andrew|beedle |27|m
MARY|PARSONS|47|both
JOHN| COMACHO|66|both
bill| mills|52|Female
MARY| CROWELL|65|-
 todd|coley|68|MF
CAROLYN |AGUIAR|49|m
tommie| delarosa|12|m
jacob|mccarthy|60|MF
nora|nicholson |16|F
mark |mcginnis|64|Girl
scotty|devit |57|f
david |cole|56|Male
william|france|55|Female
GARRY |MELANCON|69|Female
steven|faurrieta|62|f
hugh|adams |34|Female
DAVID |MIZE|187|Man
DOUGLAS| FLAX|51|MF
 MICHAEL|ENGLISH|43|M
MICHELLE|SULLIVAN|70|m
SERGIO |HUNT|64|LGBT
john|dombrowski |46|-
 brian|dower|19|both
kerry|artis|182|LGBT
JOY|NEWCOMB |22|FM
lillie |adams|54|Man
 JOHNNIE|FAGAN|37|f
MARTIN|FISHER|68|f
cynthia |schnarr|113|both
FELECIA|MITCHELL|18|Female
MARY|DUNN |69|LGBT
VICTOR |ROGERS|49|-
WILHELMINA|WAGONER |55|m
