First Name|Last Name|Age|Sex
 IRMA|BAPTISTE|39|MF
thelma |hibbitts|2|-
ron|dobbin |28|F
RONALD|TAYLOR |25|M
 MELODY|JOHNSON|73|Male
michael |moore|30|Female
 ELMO|REY|3|LGBT
DONALD|NEWBURN |25|F
MARYA| YERKES|44|LGBT
BRADLEY|COX |49|MF
victor|clabaugh |68|F
CLAY |SORENSEN|28|m
 DANIEL|JACKSON|109|M
MARYELLEN| SMITH|48|Female
shirley|lynch |40|both
MARY| GUZMAN|56|FM
KAREN|EVENSEN|52|FM
ELIZABETH| ROBINSON|21|both
 BILLY|RALEIGH|132|M
 james|kenner|23|Male
LEON |GAIER|65|Female
BERTHA |COEN|25|-
gary |amerson|18|M
kim|alnutt|9|f
joseph| purifoy|102|Female
NANCY| LEMONS|8|F
DONALD| JOINER|118|m
kristopher|taylor|23|m
CARMEN |ELLIS|22|f
charlene| hicks|63|M
LOREN |KING|43|f
DWAYNE|CAVER|182|M
LORRAINE|HARRISON|66|Male
 NELLIE|TRIMBLE|25|LGBT
pamela|proctor |26|FM
clifton |warmack|7|Male
angela|campbell|164|f
 SAMUEL|TELLEFSON|57|Female
darlene |rogers|1|both
joseph|powell |21|F
 VERA|MILES|5|Male
casandra|perfater|96|both
 DANIEL|WEASE|196|m
MARIA|BUCHANAN|101|Male
ROBERT |LAWING|51|FM
brian |kallas|61|Male
 harold|murphy|139|-
SANDRA |HOUSE|57|f
 OLA|GARNETT|35|both
 luke|jackson|20|LGBT
solomon|clinkscales |61|Female
INGRID|ISHIHARA|10|M
TOM |YOUNG|45|LGBT
GERMAN|PALAZZI |53|-
 christina|gargiulo|50|f
avis|williams |35|MF
phyllis|hayes |27|f
santos|woodcock|26|Female
 KATRINA|WILHITE|18|-
joan| mendez|51|both
KELLY|GUZMAN |59|f
JOSHUA|HAMILTON|35|-
PATRICIA|MAYES |41|M
vincent|funes|38|F
terrell| pitt|65|f
SUSAN|MENDEZ|22|LGBT
craig| wendling|42|both
 STEVEN|FELTMAN|64|Man
otis |andrews|55|Male
JOHNNY| URRETA|22|both
tony |adcock|26|LGBT
gloria|harris|45|Female
 robert|crowe|167|LGBT
 DENNIS|PEARSON|38|F
kristy|ferguson|69|F
AGNES|LUCAS |92|-
stephanie|edelstein |12|FM
JESSICA|SNYDER |40|LGBT
georgia |walburn|68|f
ROY|BANKS |27|f
DONALD|WALLING |68|Female
JUNG| CARROUSAL|30|Male
allison|roberts|26|Male
 MICHAEL|JONES|111|m
matthew |sollenberger|33|F
tracy|williams |34|Male
JUDY|COLON|50|Female
 CASEY|LYONS|47|-
ANNIE |CAREY|64|both
DIEDRA|LESSARD|4|M
ralph|taylor|23|Female
sally|williams |26|FM
david|gulotta |57|LGBT
randy|merriman |68|Man
JEREMY |MADDEN|28|f
 erik|barden|52|f
FREDERICK |MCBRIDE|34|F
BEVERLY |TARNOWSKI|105|M
michelle|wilbur |57|M
WHITNEY|GIBBS |21|Male
KENNETH|TAYLOR|191|-
WILLIAM |SIMON|146|M
 TONY|GUALTIERI|52|MF
 BILLY|HUBBARD|56|-
 elly|duke|67|LGBT
norman|rey|57|MF
anna|luce |44|m
margaret|kim|44|F
kimberely| walton|58|both
donald|strong|34|Female
amy| orr|31|Male
VALERIE |BURGESS|67|m
lauren |scribner|29|Male
kenny |eisenman|45|both
 frances|hill|23|m
 matt|stein|27|LGBT
FAITH |RODRIGUEZ|73|both
john|roberrtson|46|both
JASON |KILGORE|20|FM
STANLEY| GOOD|36|FM
samuel| thomas|174|MF
SUZANNE|DURAN|52|M
 richard|hall|16|f
MYRL|MASSIE |22|M
TRENT| BEAM|178|M
patricia| pimentel|57|MF
