First Name|Last Name|Age|Sex
MEL |HARRINGTON|23|f
 LOUIE|GIBSON|34|both
amanda|larve |102|M
MARY|COTY |65|F
KENNETH|JONES|10|Male
KATHY|GOULD|20|-
MARGARET|HELSTROM |19|LGBT
carl|richardson|33|LGBT
robert|johnson |172|f
ernest|kite|49|-
HEATHER| KAUA|25|FM
 barbara|alnutt|44|both
STEVEN |BRADLEY|19|Male
HENRY|WARD |58|Male
 patricia|lapointe|54|FM
summer |smith|44|m
hector|price|69|Male
 EUGENE|CHAVEZ|18|both
 jordon|mcintyre|100|-
ELIZABETH|ROBINSON|65|F
CHRISTOPHER| CHAPMAN|65|Female
GILLIAN| MURPHY|177|F
raymond| taylor|19|Female
MARJORIE |GREEN|29|MF
gladys| gary|70|f
shanon |griffitts|48|MF
dana|woolley |19|Female
 AL|VIOLETTE|41|f
RONA|MURPH |18|LGBT
donald|wheeler|66|m
harry|ferguson |16|Female
glen| kirby|57|MF
PETER|LENZ |60|FM
 ROBERT|LINEBARGER|48|m
 PRESTON|BURKE|6|LGBT
 RANDY|PRICE|45|MF
emily| lewis|126|Male
ROBERT |AKERS|36|FM
ANDREW|BICKNESE|25|LGBT
cindy |chesla|66|m
ELENA|MCFADDEN|30|Female
 nancy|mccullen|2|Male
henry |warkentin|55|m
wayne|mendez |52|-
lindsay|sexton |15|-
KENNY| HUSS|98|LGBT
 gregory|smith|42|Female
JEREMIAH|BASS |23|-
ANDREW |RAMIREZ|186|f
ROBERT |DEWAR|33|-
justin|velez|192|-
JONATHAN|GRADY |79|m
ALBERTO|COLEMAN|62|both
 margaret|chestnut|20|M
JEFFREY| MUNIZ|59|Male
dennis|garcia |61|FM
 patrick|scholler|24|F
kurt|costales|23|Male
EVELYN |LANCASTER|18|Female
LARRY|THOMAS |38|M
MARIA| LIAW|65|F
MARK |COURY|56|both
LISA|JEFFREY|41|-
 JOSEPH|SENAY|63|M
VIRGINIA|MCDOWELL |42|both
RICK|WASHINGTON |14|f
janice|baughman|34|Female
russel|duffey|18|-
marcos|ray|57|FM
 CHARLES|TAYLOR|61|Female
SAMMY| ISRAEL|9|F
NICOLE |DAVIS|64|F
marie |lindsey|39|Man
david|heier |20|M
WILLIAM |WILLIAMS|22|f
TIFFANY|RICHARDSON|16|M
KIMBERLY| SIDERIS|35|f
 irvin|vereen|17|LGBT
KIM|LOCKE |68|F
STANLEY |RONIN|44|M
michael| cowan|181|f
DEAN |CARLISLE|43|Male
FAITH|ADAM|33|Man
MEREDITH|DAVIS|62|m
keri|domino|46|both
matthew |northcutt|2|LGBT
sara |adams|8|M
kimberly |berry|44|f
david |johnson|124|f
 ALFREDO|GRAHAM|25|m
charlotte|torres|59|-
 JENNIFER|WILDER|61|-
 mario|crowe|34|Female
 RODNEY|MCCULLOUGH|61|LGBT
kathy|watkins|25|both
SALLY| ERICKSON|58|m
joseph| lenderman|68|MF
 DANIEL|MCDANIEL|17|M
 LUIS|LUNDBORG|137|Man
ELLA| DUCKWORTH|46|F
EDWARD|MCKINNIE|12|FM
lamont| pierce|35|both
 ADELAIDA|KIRBY|52|both
rosemary| ferree|6|Male
angela|maynard |20|Man
ronald|white|133|-
thomas| hitt|51|m
JESSE|LYNCH|195|Female
THERESA |HARRELL|70|M
KATHLEEN| GUEL|18|Girl
ANTHONY|CAUDLE |68|Man
william|podesta |33|both
craig|evans|54|m
HARVEY|THOMPSON|54|f
bob| mccarthy|29|Female
betty|cannon|52|F
VERONICA|GURLEY |4|LGBT
 lorrie|lamb|22|M
 JULIE|BRANDON|52|Male
NOEL|PACHECO |24|m
margaret|taylor|53|F
elizabeth |holbrook|66|both
LISA|HORN |26|MF
 THOMAS|FORD|2|-
 NANCY|MESSENGER|28|FM
bobby| phillips|118|-
ashley|campbell |48|F
PENNY|ROBERSON|88|MF
rosa| posey|69|-
richard|thomas|28|FM
BEVERLY|OBRIEN|16|M
MARILYN| TERRELL|85|both
 adrienne|baker|173|both
BETTY |BEACH|37|Female
fred |smolik|42|m
mary| heideman|24|M
kimberly |hood|83|FM
 patrick|henry|59|F
NELSON|SCHWARTZ |143|Male
grace |gordon|63|Male
 DEBRA|HOES|69|LGBT
CRYSTAL|SINGLETARY |127|F
peter|simons|66|F
MICHAEL|HALL |20|F
mark |yeah|133|Man
ANDREA| ARTIS|32|LGBT
adam|hauck |67|m
karen|peterson|62|Male
 LEE|BARNES|28|-
MICHAEL|ROPER |24|-
michael|dargan |35|Man
 pamela|harris|36|MF
pete |carlin|69|-
HENRY |PEARSON|59|both
TOMAS|COOPER |176|-
tanya|cuevas|33|MF
sally|frazier |66|m
OCTAVIA |ARMS|5|LGBT
tracy |shick|92|both
WESLEY|FOSTER|51|F
christine |thomas|69|M
DAVID|BRADLEY|70|m
 william|lamont|40|-
 KIMBERLY|VANDERMEER|46|MF
robert|erickson|88|LGBT
 martin|hall|5|FM
ALBERTA| HOWARD|35|Male
brandy| langley|116|both
RONALD| FERRARI|14|Male
heather|rodrigues |65|-
CARL|SMITH|29|M
FANNIE| BONNEAU|62|both
CHRISTINE |DUNNEBACK|53|-
charles|johnson |34|FM
DAVID |GARCIA|27|MF
RICHARD |BAYLOR|3|-
antonio |malone|45|-
JOESPH| WELTON|68|Female
DEBRA |BECKSTROM|57|Male
GERTRUDE| SIMMONS|59|both
SCOTT| MAGUIRE|41|Female
 GARRETT|PHILLIPS|38|F
JAMES| PRICE|18|-
carlos |patterson|66|both
MEGHAN|WARD|41|both
 KENNETH|AUSTIN|109|Man
SANDRA |ANDERSON|58|Man
ivan|shirley|43|m
CARL|MUNEZ |53|M
KRISTI |JACKSON|58|Female
MICHELLE|SMITH|53|Female
lena|andrade |64|Female
 james|schiller|59|LGBT
percy |dobransky|105|-
richard| popp|185|M
barbara| avila|47|Man
brian| borgia|126|F
billy|morgan|20|f
BELINDA|FELIX |102|FM
 MABEL|AGUAS|22|F
albert|malin |42|Female
 DELORES|RICHMOND|56|Man
larry| vega|182|-
ted|hockenberry|49|f
BURTON|RIGGS |17|MF
PAUL| SCHAFFER|30|m
 rhonda|tellez|29|both
BRIAN |COLE|18|MF
robert|murrell|23|F
kenneth|maki|52|Male
debbie| ridge|68|m
JEROLD|PIGG |35|MF
mabel|lee |13|m
jay| mckinney|150|Male
latanya |fendler|53|both
john|irwin |30|M
ARTIE|LOGUE|81|MF
emma |young|64|Girl
 chris|burrow|56|LGBT
wilma|peterson |50|M
GENEVIE |AQUINO|35|f
daryl|fultz|22|-
walter |thompson|52|-
rebecca| howell|8|f
rosemarie|antone|63|Girl
PATRICIA|CARLSON|65|F
 marcus|braddy|43|m
VIRGIL|JOHNSON |15|FM
 DION|COKER|11|LGBT
tracey |johnson|40|f
ERNIE| PURCELL|17|-
LAVON |AYALA|80|M
chandra|sartin |141|m
JUSTIN|PIERRE|29|F
EVERETT|ALBERTS|53|Girl
WILLIAM|NEELY |92|MF
 NINA|GONZALEZ|7|LGBT
 janet|weatherill|22|Man
NICHOLAS|AYNES |54|F
JOSEPH|GAMBA |45|Girl
 clifford|clark|34|f
MARGARITA|LAWRENCE|14|-
NEAL|JENNINGS |19|Girl
KATHRYN| VANSUMEREN|67|f
RYAN|KELLY|39|-
EDDIE| WORKMAN|46|Girl
 lorraine|haney|65|-
FREEMAN |FULLER|65|M
CHRIS |HARWELL|57|both
 frances|tapia|39|f
eleanor|pena |93|-
carlos|jones |159|M
SANDRA|ZAK|121|M
 veronica|brooks|50|F
GEORGE|MILES |58|Girl
THELMA|FREDRICK |18|F
ronald |orton|53|MF
stephanie |stevens|87|F
jose| king|43|M
JANICE |SCHOOF|28|Male
PHYLLIS|PICKETT|53|Female
 john|garvey|61|-
keith|martin|32|LGBT
ERNESTINE |BLACK|66|Male
thomas|seville |20|F
james|kells |53|Female
 juanita|robinson|56|Man
 lynn|trevino|64|f
BLANCHE|GARDEN|43|m
lester|bettencourt|8|both
judy|stanley |69|both
colin| lowe|50|both
ESTELLA|ROSARIO|45|both
gustavo |vincent|25|-
BETTY| BOYLE|19|Male
KAREN|SHERLOCK |50|Man
LEANA |PLOTTS|20|F
MATTHEW| DELONG|30|LGBT
richard|upchurch|30|-
 gary|elder|37|Man
 allan|barre|66|m
janis |guzman|25|M
pamela|mcclain|47|both
 ELISE|CHRISTENSEN|39|Male
 robert|rodgers|49|m
antony|geiger |49|F
RANDAL|BRACKETT |108|both
brandon| dunn|43|F
joseph |hill|7|MF
richard| boatman|43|f
EVELYN| REYES|8|LGBT
mavis|haynes |40|-
 cameron|rubin|44|LGBT
AURORA |ARNOLD|56|f
JAMES| HERRINGTON|46|LGBT
ETHEL| HANNEMAN|67|m
BRADLEY|JOHNSTON |51|m
MATTHEW|HART |40|both
christine |mcilwraith|75|m
lee |cordero|199|both
 margie|carlin|69|both
MARCUS|LABONTE |38|-
 CAROLINE|LEWIS|28|-
JONNIE |SIEGRIST|62|both
john|joseph |36|m
eric|shea |39|Male
vanessa| quisenberry|29|m
DIANE |OCONNOR|21|M
YVONNE|PIERCE |40|LGBT
BEN| LAMOTTE|43|m
AUGUST |MCMILLEN|1|m
 SUSAN|LAHTI|48|m
jennifer |stefanski|41|MF
adam |villanueva|60|both
PHILLIP| TURNER|85|M
 austin|ligget|45|M
sondra |stephen|44|Female
shannon|pfeiffer|6|both
EVELYN| PARK|44|F
amber| allison|57|F
 LEE|CUADROS|67|m
barbara|schneider|57|both
TONETTE|AGEE |40|LGBT
julie|fuller|62|LGBT
JASON|THALLS |68|LGBT
ROBERTA|SIMMONS|87|f
 NAOMI|GRANT|17|Man
 harold|brackett|141|MF
 willie|moffett|45|LGBT
DARRIN| CUSHMAN|62|f
amber|medina|66|LGBT
frank|devore|16|-
 jack|degarmo|18|Man
karen|garafano |36|f
carl|ice|126|Male
ANTHONY|RAABE |70|Female
james| huie|53|Male
 REBECCA|LOPEZ|58|FM
consuelo|middendorf|183|-
RYAN|JONES |63|f
JAMES|BROOKS |25|both
 DONALD|DEESE|49|f
tyler |byford|64|M
elton| halley|53|Female
jackson |gary|68|m
wendy|kinnear|164|f
charlene| johnson|33|MF
CLEVELAND |SANDIFER|14|M
stella|serenil |62|m
marie| wittstock|44|F
mirta|moore |35|FM
AMANDA|STADLER |87|MF
 ARNOLD|BROWN|22|FM
MARCELLA|MOON |38|Man
ALEXANDER|ROMERO|41|Male
william| garber|176|F
 NANCY|HANCOCK|35|LGBT
francis| heer|62|Girl
lizbeth|robinson|61|f
JAMIE| RUMORE|181|LGBT
michael|micklos|30|Female
MARY|KENDIG |5|-
ANGELA| CATE|43|Female
robert| turcotte|42|FM
DONALD|COWAN|7|M
FRANK|JAMES|182|M
betty|holland|55|F
 julie|murphy|32|Man
 kevin|caddick|52|M
ROBERT| TAMURA|5|m
ann |mcdowell|31|both
 MANIE|JAMES|54|F
kimberly|gibson|41|F
 BARBARA|NORRIX|12|F
 LORETTA|JEFFERSON|8|LGBT
rebecca |mcandrew|24|Male
LEE |JACKSON|132|F
ABE| JEFFERSON|52|LGBT
carmen |brown|57|Male
 HAROLD|FORD|67|Female
FELICIA|MILAM|38|f
 tracy|robey|30|FM
VIVIAN|PRICE|18|F
 ETHEL|SALAZAR|58|M
BYRON|MOORE |21|both
 donald|martinez|46|LGBT
eduardo|bennett|38|Female
 lisa|suarez|58|both
CHARLES|DUBREUIL |51|LGBT
 tracy|constancio|80|m
charlotte |buffalo|67|f
 amy|parise|61|both
SIMONE| DARR|17|F
MINDY|ENGSTROM|27|Female
 elias|fort|167|LGBT
 JOY|WICKLIFF|52|m
susan|white|176|FM
LYNETTE|SANCHEZ |31|LGBT
 homer|shields|8|-
MARIANO|DARLAND|45|Female
SAMANTHA| GINSBERG|47|m
