First Name|Last Name|Age|Sex
gwen| collins|49|M
RICHARD|CASE |62|FM
matthew |clemons|86|-
 john|loving|57|M
sharon| baumgardner|34|both
lolita|clapp|46|FM
stacie|klouda |19|FM
RICARDO|WILLIAMS |91|Female
MICHELLE| REES|38|F
LILLIAN|NORMAN|161|FM
 THELMA|MICHAUD|84|M
 CONSTANCE|WILLIAMSON|56|f
LINDA|LEE |81|F
aubrey |terrell|28|both
HOWARD| MELLOW|172|Female
lucinda |braam|62|FM
 richard|taylor|62|m
joseph|slater |55|FM
LUCILLE |NOWAK|6|LGBT
 FRANCES|SOUTHERN|136|FM
christopher |baro|90|LGBT
 JUNE|STEWART|28|LGBT
vernon| burkholder|47|MF
 NANCY|BLACKSTOCK|34|Female
GRACIELA| WILSON|16|M
ROBERTO|ALI |61|MF
leonard|underwood|65|Male
KENNETH|ROTH |26|f
alyson| nichols|68|-
DAVID| BLEVINS|47|LGBT
hubert| thomas|134|both
 herbert|roussel|63|F
LINDA|ZAMUDIO|152|m
 TIFFANY|CROUCH|63|MF
john|starnes|44|Man
jeffrey|hartson |34|f
charmaine| dickinson|63|both
gladys| perez|32|m
rita| willson|62|FM
TRAVIS|MAYFIELD|18|-
WALTER |MEREDITH|53|-
thomas|deutscher |57|M
JUAN| HALES|11|Female
leora|delacruz |195|Male
AUGUSTA|WATKINS|23|Girl
nicole |allard|54|f
LILLIE |MATHIS|48|m
JON|JUNIOR|193|FM
DONNA| GRANT|64|f
deanna| obrian|89|f
RICHARD |TARTER|45|Female
WALTER| ROWLAND|69|Man
david|brown |59|Male
 morgan|thomas|56|f
EVELYN|PHELPS |27|LGBT
irvin |bias|161|both
elizabeth|heaps |54|FM
caryl |ruby|9|Man
LAURIE|GREGORY |9|m
BRUCE|LEVY |43|MF
jennifer|white |67|both
john |barron|39|f
 JULIA|KNAUB|61|F
MARGARET |STONEBACK|147|Female
PATRICIA| MOORE|59|-
adella |thompson|89|LGBT
 FLOYD|MARQUES|29|m
willie|hartranft |105|F
karen|prado|134|MF
LATONYA|TOWNSEND |65|LGBT
NOVA|KRAUSE |37|Female
clifford|shah|25|both
MEGAN |FRENCH|43|f
RUBY| NEESE|186|both
RHONDA|STPETER |170|LGBT
ronald|mason |37|LGBT
tiffany |parks|51|-
 kyle|hurt|2|M
katherine| weitz|70|MF
susan |rucker|32|f
stephen| ryan|47|both
KRISTINE |OCHOA|42|both
michael|mitchell |52|both
CINDY |DAVIS|67|FM
wanda|rezentes|32|Female
 CATHRYN|WEST|23|Girl
danielle|powell |26|Male
MARGARET|MONTALVAN |47|FM
MARILYN| GAUTIER|67|FM
ola|patrick |45|F
BRIAN|BARNES |28|-
DAVID|TREVINO|60|MF
 mark|roddick|55|-
 RONALD|PARKS|29|both
WILLIAM| OLLIE|14|m
CHARLES|WADE |47|both
AMANDA|KING|13|Female
LILLIAN|PLOTNER|64|Female
stephen |schuett|34|F
marcie |destefano|60|Man
PATRICIA |JOHNSON|84|both
 JAMES|FOLEY|184|Male
sean|mclean|54|F
 carman|pope|136|Female
 DANA|CURTIS|108|LGBT
lois| brown|62|F
KATHLEEN|REMILLARD |59|f
EVERETT|NELSON|58|both
 jeffrey|clos|3|LGBT
DOROTHY|STEWART |6|f
RUTH |WIGLESWORTH|40|f
LINDA|CAMPBELL |148|m
 JEFF|HALVERSON|61|Female
courtney|lee |38|-
john|humphrey|26|FM
ADRIAN |PEARSON|199|f
carla|harwell|50|-
randi|ross |56|Male
JOHN|HEALD |37|LGBT
 CORINNE|MADISON|40|M
larry |harris|49|Male
SHERLYN |PERRY|3|m
winston |deal|42|both
GAIL|JACKSON |54|m
shannon|swelgart|38|M
ISABELLE| KNAPCHUCK|26|M
duane |eatmon|196|F
dorothy |hearn|12|LGBT
CHERYL|MARRERO|45|both
 mary|mccarthy|4|MF
anna| logan|123|LGBT
tonya|barrios|32|m
benjamin|feldman|196|M
nora| bonilla|2|F
raven| givens|145|m
DIANA| CHUTE|66|MF
ALFRED|SCOTT |65|Male
 GARY|BECK|29|-
lee|kent |143|LGBT
