First Name|Last Name|Age|Sex
CONNIE|TRUESDELL |45|F
patrick |petitt|65|m
shannon|cobb |94|-
 dennis|stevenson|18|M
JOSHUA |MARTIN|59|MF
 anisa|wilkin|68|MF
jose| williams|18|F
glenda| garcia|54|m
 lawrence|warren|8|f
HERBERT|JAMES |35|F
kenneth|lile |45|LGBT
TONY| NIEVES|160|both
lisa |mcintyre|50|F
PATTI|TOPOLOSKY |24|f
ANDREA|ALLEN|25|F
MARJORIE|LIDDELL |60|LGBT
FRED|HENRY|70|MF
freeman |foust|130|F
gregory| rivera|27|M
ANGELA| HOOTEN|10|M
 richard|rodriguez|67|both
KENNETH |WESTERLUND|143|f
CRAIG |MORALES|35|both
GENE |WHITTINGTON|69|FM
susan|miller |15|M
ERVIN|NOVAK|62|Female
 chelsea|tapia|24|f
 kenneth|turnquist|59|Female
CLINT|DAYTON |108|Girl
robert| bender|126|LGBT
colleen|lyons |28|m
paul| salinas|36|LGBT
leah| kemp|32|F
YOUNG|MCDOWELL|33|m
KEVIN| GRANT|53|F
ANNE |HOLDEN|59|both
MATTHEW| HOPKINS|32|Girl
jeffrey|patrick|56|F
 CARLOS|BROWN|50|M
charles|carrillo|52|both
annmarie|hayes |40|f
RYAN| CALLAHAN|68|MF
raymond| moore|65|f
STELLA |MILLER|38|LGBT
ben|delao|34|FM
corazon|bailey|58|LGBT
 jimmy|bitter|18|Man
 SARA|ANDERSON|38|both
james |lunsford|56|-
maurice|negrete|54|Female
joseph |jenkins|58|FM
 john|jefferson|115|m
DANIEL|DAW |32|M
JENNIFER| CAMPBELL|50|M
MARY| SALYERS|30|both
VANESSA| MARYLAND|15|M
DEBORAH |KESSLER|65|Male
GLENDA|ELIZONDO |46|m
 FRED|BAILEY|1|LGBT
mary|macduff|28|both
 CECELIA|BOWSER|55|m
darrell|arias |51|f
soon|escobar|37|f
HOMER |JOHNSON|27|Male
 geneva|lewis|85|m
imogene| xiong|28|both
JESSICA |GARCIA|44|Girl
wilson|forsberg|26|f
larry |mills|177|F
ALAN |SHAW|67|Female
laura|schaefer |12|M
CHARLES| AMADOR|67|M
joseph| sam|25|Female
george|warner |51|Female
elizabeth |downs|129|-
 rogelio|graves|29|F
jess|meraz |180|both
CARLOS |STANTON|26|f
amy |tyrone|18|FM
melissa |wilson|31|LGBT
LAWRENCE|ELIAS|48|both
JAMES |HOUSTON|38|Male
 KIRSTEN|WILLIAMS|122|M
 carlos|lewis|17|Female
margaret| querry|68|LGBT
 RONALD|WRIGHT|90|Female
john|nealon |79|M
 shannon|scull|200|MF
LORNA |NASSER|22|Female
 ROBERT|OTERO|33|Girl
sherri |hayden|50|M
 joan|mayne|20|-
mark|crafton |58|-
 owen|marquez|14|M
william|hurt |27|Male
 KENT|DAY|36|M
VIRGINIA|LOPRESTI|8|MF
tristan| nichols|38|FM
RAY|MOUTON|17|F
mark|geidl |34|f
MARCOS |FREEMAN|49|LGBT
 CLARA|KRATOCHVIL|155|LGBT
AMY| DUFF|173|both
AGNES|WHITAKER |145|both
TOMMY| FAY|18|LGBT
beverly| erickson|65|m
 EUNICE|STEPHENSON|50|-
sandra|cook|24|Female
 curtis|nelson|9|Female
BERNICE| SAPP|50|F
 patricia|stephens|45|both
mark |soltis|22|f
ANNIE|FOSS|52|LGBT
ethel| webb|87|LGBT
TERRIE|KING |27|MF
SEAN |ROSA|20|Male
 ALEXANDER|THOMAS|60|F
ELIJAH|CARPENTER |197|M
doris|miles |23|Female
michael|bejaran |61|F
 thelma|coats|30|m
ROSEMARY|LOPEZ |53|f
hong|cain|63|-
BONNIE| SIMPSON|44|MF
jane|jones |29|m
MARY |MERCER|68|LGBT
susan|landis |37|f
emily|luckey|18|Female
agnes| nielson|7|LGBT
robert|clark|25|Female
 BONNIE|ACUNA|50|both
teresa|dates|91|-
LAUREN|SHINN|2|Male
DAVID|KUMRO |39|Man
sheila |crayton|21|Male
elizabeth|frates|38|FM
 thomas|dandy|68|-
JEREMY |GILLETTE|40|Girl
GLENDA|PATRICK|52|both
LESTER| OLLER|36|f
MELANIE| BISCHOFF|57|F
ROBIN| SHARP|82|Girl
JENNIFER|ANDERSON|67|Man
CHARLES|HILTON|163|-
EMILY|SUMMERS |55|m
 tina|sherman|185|f
william|angelovich|20|Man
VERNON| ANDUJAR|66|FM
LORETTA|KING |196|both
stephen |vandoren|50|F
margaret |crowder|27|LGBT
maria|harris |69|Female
EMILY |LENIOR|65|LGBT
john| endicott|60|FM
eric|frank|43|LGBT
 ANDREA|GLOSS|41|MF
SUZANNE |ENGELHARDT|35|Girl
bennie |mcaulay|170|MF
helen |lamb|60|both
michelle| collins|81|FM
 CHARLES|FORD|185|m
ESTHER| KORAL|51|-
olga|ashby|40|M
 JEREMY|SANTANGELO|55|LGBT
doyle |mark|40|F
KRYSTLE|DEMAIRE |10|m
jim |stevens|51|Female
MICHAEL|HAJDUK |200|F
GARY| CRAWFORD|34|F
RONALD |ROMAN|69|M
 leo|wehrenberg|29|-
kourtney |catlin|41|f
 RUTHIE|BAKER|54|LGBT
 MICHELLE|JOHNSON|34|FM
KATHY| NELSON|75|LGBT
 christopher|hart|42|-
 JACQUELINE|MALONE|55|Girl
ROBERT|DESIMONE|33|Male
ronald |scott|48|both
gertrude|cooper |58|Female
michael|kremer |12|both
DALE|GRANTHAM|46|MF
stephane| lawless|86|Female
 MARIELA|FALCON|54|-
MARTHA| HERNANDEZ|11|f
penney|christenberry|57|M
ronald |yoshizumi|19|m
DAVID|STEEGE |52|f
MARITZA|MILLS|53|f
BESSIE|WEBB |40|F
edward|laverriere|144|LGBT
jose| stevens|149|Man
DONNA|MARTINEZ |150|FM
shawn|carney|52|-
 james|barsness|31|MF
carolyn| villar|29|both
GUSTAVO |BROWN|2|both
juanita|moore |198|LGBT
craig |lester|44|f
robert|hill|31|Girl
JEAN |SHANNON|48|m
PAMELA|HUFF |38|both
aaron|gadbois |1|MF
edwin| lotts|40|Male
 CHERYL|LONG|60|f
JANELL |HAYWORTH|31|both
ERIC| GRINDSTAFF|68|M
mark|jones|193|MF
KATHLEEN| SMITH|50|LGBT
JAMES| VASQUEZ|48|F
 CARL|GUERRANT|51|M
ELVIRA |KINCAID|36|F
james|martinez|57|LGBT
kevin|dishman|50|FM
CYNTHIA| WOOD|53|both
belinda|bills |51|M
LAWRENCE |MORAN|46|-
christopher |beatty|56|MF
CLARENCE|WHEELER |39|F
DIANE |TURKEL|33|-
jon |negron|1|M
kimberly|arline|2|M
alexander|choate|67|-
 duane|duncan|67|FM
 STACY|HARTLEY|49|MF
raymundo|williamson|51|f
 anthony|leonard|21|m
 GARY|PURNELL|26|FM
jamie|brown|49|LGBT
JOHN |MOXLEY|92|both
 raymond|king|23|both
frank |scaife|58|Girl
ray| melroy|50|f
NORMA|MORALES|39|f
BARBARA|CROMER |52|both
michelle| sandau|34|both
richard| robertson|41|m
MARY|RAHEJA |54|MF
hope |tirk|67|LGBT
 ed|truxler|56|-
laura| madigan|65|both
cassandra|wake |56|FM
BRETT|REINHARDT|69|FM
 CAROLYN|GRAHAM|42|f
JEFFREY |WOOLDRIDGE|194|m
 james|watson|160|-
 LEVI|LEAVER|25|m
JOEL|MENDEZ|64|Male
latrice|head |135|Man
donald |compos|66|FM
DAVID|WEIR|33|F
JACKIE |HERNANDEZ|51|both
FAWN |KABRICK|53|m
erica|romero |59|LGBT
PATRICIA| PRICE|48|-
NANCY |THURMAN|45|both
 lillian|waldon|20|Female
jacque| hayes|50|Girl
james |reno|34|-
KATHERINE| WORKMAN|6|LGBT
 kenneth|gauze|63|Male
DORIS|VENICE |68|m
maria| scott|47|Male
KATHERINE|WASHINGTON |46|M
 dorothy|shope|67|MF
JAMES|MCDONALD|69|f
barbara|maymon |15|F
frank |shinn|46|m
WILLIAM|JONES|57|both
jamie|smith|54|MF
JUAN|FORTIER |67|Female
 RICHARD|BOYD|14|LGBT
bernice |chavez|47|M
MARY| KELLEY|43|F
mary |rocha|37|Girl
elmer|ables|46|MF
matthew|schmitke|1|Male
CHRISTINA|CULTICE|77|m
 samantha|harris|62|LGBT
TONY|SWEENEY|31|FM
 melinda|porter|33|Male
DARNELL |FREUND|3|F
JOSEPH| RICKARD|47|F
 gloria|cuffie|1|f
STEVIE| URBAN|60|m
 RON|DEGRAFF|26|m
TONY|KINNAN|125|M
JENNIFER|ROSS |68|m
bernice|crawford|51|F
 deborah|heuck|27|Girl
pamela| nance|42|m
