First Name|Last Name|Age|Sex
jean |partee|64|m
JOHN |COOPER|23|Female
amber| miraglia|61|Male
RICHARD| ADDISON|48|Female
lacy |lowe|54|F
MARILYNN |LINDEMAN|31|Female
denise |butler|5|M
timothy|corbin|41|Female
TRACI|RIVERA|52|-
MARY|JURIST|33|both
JOHN |ROSEN|32|LGBT
kerry| vicario|29|F
lloyd |simon|21|both
jeffrey|jones|45|Male
VICTOR|NEWMAN|47|M
ROSEMARY| PORCHER|58|FM
DONALD |LASTER|24|Male
robert|corley |60|f
THELMA|ESPINOSA|38|LGBT
donald|pugmire |16|FM
 WALKER|HOGARTH|53|m
maureen|messano|32|Man
 MELISSA|JOLICOEUR|22|LGBT
joseph |wegener|66|Male
 MICHELLE|DERR|52|M
 john|jantz|20|LGBT
MARY|VANNORMAN|25|LGBT
 ARNOLD|HANNA|49|Female
DEBRA|MUDD|29|-
JODIE |HARRIS|67|M
 MICHAEL|HARRIS|11|FM
ANTONIO| MARINO|17|LGBT
 robert|west|34|both
helene |dronet|30|Male
marilyn|craun |74|LGBT
 frank|jensen|10|Male
JOHN|RANDLE |48|m
PILAR|SPINA|31|Female
DOUG|SAWYER |66|f
KENNETH| TORRIE|49|LGBT
eileen|ryan|43|m
timothy|moore|46|Female
phyllis|mayo |57|M
 wilfred|leone|32|M
LARRY |ERLER|33|MF
JOHN| EDWARDS|28|FM
randy |love|24|both
PATTY |ALFORD|68|m
willis |brown|19|-
TROY|RAMERIEZ|13|M
 taylor|baker|34|f
 janet|lai|75|M
christy|godinez|57|Man
LIZA|YODER |106|m
CESAR|CLARK |86|M
 TERESA|WHEELER|94|f
JUDY|HERNANDEZ|29|f
 carl|may|199|M
RICHARD| BOWLDS|10|LGBT
cassandra|schlaefli|50|both
jamie| ward|70|MF
 mattie|broten|39|F
FRANCES |WASHINGTON|30|both
TERRELL|MOYE|80|m
JAMES|STARKS|74|f
STEVEN|RODRIGUEZ|4|Male
 claudine|fenner|53|f
shelly |miller|14|FM
