First Name|Last Name|Age|Sex
lucinda|harewood|67|Female
lucy |johnson|53|LGBT
DARREN|ATKINSON |66|-
ROBERT |KYLE|66|f
eric|tracy |48|f
victor|ferrar |52|F
lillian| williams|57|Male
william|chirinos |169|FM
terry|favorite |89|Female
RANDY|CLAY|66|-
william |howell|51|f
KYLE|LANE|170|MF
connie| carlton|62|-
JOEL |BROWN|12|m
lori|burghard|41|-
HEIDI| VANCE|122|Male
melissa|sewell |49|Girl
matthew|shoaff |53|Female
harold |garcia|19|LGBT
NICHOLAS |SPARKS|66|LGBT
CARL| BROWN|26|-
ADA| MORENO|70|both
TINA |ROHLFING|41|m
candice| johnson|4|F
KEISHA|MAHONEY|60|M
GEORGE| WEINER|13|-
RAYMOND| COLUCCI|38|M
ashley |welch|113|Girl
james|mullins |64|LGBT
PHILLIP|RINEHART |199|-
TOMMY| GONZALEZ|62|FM
sally |romito|37|Male
KAYLA| BRINEY|42|FM
CONNIE|ROMAN|61|M
ELIJAH| NOVAK|44|F
LULA|CHALMERS|9|M
barbara|mcquistion |65|MF
maude|small|51|M
patricia| scott|147|f
RAYMOND|BRITTON |18|M
MARY| ZIMMERMAN|46|Girl
JUDITH| FUHRMAN|38|m
kenneth |lopez|52|f
ELLIOT|MARTINEZ |27|m
donna| downer|65|M
PAUL|OGLE|60|M
 LOUIS|LOPEZ|18|FM
EDWARD|THOMPSON |62|m
lisa|stewart |40|both
william| joyce|8|Man
JACOB| RUTH|34|-
delois |picklesimer|54|-
JOE|ADAMS|41|Male
 MARIO|BASTIAN|21|f
robert |brown|195|m
 melissa|smith|35|both
MIKE|NELSON|21|Female
harold|becker |52|Male
ernest| lewis|50|LGBT
mike|griswold |127|-
MARI|TURPEN|60|-
ARTHUR| BALLARD|50|Male
kelvin|wedekind |55|Male
troy|kuttner |45|F
doris|warner |46|both
david| anderson|81|FM
barbara |youngblood|41|-
norma |hall|24|Male
 margaret|knott|21|F
IVAN|LENIOR |8|F
JOYCE|SIEBERT |192|LGBT
harriet|davis|41|both
ANA| PASILLAS|22|m
john |gagnon|34|f
margaret|allen|17|FM
VALERIE|WARD|32|f
rodney| asher|45|-
PAULA|SITU |45|both
SCOTT |YOAKUM|46|F
GABRIEL| BROWN|31|Male
helene |lee|20|m
carolina| andrews|7|-
gary| rivera|40|-
CHARLES|WILSON|30|-
PEGGY |BIRKELAND|54|-
james|blalock |47|both
walter| jones|42|FM
WARREN| MCGURK|59|both
robert| tenneson|68|both
 DANIEL|MATTHEWS|11|f
dennis|white|132|-
marcelle|glover|29|M
george |gonzalez|30|M
NANCY| CABALLERO|28|f
PAMELA |STAFFORD|15|Male
robin| thomas|100|-
deborah|chen|68|f
 sylvia|sadowski|102|Female
austin|bond|160|-
