First Name|Last Name|Age|Sex
AARON |SIMS|43|F
SHU| MAYFIELD|49|m
patricia|mccallum |33|f
 connie|lessard|20|MF
larry|baran |54|Male
andrew|milburn |24|MF
christina|bahlmann |43|m
richard|wallace |56|F
SARAH|GRIGSBY|16|LGBT
ROY |WAGNER|59|F
 NICOLE|PALONE|20|f
SONDRA| BUNTIN|115|Man
 richard|langley|57|F
DEBORAH| SOPER|16|both
TYLER|PIER|30|Female
HELEN|TURNER |20|both
 mildred|lopez|70|F
 michelle|vanschaick|53|MF
DANA| JEAN|51|Female
BRANDON|DOBSON |23|LGBT
 RICHARD|JOHNSON|10|Male
ERIK|YOUNG |8|Man
michael|rosales|31|f
 JOSEPH|MORROW|146|LGBT
 CLARISSA|SCARPELLO|27|LGBT
 DIANE|WROBLEWSKI|67|Male
 paula|johnson|63|m
BRYAN| GURLEY|6|m
JAMIE |MCCARTHY|43|Female
yee|rowe|49|Girl
 john|castillo|57|f
perry|blackstock |52|F
PATRICIA|TORNQUIST|18|Male
 MICHELLE|CHURCH|64|Male
christine|jackson|63|M
 ronald|hall|6|Female
robert| gabriel|157|-
mike| nickel|68|M
danielle |chaffin|55|Male
JEREMIAH|SPECHT |39|f
yvonne|ramundo |24|F
doris |oliver|45|f
constance|mcknight|63|M
MABEL|CHAMBLEY|21|M
 MICHAEL|NELSON|43|both
BOBBY |SOTO|17|LGBT
david| smith|63|f
KATHLEEN| HENDERSON|16|Female
 martin|hammer|12|-
ann| stewart|38|M
CHERYL |KEITH|42|LGBT
jeffrey |mccoy|27|m
 justin|garrison|39|Girl
cynthia|johnson|188|f
claudette| evans|64|both
bridgette| ruth|59|both
lucy |granstrom|6|LGBT
JOSEPH |FLORENCE|67|both
VICKIE| NORWOOD|168|F
mark|smith|69|m
KELLY |YARBOROUGH|51|Female
 LAURIE|BOSWELL|51|f
 ALFREDO|MAGNUSON|65|both
SELINA|LAMAR|46|both
MARGARET|NOBLITT|64|MF
MICHAEL|PRICE|19|MF
thomas|zaldivar |30|Male
GEORGE| JOHNSON|177|both
BRANDON|SANDERS |179|LGBT
ALISON |HITES|38|m
ANA|DRABEK|66|m
GARY |FLETCHER|14|both
david|shoemaker|13|M
 ROBERT|BOSLEY|39|Girl
 JOHN|FLAMER|21|LGBT
MARIA |VILLEGAS|121|FM
PATRICIA |CHERRY|41|F
mollie|davis|3|f
PHILLIP|MCKEON |45|both
 dominga|turnmire|33|f
rachael |stever|141|both
 eric|larson|85|MF
ROBERT|TIBBETTS |9|Girl
KRISTY|FORBES |60|MF
 ronald|burns|35|M
BONNIE|LARGE |31|Man
EDNA |MARCY|43|Female
SUE| HOOD|198|both
andrew|flaherty|26|M
 paul|cruz|56|both
 KAREN|CUNNINGHAM|17|-
BIBI|NORGAARD|198|Man
ERICA|CHAVEZ |35|LGBT
LARA| LEAKE|67|LGBT
barbara|tidwell |57|MF
 JAMES|LAND|54|-
arthur |ballard|59|-
LEVI|TRUJILLO |66|Female
daniel |jenkins|45|LGBT
charles |harrington|31|F
 sandra|toti|32|LGBT
kyle |castleberry|51|-
ROBERT|TATE|57|M
DEANN|MURRAY |54|both
lorene|smith|23|M
allyson|benson|54|m
MADELINE|HANDY|31|M
ELIZABETH| DALE|17|m
 ANNA|KIBLER|19|Female
alice| rivera|56|F
JUAN|CLINGAN |45|both
thomas| lewis|141|Man
VITA|MESSANA |5|LGBT
robert|burton |176|-
georgine |upton|31|M
 mario|brasil|65|-
GLORIA |MULLINAX|41|-
BOBBY| BOWLING|25|f
GARY |TUCKER|32|Man
 CAROLYN|BIGGS|195|Girl
jose|burbridge|183|Girl
WALTER |MANDELL|38|MF
 VICTOR|ANDERSON|28|M
christina |foley|89|F
lucille|mcdevitt |150|Male
MARY| ESPINOZA|7|Man
JOE| NELSON|69|M
linda| combs|176|F
eric|vauters |39|-
BILLY| TORRES|27|-
 ALYCIA|BINGHAM|34|F
terry| walters|65|Female
JOSHUA |MOTTE|22|m
CORDIA| KENNEDY|147|f
 lynn|champion|84|Male
ERIC|JOHNSON|16|F
CHARLES |KENT|67|F
pamela |keller|48|f
kelvin|stratman |25|F
 DEBORAH|HANSEN|43|MF
judith| mclaughlin|47|-
margaret|dewan|103|f
diego|torres |35|LGBT
JAMES| BLEVINS|64|Male
julia| jordon|62|F
mary|mccormick|54|f
 TRACEY|HAUGH|29|-
MILDRED|FERGUSON|48|Female
MARTHA| VANWORMER|183|Female
RICKY |VIZARRO|53|f
philip| tabor|55|-
JC| ROBERTS|65|f
kathleen|salinas |33|both
VERGIE |FAYNE|50|F
LINDA| WINFIELD|27|f
NANCY|WARREN|25|m
FERNANDO|SALOMON|43|-
 carolyn|ulatowski|48|both
heather |marler|18|m
 rosa|danforth|42|M
JEFFREY| NEUHAUS|65|M
SYLVIA|MCELROY |144|both
luis|fly |18|M
darrell|maguire|68|-
STACY|PHILLIPS|46|F
adrianna| heintz|23|F
ALEXANDER|BEVERS |35|m
SHARON| ARGUETA|34|-
MARJORIE|LITTLEFIELD |46|both
SANDRA|HAIRSTON|58|LGBT
sophia|rapp |56|LGBT
 JOYCE|ODONAL|155|FM
virginia|ford |57|both
victor| formella|56|M
MICHAEL|HERMAN |41|Girl
brandon|abdo|19|FM
GEORGE|WAGNER |57|f
 rene|miller|42|Female
 paul|marshall|69|F
 MARGRET|INFANTE|55|F
 DONNA|VOLL|8|M
ELIZABETH| MASKELL|56|F
derek|patterson |67|-
DEEDRA| BURGESS|35|m
 nathaniel|sizemore|5|f
KARI|LUTHY|56|F
DION|HARRIS |21|Female
kristina|thomas|55|Girl
JOSEPH| MOORELAND|68|Male
 jeffrey|hunt|56|m
jerry|paparo|31|LGBT
JENNIFER|JOHNSON |57|Girl
orville |flores|145|LGBT
timothy| pelletier|45|Male
allen|keenan |2|f
addie|bates |36|Female
SARAH|KASS |41|Man
ASHLEY|CHALK|22|Female
 TERRENCE|NERY|34|M
jeanne| davis|68|both
MITCHELL|STOVALL|105|MF
eva |armenta|3|F
 mike|murrell|60|-
CLARENCE| WILLIAMS|3|both
NANCY| HETRICK|57|m
MIKE|FAIN |20|Man
tina| hughes|48|both
 penny|fields|24|f
ESTHER| WILSON|53|f
RICHARD |GRAY|44|LGBT
JASON|ATHAYDE|61|both
oliver|campbell|63|M
PATRICK |GOODWIN|28|F
JUSTIN|HERNDON|40|Female
angle| brunetti|67|Male
 shelly|willard|18|LGBT
paul|hebrank|44|LGBT
jeanie |stermer|54|m
 sandra|ramirez|21|Man
charles| baker|68|m
JOHNNY| MARTINEZ|34|F
pamela| thorson|33|F
dwight|king|45|M
robert|jones |52|FM
 thomas|meyer|37|M
DORINE| ROBINSON|58|-
AMBER| LABBIE|44|F
RICHARD|SPENCER |77|FM
DENISE|SLAUGH |22|f
nancy|paddock |30|f
MAGGIE|GONZALEZ|24|F
ERIN|MOON |62|F
 cheryl|biggs|37|-
JANET|MCNAIR |47|m
JAMES| ODOM|60|m
kasey|lovejoy|11|-
joanne| maggio|66|LGBT
joshua|oconner|59|Male
JANET |TAYLOR|35|both
 george|mikelson|54|M
COREY|POULTON |157|F
 scott|hughes|21|MF
 JOSEPH|CAMACHO|20|-
PETRA|COTTO |25|f
IRMA| SAMUEL|20|M
tanya |fritsch|64|F
elizabeth| atkins|10|m
 ERNEST|HENDERSON|37|f
MATTHEW |HEINRICH|38|f
JOHN |BANKS|181|f
dale| jones|34|-
CHRISTOPHER|FAULKNER |53|Female
danielle|potter |20|both
RICHARD|ROBINSON |31|F
james|bechtol|42|LGBT
CHARLES| DYER|59|F
rosa|johnson |67|MF
levi|barnes |21|F
colleen |park|59|F
jason|grimes |36|f
nicole|billings |57|M
heather|woods|39|Male
JAMES|CONNER|174|LGBT
ANDREA| TELLIS|27|Male
DENNIS |GONZALEZ|48|LGBT
joan|kahaleua |55|FM
JOSEPH |LAUBHAN|68|M
cristina|gruber |32|both
jessica|downs |63|Female
patricia|hahn |25|LGBT
LINDA|BOONE|36|FM
IDA |MATTHEWS|59|Male
MATTHEW| DAVENPORT|81|-
dale |meczywor|51|Man
william|smith |81|Male
norman|jones |57|Female
JUNE |DYE|171|Female
arturo|thornton |18|-
DONALD|JEHLE|65|Girl
theresa| stringer|41|-
john |chatman|41|both
vicki |ratliff|22|f
yvonne| sanford|26|F
james| sichler|174|m
EVA|DESSERT|42|M
GLORIA |LUNN|54|F
PATRICIA |REILY|32|Male
HILDA|BLACKNER |52|f
rebecca |smith|30|M
charles |ables|39|both
kimberly| freeman|38|m
 gracie|amundson|65|f
jean| beckett|8|Male
ELEANOR |ADDY|62|f
SHANE| WEBER|132|M
 grace|mingione|46|-
rocio |macdonald|42|Male
PHILIP| VEGA|40|LGBT
ASHLEY |HARA|58|both
ANNIE |HORTON|154|MF
KENNETH |MCMILLAN|33|Female
robert |felver|29|Male
jose| colston|177|M
PATRICK| SEIDT|51|both
andrea|hides |68|Male
ERNESTINE|HANSON|8|m
 robert|sneed|56|m
GARY |MCDOWELL|48|m
SHARI|MONCRIEF |28|f
willie|brammell |35|Female
 NORMA|BACHAND|100|M
