First Name|Last Name|Age|Sex
roland|marotti|16|Female
ERIC|BELCHER|51|m
 JIM|TERRY|28|FM
PATTY |FLOWERS|33|Female
MARSHA| LORENZO|45|M
melinda |quezada|60|FM
michael |gadbaw|47|m
 ANA|MONTGOMERY|24|MF
thomas| mayes|30|Female
tiffany|gomez |28|MF
SHANNON| HILL|21|-
 MATTHEW|ORNELAS|103|Female
ASHLEY|GIENGER|19|Male
herman|fritz |38|F
ann|close |63|FM
marilyn|wiens|66|-
JOSEPHINE |PARDO|58|F
frank| broten|68|Girl
MICHAEL|RYAN |44|M
AMBER| GAFFNEY|41|-
CHAD|THOMPSON |46|both
kevin| begay|70|m
 ANNE|GOTO|53|Male
DOTTIE |BEKINS|33|Male
norma| atterberry|96|M
 EUGENE|BYSTRON|58|M
 laura|gross|64|Female
erika|brumbaugh|26|M
DONALD| REYNOLDS|68|Man
MARTIN|CARROLL|49|M
MATTHEW |BOLK|158|Male
phyllis|fratta|63|MF
RITA|TEMPLE|55|-
stella| gram|64|m
 john|manzano|40|M
 erin|boisvert|26|M
larry |white|74|FM
jeffrey|conley |168|f
john|hooker |49|-
DAVID|WYNN|25|Male
jerald |davis|52|M
 edwin|grimes|12|-
wade|jones |69|MF
 CAREY|DODSON|31|both
 BEATRICE|WILLIAMS|78|M
ANGELA| MERCEDES|55|FM
joseph|tooley |45|both
EMERSON |GREEN|42|both
amber|esser|68|Female
marilyn|gonzalez|28|MF
 michelle|craig|24|F
 tommy|anderson|69|MF
 NITA|STEWART|20|Male
ELVIRA| SMITH|11|both
LISA|GILBREATH |37|LGBT
roger |fernberg|52|f
ALEJANDRO|RADLEY |40|Male
cathy |eldridge|102|M
STEVE |DRAPER|59|-
CAROLINE| DINKINS|72|both
THOMAS |PARKER|70|f
humberto|gonzalez|25|m
 tommy|canida|22|m
sue| deleon|57|LGBT
 brigitte|jones|26|both
lindsey|bells|55|Female
ronald| holden|53|F
gregory| provost|162|Male
 SUSAN|ZYMOWSKI|68|MF
STEVIE |USHER|25|Female
EMIL| SANCHEZ|198|Male
 steven|andrews|38|F
betty |wassermann|37|FM
michael| timmons|56|LGBT
 mary|portillo|26|LGBT
anthony|gossett |88|MF
irene| legrand|64|Man
wilbert|wiser |93|Girl
william| gladding|182|Man
janice| goodsite|67|both
marcy| ryan|45|both
 DAVID|HOLT|11|Male
JANICE|BEIGHLEY |65|f
 stephen|huelskamp|127|Female
GUADALUPE|CAIL |69|MF
arlene |reynolds|59|M
james| petrie|21|m
 BILLY|ALEXANDER|28|Male
SOPHIE| CHILDRESS|65|Female
JAMES|SYKES |28|LGBT
RAPHAEL |CORBITT|68|FM
lisa|ozment |60|Male
ERNEST|RAPP|54|Male
MORTON|FECTEAU|169|-
 DAVID|MCBEE|158|M
RICHARD|SODEN |56|-
SHIRLEY|LACKEY|45|Male
 ANNE|NEWSOME|47|Female
ERIN| LEWIS|57|LGBT
dorothy|snellings |38|F
joe |manke|69|LGBT
karen|standifer|86|Female
 tommy|devito|26|Man
LEESA |BROWN|118|M
JAMIE| CROSBY|10|F
TAD |TORRES|63|MF
iris |brawner|27|Female
roger|farris|176|M
FREDA |WOODS|18|m
beth|payton|32|M
thomas|cruz|51|-
jean| kushner|24|F
JAMES |KELLER|140|m
PATRICIA |NELSON|45|m
timothy |dunning|9|-
 ALBERTA|SMITH|40|m
justin |jacks|44|both
 BERTHA|ESPOSITO|20|M
DOROTHY|BAXTER |60|FM
JOSEPH|BALL|56|LGBT
dolores|boyce |5|Male
LARRY| LAWRENCE|31|Male
randy| harrison|11|-
georgette| wright|13|m
STEPHEN|SALOMON |38|f
courtney|shelton |19|F
 joseph|smith|64|Male
MARGIT|TALBOTT |37|both
tyler| whelton|21|F
MARTIN|BOWERS |38|both
deanna |goss|27|F
charles| gindlesperger|131|m
 rodney|hatfield|60|both
 LAURA|KRUMHOLZ|106|both
GEORGE|HESSE|69|Female
stephanie| swayne|21|Girl
LOUIS |MOORE|51|LGBT
darren|tello |52|m
CHARLES|CLEAVENGER|59|LGBT
christopher |patterson|30|-
DOMINIQUE| MCGROARTY|148|M
MICHAEL| DAVIS|52|both
JOHNNY |GOODRUM|166|f
michael |blaschke|69|LGBT
 dora|raby|37|Male
karl| marsden|51|-
celia|trudeau|43|MF
melissa |salisbury|26|m
AUDREY|KING |52|f
LEO|DICKERSON |70|f
JOSHUA|SIMMONS |186|m
rita|sanchez |69|F
CHARLES|HICKS |163|f
 LARRY|RANDOLPH|19|FM
KATE|SHAW |58|Male
larry|levin|33|f
richard |ivie|35|LGBT
dexter|christopher |65|-
WILLIAM| BROWN|50|LGBT
MICHAEL|LARKIN |48|f
WILLIAM|BARNES |133|M
WILLIAM |MOORE|69|f
 CHARLES|HATTER|99|m
 RICHARD|CLARK|47|F
william| ball|144|LGBT
 earl|patrylak|134|m
valerie|colletti |127|f
QUENTIN |BECKMAN|56|F
DARREL|SCHNEIDER|154|m
elizabeth|gonzalez |6|both
JOSEPH| HOKE|30|-
 RICHARD|WARD|64|F
SCOTT|WAGNER |68|LGBT
JASON |MATTHEWS|69|Male
robyn|kroes|48|MF
lisa|viveros |44|Female
angie|putnam|12|both
esther| petty|61|Male
virginia|humbert|155|f
alisa| cooper|50|-
james |miller|18|FM
robert|schaefer |54|m
JANELLE|FORTIER|30|Male
lynn |reed|132|LGBT
william |garrison|35|FM
DAVID|CHERIAN|160|F
PATRICK|HONOKAUPU |68|both
 kate|berka|56|Male
 SUE|FLORES|20|both
 kristin|guerrero|50|LGBT
VICTOR| SANDERS|26|M
 joseph|kirschenbaum|177|both
 MICHAEL|SAMMARTANO|35|-
 paul|brown|43|Male
 ida|jones|50|both
IDA| HILL|29|LGBT
DARRIN|KRAUS|65|Female
JANE|ALLEN |52|Girl
john| schumaker|19|F
PAMELA|AMEDEE |51|-
vincenza| plourde|1|F
 maria|price|52|both
ann|sharpe |27|LGBT
BRANDON |EVANS|43|both
 sarah|cobb|43|M
 HAROLD|BRUMFIELD|30|m
DEBORAH| BREEDEN|30|M
JANE|EDDY |62|FM
marcus| armor|24|both
marla|sander|95|Girl
REX| WILKERSON|155|both
 SCOTT|SCHWEITZER|23|m
patsy|daniels |31|m
 todd|hanna|45|m
carolyn|campbell |63|Male
john|lanser |32|both
ROBERT| CORDA|21|F
 carole|rhodarmer|31|both
 mary|piekarski|57|MF
KATHLEEN|WEST|56|m
ROSA |LEGGETT|58|F
jennie|mcdougall |141|LGBT
DELORIS|DOSS|2|-
 lucretia|parks|56|m
HELEN|SHOEMAKER|62|Female
vida| bedford|52|Male
JASON|HOMMA |51|f
julene |rabenold|25|f
jorge|fleischman|66|M
SHIRLEY |KEMP|25|Girl
 DOROTHY|ALPERT|34|F
corey|mccoy |51|f
SANDRA|PETERSON |19|F
charles| duncan|44|M
SALLY|DURAN|43|Female
BETTY| JOHNSON|42|m
victor|johnson|30|MF
emma| katz|72|-
ADRIANA|BASILE |76|F
rosemarie|smith|44|-
 CHARLES|ELY|48|FM
