First Name|Last Name|Age|Sex
HArOLd |colEMan|64|F
graCe |gRant|65|M
maRjOrIE|GoRe |24|LGBT
ROBERT |DoAk|16|f
wAnda |babiNEauX|38|LGBT
MaRTHA |CaMbRe|30|LGBT
KEiTh| BANks|6|Female
mARk |NobLE|30|f
bRIan |mOoRe|34|F
richard| vArGas|26|Girl
rOBErT |GrEatHousE|32|MF
 rUFuS|ortIz|2|F
Robert|harVEll |29|LGBT
zoRa |hASKIns|6|M
JANie| jOhnSOn|52|M
 saNDRA|dUGAS|66|MF
doRothy| mcGOwiN|27|m
amANDa|HAwKiNS|50|both
NaKESHa |weBER|2|both
maRION| MOElleR|37|Man
 LinDA|EGAn|9|both
CArmElITA|FErIA |50|f
HolLie |CoOk|42|both
 bRAnDoN|tRAViS|62|f
 george|mONeY|16|M
glaDYs|CLarK|8|m
cHArleS| CAvAREtTA|65|FM
STuaRt |ARnold|31|-
AlFRED| fReeman|2|Male
STACI| BeACh|10|-
EvElyN |oLiVARes|9|m
cLAuDe |maynarD|8|MF
 MOLlie|CaNTRElL|15|F
caroLYN |LoGAn|131|Male
alAN |paRkmAn|38|M
oDeLl|hArrisOn |46|-
BEvERlY|FeRNAndeZ|93|LGBT
MicHael| lOnG|144|FM
MaTHEW| SWett|57|Male
joSEPH| bRoWn|35|Man
ruth| WaShbUrn|40|Male
CARl| bRyaNt|63|F
jeFFReY|rOy |156|M
KaThLEEn |HuRt|36|FM
 elIzabeTh|norTh|18|LGBT
viOLet| lUedEmaN|79|MF
HOMEr| kRIShun|50|LGBT
 MaRK|kIRbY|43|f
 DeNisE|maYs|67|Female
 joHNNY|GrEgg|31|LGBT
cHArLeS| yAtES|66|M
Gary|AviLa |59|Female
dONAld |pALMiErI|66|-
 ChARlIE|sHArpE|26|f
 ADA|TOrrES|37|F
 ShaWN|davis|4|m
roBeRt| benComO|30|LGBT
jaSoN |TRetHeWAY|22|F
DaMION |KInG|67|M
NIcHoLAs |fLYnn|129|both
kEnNETh| gAlvEz|20|Female
MeRle| POSToN|25|Girl
