First Name|Last Name|Age|Sex
danielle |gentry|33|LGBT
kenneth|deacon|32|Female
 ILUMINADA|ALICEA|42|-
ISMAEL |RITACCO|65|-
STEPHANIE |HAFER|65|LGBT
CHARLES |FINKE|51|M
 CLYDE|MCDONALD|18|Girl
gabriel| chance|60|m
KENNETH|HENRY |20|Girl
NICHOLE |CHANDLER|37|FM
rebecca|duerr |42|LGBT
ROBERT|MAHAFFY |65|both
jane|tate|47|Male
 cheryl|gossett|164|MF
 JESSICA|DELVALLE|35|m
 luis|price|42|Man
thomas|fenton|50|F
DONALD|MANGAN|45|-
 MARLENA|GREENE|53|M
cynthia|ellis |14|f
marianne|gaillard |51|LGBT
 stephen|ancona|26|M
cecily|edwards|66|MF
wanda|herrera|67|FM
scott|youssefi|48|LGBT
edwin| crockett|52|Girl
HAROLD|WOOD|43|M
edith|dieball|23|f
lyndia|harrison |24|MF
EUNICE |GREENWOOD|35|both
CHARLES|BOWSER|22|-
charles |anderson|65|both
sharon|holsinger |61|LGBT
robert|mcintyre|68|both
ELIZABETH |GOODROW|68|F
 alfred|garner|36|Female
 ruth|thomas|40|f
michele|lara |21|m
jerry|williams|67|m
 SHERRY|BOWERS|20|M
RYAN|THREATT|67|M
THELMA| PADILLA|4|m
GERALD|SANDOVAL|3|F
galen |izatt|95|Girl
travis|hamilton|52|both
 CHARLES|ADAM|36|both
SHAUN| ROCHE|9|both
MARSHA|GREEN|8|LGBT
DANIEL| TOMPKINS|190|Female
EDWARD| HUFF|32|Girl
 katherine|scott|80|both
NADIA|FORBES |57|MF
 NELL|SNYDER|43|FM
LOU| LOVE|184|M
MARY|MONTGOMERY |25|M
george| cubbage|29|-
 JIM|GARZA|151|-
 daniel|seltzer|59|F
KATHERINE| RANDALL|13|both
samuel|crozier|37|-
william|watts |51|LGBT
melody |drewes|39|Female
ismael |cowley|32|LGBT
 stephen|rucker|55|Male
KRISTIE|GARAFANO|17|-
JEREMY|SHAY |50|MF
IRENE |MASTEN|44|-
CAROLYN| GARNER|13|m
HENRY|DEMORA |58|-
MARK|MEJIA|144|FM
