First Name|Last Name|Age|Sex
iris |campbell|44|-
JAMES |CLOS|26|LGBT
bernice|byard |71|M
kimberly|morgan|66|M
alexis |miller|31|-
 jacqueline|carney|22|-
diane| collins|31|-
michael|grimsley|70|M
JENNIFER|YOSHINO|62|Female
 STEPHEN|MORIN|29|M
 WILBURN|GARZA|65|f
norman |russo|60|m
andrew|tiffany |14|-
ELLA|CRISSLER|47|-
 WILLIAM|DALTON|164|LGBT
 jennifer|elliot|39|m
ANTHONY|LANGENESS|30|f
 RONALD|BOULERICE|29|f
RENEE |FIECK|40|-
theresa|costa|66|LGBT
LUCY |SPORLE|11|Male
peter|nyland|197|both
 PATRICIA|PRUIETT|15|M
LEE|HICKS |41|f
betty| nevels|177|F
JOHN |ELLINGTON|40|m
BETTY|YOCOM|66|Girl
REGINA|BOSTIAN|144|f
donna| mckenzie|38|f
BILL |CLARK|115|LGBT
 patricia|purcell|68|both
ARCHIE|WARD|7|F
 betty|horton|31|m
JULI|DENNIS|15|MF
ruth |george|69|f
curtis|kallin |46|F
 dale|golding|10|m
 SALLY|WOLFE|152|both
aaron|montgomery|65|m
ana|boes|8|-
DONNA |CLARK|49|FM
ROBERT| PRATT|66|M
clarence|fiala |55|FM
THOMAS|MA |59|f
ricky| ochoa|38|F
shirley |acevedo|60|f
MICHAEL| KEENAN|21|f
CORA|CROSBY|27|m
MARY |BROWN|33|Male
 kathleen|brett|66|LGBT
 ELVA|PERRY|46|FM
 beatrice|tran|67|m
 MARSHALL|QUADE|36|Female
WILMA|CANAVAN|29|M
gladys| devalle|172|Male
james|burger |47|m
 CAROL|JONES|53|-
TERRANCE |HILL|11|F
william|mcmillen|50|F
 patrick|nichols|25|Female
NORMA|HIDINGER |167|M
jack |walsh|48|MF
corrine|dupre|62|f
joshua| gillies|17|MF
george |motes|57|Girl
RANDALL|LYTLE|21|Male
georgia|chapman |41|Male
john| houston|48|both
dale|rahaman|19|LGBT
DOROTHY |HUBNER|11|Male
LATANYA |BUTLER|61|m
robert|mullen|21|m
NELLIE| TROST|16|F
DAVID|ERICKSON|66|-
REGINALD|PATTON |44|both
gary| hersey|30|F
 michael|kurtz|42|Male
ABRAHAM| FRANCO|69|Male
anthony|pliml|33|both
raymond|cook|61|m
TROY| SIMMONS|48|F
STEVE|MARQUEZ|46|m
tony| fenner|118|F
JOHN| ALDRETE|24|M
virginia| dodge|92|Female
MARILYN |MARLOW|24|f
george| velazquez|187|FM
mark|taylor|147|both
DONALD|FRIEDLY |40|m
MARK|ANDERSON |33|Girl
david|morales |113|F
james|mccord|14|M
lisa |strawn|23|MF
MARIE|GREIG |41|m
