First Name|Last Name|Age|Sex
 gregory|bradney|45|f
essie| roman|49|LGBT
robert |copeland|57|both
KAREN|SPENCE|166|f
david|lawson|153|Female
SUSAN |VANLEUVEN|31|Man
SHANNON|LACOUR |36|f
christian| olding|195|Female
 BETH|NICHOLSON|56|Male
 PATRICIA|SUTHERLAND|19|-
 gerard|fleshman|19|Girl
carol|obrien |21|Man
CHERYL| TOWE|14|M
jeffrey |lopez|33|-
IRENE|LEBLANC |51|M
 PASQUALE|JACOBSON|44|MF
BRYAN |SHEPPARD|38|MF
kristine| willard|45|both
 lois|hatfield|46|LGBT
pamela| nelson|20|both
abby|verduzco|70|both
denise |bowman|20|-
robert|carter |54|M
dorothy|kennedy|54|F
JOSE |BLAND|19|both
jonathan|fehrenbach |56|MF
ELAINE|QUINN|33|FM
christine|elledge|55|LGBT
deborah |vaquera|64|-
 BETTIE|KANEMOTO|132|both
CORY|CAMPBELL|15|Female
adrian|blair|27|m
nadine|rojas|42|-
judith| ovellette|43|LGBT
BETTIE |CARROLL|7|f
 ofelia|cook|20|f
CELIA |ALVES|2|-
MARK| WILLIAMS|58|both
 MICHAEL|WATSON|30|LGBT
MARY|EZELL |48|MF
PATRICIA|PAVLIK |9|-
jesse| spencer|62|Female
ESTHER|CADLE|60|M
 ALVIN|JOHN|189|M
 darryl|whitehead|56|m
FERNANDO|ECKERT|51|Female
ALAN|BLAKE|35|f
michelle|duggan|36|-
CLARA| VELAZQUEZ|45|F
 daniel|wadley|61|MF
 KENNETH|SCHULTZ|53|f
ELLEN |DASILVA|50|F
cherrie |white|72|LGBT
CHARLIE |EATON|53|LGBT
phillip|torres|25|Male
AUDREY|GOINGS|64|-
PETER|ALBRO |65|-
SHAUNA| MCNIEL|33|FM
kenneth|tippett |55|F
chad |miller|67|f
 teresa|stewart|62|-
michel |riley|29|F
harold|serna|139|Man
terry| lewis|38|f
jason |hatley|60|Girl
CARL|LAURA|27|Male
mildred| mara|33|Man
CAMERON|PAGE |29|F
 james|bonenfant|184|both
 SANDRA|BOWERS|44|M
PAMELA |DAPOLITO|3|Female
violet|hicks|15|Male
grace |bonner|19|F
TOM |MEDFORD|127|F
CARMEN |SAWYER|67|M
paul|mares|44|f
joseph|hill|152|f
JEFFERY |JOHNSON|45|MF
GERALDINE| ZAPATA|14|FM
JESSIE|ROTHMAN|65|LGBT
MARY|JOHNSON |33|F
HENRY |WILKERSON|67|F
 steffanie|jones|4|Female
dean|pair |53|f
 KIMBERLY|SCHAEFER|44|Girl
 JOHN|GRIFFIN|20|m
 beatrice|harrington|87|Girl
CLAYTON| MELDRUM|2|Female
RANDY| GRENIER|80|m
RITA|CROSS|27|LGBT
DOROTHY| CASTILLO|49|LGBT
DAVID |MUSSER|64|LGBT
MARJORIE|MARTINEZ |53|m
MARTIN |DEWITT|39|M
JENNIFER|BURNSIDE|22|m
joseph|knutsen|47|-
PRISCILLA |RODRIGUEZ|54|-
LORRIE|POLZIN|57|both
MELLISSA| MAGNANTI|70|Male
julia|mills |10|MF
CALVIN| STEVENS|50|both
JACLYN|BOLD|27|both
LAURA| RUSSO|41|M
JONATHAN| LENDERMAN|40|FM
john| jankowski|32|Female
john| garza|40|M
MARY|HENRY |46|LGBT
wanda |states|62|LGBT
darryl |stierwalt|47|both
 RAYMOND|PAYNE|45|f
JOY| BENSON|11|Female
WILLIAM|HUGHES |31|Female
leatha|zimmerman|46|f
WENDY |GARZA|35|-
earl|parrish |30|f
raymond| harris|120|LGBT
elizabeth |hoggins|79|m
elsie|moore|62|f
SHARON |FORT|16|Male
jennifer| sullivan|44|m
ALICE|JONES|59|F
brenda|flowers|24|f
jeremy|mendoza|11|FM
carson| harrington|64|both
eva |lebrun|35|F
 MATTHEW|COMER|69|Girl
lillian|jones|12|-
SUSIE|LUCHT|40|both
sue|legrand|116|-
 AMBER|MARTIN|30|f
 ashley|herman|9|-
eric|sheely |55|M
MELISSA| HOUSTON|54|m
david|lardner |33|LGBT
TERRY|HEINZ|49|both
ROBERTO| MOTEN|22|both
ADAM|DRESBACH|39|F
james| santoyo|67|Female
THERESA|HOUSE |138|LGBT
 KELLY|SMITH|57|m
joyce|elam|67|both
john| jordan|34|M
MARY| HUDSON|66|Female
kathleen |weatherly|181|LGBT
ollie |avery|91|Female
LESLIE| PATTEN|42|FM
 HILDA|LUDKOWSKI|40|M
RICHARD| NEWELL|38|f
jose|hankins|46|F
JUSTIN |VALDEZ|44|Man
 WENDELL|GIBSON|43|m
 albert|lemon|184|Female
