First Name|Last Name|Age|Sex
 MAUREEN|JOHNSON|77|LGBT
KEN |DELAURENTIS|27|F
 GLENN|CLYATT|28|M
LORI| BITTINGER|68|-
MICHAEL|SCOTT|32|Male
JESUS| AHRENS|35|Man
 AGNES|RALPH|24|F
jean|wade|29|Male
ROBERT| REESE|44|-
 JESSICA|CONANT|22|M
MURRAY| CUSICK|26|LGBT
pamela|mcalary|15|both
RODNEY|MILLER |2|FM
LARRY |CLANTON|55|-
DARYL| COOK|77|MF
LARRY |VASS|44|both
kurt|thomas |190|Male
MICHELLE|GRIFFIN |42|LGBT
 gary|ware|36|FM
carol| earl|66|LGBT
tina|jong |28|-
CORA| CAPPS|45|Male
stephen |fernandez|47|M
ANNIE| NELSON|49|Girl
debra| szabo|37|f
ANDREW|WILLIAMSON|30|Male
KRISTIN|CALKINS|68|Male
 DONALD|LESCARBEAU|183|F
allen |szabat|163|F
 jennifer|pereyda|166|F
britney |lane|180|Girl
 ROY|HICKS|22|both
 lisa|blansett|34|Female
 LORI|STURGIS|49|both
crystal|colliver |17|LGBT
 ARTHUR|HAWKINS|114|LGBT
heather |feliciano|66|Female
aaron| mitchell|36|-
MELISSA|DAVIS |40|Male
stephen|martinez |59|MF
NIKITA| WILLIAMS|17|Man
 JOHN|PAVLOSKY|33|Female
 JACK|CRIGGER|55|MF
TRINH| PARENTI|70|M
 CHERYL|ESSIG|34|Male
robert |brandon|41|MF
wilfredo |anderson|36|f
JAMES|MORROW |27|LGBT
DONNA |GRAMBLE|27|M
MARY|FLORIDO|22|f
MARIE |COLLINS|65|LGBT
RICHARD|JEANNOTTE |48|LGBT
 ANITA|IRWIN|4|Male
april| mann|35|LGBT
alan|smith |99|F
 jack|kenny|10|LGBT
LUTHER| PENWELL|26|F
thelma |hansen|44|f
krista| chalender|28|Male
MICHAEL| NASH|37|m
charles|upchurch |29|Female
 lawanda|williams|52|FM
SHERRY |CABLER|42|m
STEPHANIE|HOWARD|27|f
SAMUEL| GRIFFITH|28|F
CRYSTAL |DEWOODY|21|M
ANTHONY| GILBERT|40|LGBT
phyllis|brickner |60|Female
CHERYL| HUGHES|52|M
mary| aguilar|8|both
 alfredo|wright|41|LGBT
charles|spotted|21|LGBT
becky|dial |45|F
theresa|alston|39|Male
KEN|CLARK|41|Female
LORENZO|MURPHY |22|Male
henry|tennyson|138|Male
philip| brinks|27|Female
 TONJA|MICKS|19|-
barbara|bane |88|both
jennifer |root|13|LGBT
CRISTINA| BARRY|24|f
jeremy| kovacs|69|both
CLAYTON|WILCOX|151|-
 ANTHONY|HUMBERT|25|m
VICTORIA| BURNS|87|F
PRICILLA|CYBART |34|M
 SHELLY|KLEIN|193|M
JENNIFER|MARTINEZ |184|f
 matthew|prado|29|LGBT
 BARBARA|RAAP|5|f
JESSICA |CONLEY|19|f
DOROTHY |MCGEENEY|60|m
BENNIE|BAILEY |60|LGBT
JOSIE |BOWDEN|28|LGBT
 MICHAEL|JANES|20|both
karen|jones|54|f
CINDY |HUNSICKER|42|Male
ROBERT|HILL|23|F
yolanda|lara |22|-
jimmy|woo|68|Female
kathleen| martinez|55|f
nancy|thomas |41|F
 claude|clark|28|-
mary|davis|31|f
CRYSTAL| HATCHER|57|FM
shira |horner|11|-
 james|grinage|70|-
 carrie|hererra|190|f
 brant|benton|129|Girl
donald |cronin|56|Male
 VICKI|HUTCHISON|122|m
doris |scott|68|-
danny |houser|49|m
joann|levesque|59|Male
george| eggen|70|-
CAROLINE|WALLEN |20|Male
sophie|bennett|1|Female
mary|mathis |18|f
tracy |deleon|34|-
STACY|REVEAL |5|-
bessie| stein|22|F
 MICHEAL|RAY|19|Female
 john|badger|29|M
louis| lindeman|46|M
 SHAWN|COHEN|31|f
 carla|anderson|52|both
yolanda|lopez|189|f
lucille|hamilton|39|M
heather| sturm|38|m
dale| ricci|59|M
katrina|fant |18|Girl
 jo|brown|22|m
SUSAN|EDWARDS|68|Girl
robert| roy|53|Girl
NIKITA|BOUCK |42|LGBT
frank|hardy |97|Female
 JOE|GOODMAN|171|-
 hubert|mcneil|4|M
kaitlin |galloway|142|f
JAIME|BERGMAN|38|both
kenyatta |osborne|34|-
 CHRISTOPHER|HUGHES|37|Male
 esther|hagan|44|both
victor |vanfleet|25|M
todd|saunders |62|MF
agnes|lavery |64|Female
mabel |orsi|38|-
richard|bryant |50|both
latonya|whitton |146|LGBT
janette| utter|52|LGBT
GARY|DEMETRIOU|21|FM
 BETTY|FULTON|65|MF
george|mcdaniels |28|Female
gregory|neal |47|Male
ROSIE|AGUIAR |7|Girl
WILLIE |KATZ|51|Girl
mavis|robinson|10|both
 daniel|germann|35|m
DEBRA|LOPEZ|24|M
 SHARON|SMITH|41|f
FRANKLIN| TRIPLETT|45|-
NICOLE|PARR|52|Female
LEONARD|KANE |129|F
CARLOS| GREER|66|F
 IDA|WILSON|52|both
RICHARD| ROBISON|145|Man
alfred|baker |48|FM
richard|pollock|26|LGBT
pablo| sobina|28|both
DON| STEPHENS|42|F
imogene |kendall|52|MF
vickie|huntley |19|-
bessie| whitfield|34|FM
maxine| geralds|32|Male
 calvin|olivarez|33|F
NATHAN|SHEPPARD |51|LGBT
 CHARLES|WHISENANT|101|both
donald|spriggs|70|f
YOLANDA|COLLINS |69|Female
KRISTINE |ALLRED|36|MF
PRISCILLA| FLOOD|59|Man
adele| waters|40|m
 TERESA|ROWE|8|LGBT
 DONNA|GARDNER|69|-
ROBERT |BENNINGFIELD|51|F
teresa |hallquist|55|F
 NEAL|COLEMAN|4|MF
patricia| devenport|51|MF
john|miles |51|Female
wesley|castro|20|M
 BARBARA|MAGNUSSON|29|F
JILL |BELL|93|F
SUE|BUNTON |59|f
JOHN|RIGGLE |191|f
freddie| grove|8|-
taylor|bailey |18|-
christine|allard|47|f
ALVIN|WHITE |62|FM
CRAIG |STONE|49|F
ernest |lloyd|21|F
JOSE| TORRES|47|f
laurie |brown|39|m
angela|sullivan|55|Male
