First Name|Last Name|Age|Sex
EDGAR| WILLIAMS|140|LGBT
joshua |killay|23|both
DENISE| HART|19|LGBT
 mary|yancey|51|MF
 JO|BREED|61|Female
jennifer|coon|16|LGBT
DINA| FERGUSON|67|F
EUGENIO| WILNER|40|M
MARGET|LARD |85|F
steven|kohn |49|LGBT
martin |edwards|44|Man
angela| saunders|138|m
clarence|smith|103|F
anne |lee|17|M
RICK|MCGREGOR|18|-
BESSIE| DENNIS|29|LGBT
OTTO|LEVIN |62|f
EDWARD |HAZELIP|28|both
PAULA |MCKNIGHT|37|M
NANCY|BURKE|48|LGBT
JOHN|MULLINS |32|FM
michael |delargy|196|both
jody |king|59|-
RUTH| CHARLES|96|F
KAREN|ARVESEN|57|F
WILLIAM|BROWN |18|MF
TIMOTHY|PEEVEY |27|M
ESTEBAN| KARN|30|Male
BRENDAN|BOUTTE|172|MF
ellen|wendell |49|M
 JANE|RAINBOLT|44|LGBT
jack|gerhardt |59|m
LINDA|BRINKMAN |13|both
VIRGINIA |GIPSON|17|Male
KENNETH| GLENN|105|FM
beverly| williams|54|Male
peter |wade|44|f
RAMON| ARRIAGA|50|Man
kathrin|martin |19|MF
KATHARINE|WALKER |196|M
james|given|27|both
 martin|spencer|7|Man
 mary|medina|160|M
LUCILLE|GATTON |34|FM
ERINN| JACKSON|37|LGBT
 douglas|redmond|44|LGBT
 TOMMY|LOWERY|30|LGBT
christopher| raper|17|f
joshua|vann |30|Male
concepcion|lesh|61|LGBT
 BENJAMIN|WILKERSON|3|m
 daniel|whitted|175|m
curtis |hornbacher|59|-
howard| palmer|109|both
 GEORGE|DOWNS|53|both
teresa| cross|39|F
walter|rogers |65|F
sally |hardy|45|m
RITA |GILBERT|30|F
natasha| greenhill|197|f
JOSEPH|JACKSON|28|M
JOSEPH|HICKMAN |32|FM
JANE|ROSALES|62|both
william|whitman |25|MF
DANIEL |RYAN|33|both
albert |patterson|67|-
KATHERINE| WAITES|54|M
EDITH |TUBBS|192|Female
carmen|woodcock|5|both
KAY |ABREW|40|both
HEIDI|GRANDI|11|f
mary|elwell|21|LGBT
wanda| nolette|39|m
ERVIN|PRICE |5|M
WILLIAM| ALLISON|46|both
 GERALDINE|THOMAS|66|f
mariann |martin|39|Female
 hazel|petrick|47|both
 FRANK|TAVIRA|47|FM
loren|bierman |56|m
FELIPE| SLEDGE|22|F
 WILLIAM|VIRAY|3|both
VERNON|MARTIN |61|m
PATRICIA|WARNER|96|Male
 AMALIA|ELMORE|36|m
sarah|mcknight|68|FM
DAVID| JONES|41|F
patty| pitts|44|both
JENNIFER|WEISS |65|both
jose| ainsworth|31|Female
wayne|books|35|both
franklin|carbajal |41|m
rodney|ortega |35|Male
edwardo |purnell|50|FM
LELA |NATION|68|m
CAREN |HURD|54|FM
tanya|bacon |174|both
john |plamer|69|-
william| kinney|5|both
 brian|lloyd|19|Male
derrick| goodenow|4|F
sheryl|hinson|59|both
FRANCES| WALKER|65|Male
JENNIFER|ORTIZ|13|m
KATHY|TOTH|70|M
gerald |cowart|64|f
ROSETTA|MCGRAW |47|-
PETER| BURKITT|9|M
 CELIA|HOLLYDAY|31|FM
 annie|watkins|31|Male
anne|lewis |65|M
 FRANK|CURRIE|50|m
 TRENTON|KELLER|18|Male
christine|davis|35|M
robert|padillo |64|f
larry| lewis|52|-
richard|kuhn |61|Female
james|lynn |57|f
ANGELA|JONES|28|M
MALCOLM| ROUNDY|59|Male
SHANNON| MCNEASE|58|FM
latricia|gaydos |164|m
donald|fralick|4|both
 JOSHUA|PEOPLES|66|M
 rose|butler|61|FM
aja |hammond|31|LGBT
 janice|bond|28|F
TIMOTHY|BLAKE |55|Male
 SALLIE|WILTFONG|3|both
 ADELIA|ROHR|25|F
barbara| smith|150|M
 EARLEAN|CROSS|33|both
joe|thomas |65|f
 johnie|seiber|29|M
MARIA|APPLEWHITE |64|-
 pam|tabb|27|LGBT
joseph|mastriano|63|Male
jamal|greenawalt |8|LGBT
HAROLD|SANDERS|26|m
clarence |nelson|22|Male
kattie| plummer|35|-
kevin |padilla|55|F
patrick| lee|23|-
IRMA|GOMES|33|LGBT
ROBYN|BROWN |61|f
 kevin|reed|7|-
FREDERICK |MCINTYRE|68|F
angela |olson|131|Female
CARRIE |DUNN|35|-
EVAN |SMITH|31|f
raymond|taylor |5|FM
TREVOR|SCOTT |70|FM
PEGGY|OWEN|45|F
leopoldo| hazan|24|Female
richard|thornton|24|both
janice |bosserman|21|both
 CHRISTINA|RATHBUN|36|FM
 SHERYL|DIAMOND|69|F
JAMES|LACOUR |43|M
sherry|gann |64|f
suzanne |bennett|54|Female
DENNIS |MACDONALD|199|m
NORMAN|FULLARD|57|f
KAYLA |SYKES|51|Female
dennis |robinson|59|Female
peter|ong|25|f
DEREK| SHEPHERD|42|Girl
dora|howard|145|Girl
krystal |peters|30|Male
felix |riveria|40|M
jason |sommers|42|m
 corrinne|allen|29|Male
robert |jones|24|LGBT
SUSAN|MCHALE|33|m
gregory|warren|41|F
richard|boston |66|Female
RICHARD| HENRY|11|-
MARCELLA|FRANCIS |19|FM
becky|xaimoungkhoun|8|MF
 FRANK|HAHL|74|both
salvatore| brassil|29|m
LAWRENCE|LAWLER|42|f
CARLO|HAMBY |1|-
paul |crespo|41|Male
billy|rowley |156|LGBT
samantha|dodgen|31|LGBT
william|tyson |29|-
lloyd |duke|50|Female
jamie|plante|177|m
william |lane|56|-
donna|wright |19|Male
edna| beane|66|Female
beverly|eichelberger |14|LGBT
dante|ivey |49|f
courtney |milian|21|LGBT
kim |boucher|22|Female
 james|robillard|53|both
clarence|pierre |25|LGBT
steven| mathis|59|-
jimmy|camp |55|-
MARY|CARPENTER |20|Male
thuy|andrew|4|-
MARGARET|RAWLING |63|Female
 RICHARD|CORREA|54|-
raymond|smith |30|F
 RONALD|SPENCER|43|LGBT
MARY| FARRUGGIO|199|Female
 wayne|mcdowell|21|MF
JOANNE| BOWEN|25|m
MONICA|MCRANEY|62|Man
LANCE |DAVIS|51|M
CARLTON|JONES |49|Girl
georgine| wiese|155|F
INEZ|INGLE|42|m
kenny|intrieri|39|F
KAREN|FLANNERY|12|M
michael| smith|25|LGBT
TAMMY|SEWELL |101|FM
MAGGIE| LARVE|17|F
JIM|DAVES|37|f
 jennifer|dunigan|122|f
CHARLES|HENDERSON |53|f
DENNIS |OLSON|15|Man
WILLIE|GRAVES |165|LGBT
IVAN| SALAAM|31|both
annie| ruiz|36|F
robert|blaney |65|m
RALPH|LONGORIA |49|-
JASON|MCKIM |22|M
david|hopkins |57|-
RAMON| BRITO|8|F
LOIS|SOTO|38|F
john|mclaughlin|23|m
AMANDA|CONDER |65|LGBT
 RICHARD|ILER|60|Girl
 KARL|WILSON|21|-
MICHELLE|SATTERWHITE |51|m
BRADLEY| BOLDEN|164|f
howard| graham|145|Female
scott |nock|8|both
ernest|silver |10|MF
 inez|goslee|23|-
DALE|MONTAGUE|54|m
mark|barrett|50|m
VIVIAN |MARSHALL|67|F
 william|spann|63|f
sara|cruz |120|F
 paul|fell|45|LGBT
jason| mena|24|LGBT
 leslie|walker|58|f
bruce| farris|17|-
SHANITA|KEANEY |190|LGBT
ARLENE| EWING|17|F
