First Name|Last Name|Age|Sex
 nathan|ritchey|43|m
jane|henkel|22|m
SCOTT |STAPLES|125|f
BENNY|NITTI|52|-
SHAUN |BOHN|62|F
PATRICIA|BREMMER |2|FM
allen |gould|1|m
 helen|trujillo|52|-
victor |ocampo|14|LGBT
WINIFRED|DAN |48|F
MARY |NICHOLS|29|-
 THOMAS|BAOLOY|180|both
 AMANDA|SCHULT|59|Male
 JAMES|ROSS|14|MF
JOAN| RIDDLE|197|m
EUGENE| KLEIN|23|both
KENNETH| ELLENBURG|65|-
kris|ford |19|FM
DEXTER |LEE|10|Female
 angelica|haley|141|m
dolores|mckinney|54|-
 JAMES|COOK|43|m
 cortney|thoms|16|-
scott|griffin|64|Male
antonio| silva|40|FM
gregory|bradley |64|Male
penny|ortiz|46|-
herbert|jacquez|117|M
melissa|messier |52|LGBT
carol |smith|53|f
 ROBERT|HELTON|35|Male
TOMMIE |GRIFFITH|67|m
lenora|chaddock|52|both
JAMIE|STONEKING|4|f
 JENNIFER|HOOVER|31|f
 margaret|thomas|48|both
george|danley|15|M
bobbie |anderson|56|M
DAVID|GRAHAM|26|-
walter|spruill|42|f
donnie| martin|192|-
JOSE| ZANELLA|38|m
BERNARD|LITTLE|61|F
 kevin|damiano|48|MF
robin |jamison|2|LGBT
LINDA|KNIGHT|58|both
thomas|howard |143|Male
jennifer |atchity|185|m
monica |silva|59|both
howard|hill|40|M
MARINA |WARD|47|M
dorothy|fortier |60|both
CHAD |SMITH|36|M
ERMA| MCGRATH|14|f
RODRICK |BARK|41|MF
DANIEL|PAGE|32|f
VICTOR|KARASTI |48|f
IDA|WARD|63|LGBT
kimberly|mcguire |47|Male
suzanne|skidmore|43|FM
patricia |theiler|63|f
ROSA| PIEHLER|54|Girl
PAMELA |PATENAUDE|22|FM
scott|parish |31|Girl
JOANN| COMEAU|15|MF
JULIA| MCKINNEY|20|Female
FRANCES| LEE|20|f
michele| castillo|61|MF
ANGELA| EAKES|49|both
thomas| pham|75|m
ryan| alleyne|14|m
 NANCY|TALBOT|1|both
harriette|odonnell |24|Male
MARTHA|HAGGERTY |14|m
ALBERT|DELAMORA|197|-
RONALD|FITZGERALD|29|M
 HUONG|ANDERSON|38|both
 DAYNA|RODRIGUEZ|60|-
NATHAN|WILLS|37|f
 norma|macchiarella|52|f
 MARY|MIRAMON|25|LGBT
 ALFONSO|ROMERO|70|both
lillian |white|58|FM
GEORGIA| THOMAS|105|F
ANNA |GIONEST|13|Male
scott |rainforth|114|F
LAWRENCE| BASS|49|M
TIMOTHY |SWANSON|64|m
 KELVIN|WILLIAMS|46|f
brenda|daquino|52|MF
 JOSE|PETTY|20|M
clara|laskey |59|-
darla| sanford|32|m
FLORENCE|MEACHAM |27|f
FRANKIE|BENSON|18|f
lionel|smith|191|F
william| nelson|28|LGBT
 lillian|spearman|24|F
PETER |MARVIN|48|M
AMOS|HURLEY |34|-
 RICHARD|DUNCAN|129|LGBT
 SHANA|HUBER|18|-
michael|ivey |57|MF
kathryn| richardson|30|Male
 thelma|mccullough|19|f
norma| doan|36|MF
wonda |evans|1|M
KEVIN|ARREDONDO |67|MF
katherine| mcilvaine|33|Male
ray|donato|66|Male
MICHAEL|OBRIEN |52|LGBT
georgetta| powell|46|Female
CORY|BEAM |23|FM
devon|carter|30|-
MARGUERITA|LANGOWSKI |61|Male
adrian |anderson|54|Girl
john|hellinger |35|F
timothy|kingore|60|MF
SANDRA| WINFREY|82|m
JOHN|CANTU |57|-
PAULA|COUNTS|45|m
 JOHN|LUNDY|40|both
MARIE |WESTMORELAND|131|LGBT
josephine |alvarez|31|Female
meghan| warren|10|f
DAVID| MARCHESE|146|MF
sydney |smith|24|f
 cindy|mccoy|63|MF
 samuel|mcspadden|51|both
PEARL|DODSON |51|-
ernest|bridgette |35|FM
 HENRY|WATSON|28|Female
 GREGORIO|CONLEY|41|m
DANNY |PARRIS|29|both
 nancy|davis|46|LGBT
eric|beltran |50|-
lisa |mahoney|174|-
terrell|ellis|39|m
FANNIE|BECKSTEAD |4|-
kenneth|koziel |2|both
JUNE |GERRALD|124|Girl
 susan|lanham|70|Female
