First Name|Last Name|Age|Sex
ANGELINA| FINK|63|Male
RODNEY| CARROLL|47|Female
maude|johnson|43|both
maxine |clark|70|Male
monica| nealy|20|both
TRAVIS| MOATES|64|both
GREGORY|SCHARFENBERG |168|FM
brittany |smith|51|F
 frank|wesley|21|M
 THOMAS|OLIVEROS|16|LGBT
RAYMOND |POSTON|29|M
NANCY |PECH|12|Male
mark| mains|50|f
shannon |bennett|59|f
calvin |munoz|59|MF
thanh| rossi|1|-
 WILLIAM|HARRISON|69|f
MARY|BONDS|10|f
JESSICA| COLSON|53|f
 JERRY|ROBINSON|20|f
 david|weir|51|M
LORRAINE|DIFFEY |52|FM
MAGGIE|LEE|45|Man
charlsie |enriquez|39|Girl
dorothy| gettinger|4|m
shane|ware|68|Man
barbara| watford|47|F
jeffrey |white|38|Man
barbara |brush|18|MF
lindsay|coen|67|both
juan| cortez|57|Male
marsha |lilly|23|M
ELLA| PRICE|19|Girl
willette|wolsted|64|LGBT
ELIZABETH| BARTON|41|m
SHARLEEN| CAVITT|40|M
MARGARET| ROHN|42|LGBT
 HENRY|TALLIE|32|f
DENISE|MOORE |177|Female
ALICE|RUTHERFORD |26|f
HELEN |NAPIER|75|M
 JAMES|NISWANDER|162|f
LORRAINE |RANSON|33|MF
FREDERICK |WATKINS|94|f
 daniel|gupta|57|m
BOBBIE|HIMMEL|46|Male
blaine|hirneise |57|-
SCOTT|SALGADO |62|M
frances|odonnell |193|Female
MICHELLE|RIEBAU |6|f
CHARLES |MURGUIA|18|Male
HEATHER|BECKER |157|Female
CHRISTOPHER |JOHNSON|31|m
ROLANDO |SIMMS|7|FM
 NORMA|GUSTAFSON|20|LGBT
 andrew|sager|59|FM
DELORES |HEILMAN|1|M
PAM| GARRISON|53|M
MANDY|RIVERA|83|f
 MARCUS|ARMSTRONG|47|-
 MICHAEL|UNDERWOOD|64|FM
 JENNIFER|NORTH|195|M
HERMELINDA|MCCORMICK |194|f
adriana| stevenson|56|LGBT
DOUGLAS| WOLF|45|both
 roseanne|mcbride|10|both
tim| elford|51|f
deborah |giard|67|Male
 basil|gonzalez|22|m
nancy |gussler|177|m
 ANTONIO|MARTIN|58|LGBT
nancy|parrish |40|M
 james|fowler|194|both
desiree |gioia|29|-
JENNIFER| BRISTOL|79|both
CLAUDE |PENCE|59|both
 michelle|bratcher|44|Girl
jerry |parsons|16|both
DEBBIE|DIEHL|156|f
RICK|CLOKE|116|m
teresa| morgan|56|M
LINDA|POWERS |20|MF
glenn|simonton |58|both
THOMAS| CASTANEDA|24|F
 joseph|white|60|both
 CLARENCE|PAYTON|93|FM
dawn|milliner |6|M
lynette| aviles|34|M
lakesha |carter|196|f
daniel |house|43|MF
 CLIFFORD|DUDLEY|26|Female
 LINDA|JANSONS|62|both
heather |freed|50|f
 troy|morse|193|Male
MATTHEW|MEZA|65|both
JOHNNY |PRESLEY|54|-
john|mathews |35|Female
robert|eudy |56|-
edythe |williams|23|-
john |palmore|27|f
 TIMOTHY|CRAWFORD|48|MF
 dora|smith|108|m
MARTIN|BERNIER |62|m
CHARLES| BREY|55|F
ELIZABETH|FLESHER|97|both
 shannon|hunt|55|Female
kenneth|tucholski |80|F
DAVE|MCJUNKINS |48|Female
CHERYL| PANTE|57|f
NICOLE| ROSE|26|Male
lottie |calisto|53|LGBT
mark| soto|70|Female
lynn|smith |26|Female
KELLI| ZANA|37|f
JOHN |STEWART|3|F
 PAUL|PRATT|99|MF
 charles|ford|42|-
KEVIN |CRAFT|67|m
michael| davidson|26|-
rebekah |bloch|53|Girl
 william|wammack|18|M
DENNIS|THOMPSON|59|-
emilia |vandestreek|44|F
 mark|griffin|68|both
hannah |brown|44|both
EDNA|KEYS|22|M
