First Name|Last Name|Age|Sex
 CLAUDIA|JOHNSON|151|F
 mariam|castellucci|30|LGBT
NICOLE |TAYLOR|29|F
 john|bogdan|69|M
LAKISHA |TOWLE|47|Male
ROBERTO |MARSON|119|f
VIRGINIA| WHITTINGTON|167|FM
DANA|NEWTON |32|both
GEORGE |MASON|27|MF
MONIKA|VILLANUEVA|2|LGBT
 annie|pastrana|69|Female
SANDY|STUPAK |47|F
 KELLY|SMALL|32|M
wayne |pearson|28|F
DARRIN|JACKSON |34|-
james|polite|64|M
ABBY|VANCLEAVE |59|both
jennifer|placide|163|m
STEVEN|WILLIAMS |134|M
dudley| bailey|66|LGBT
 virginia|haynes|37|LGBT
norma |morris|67|F
warren| boyce|28|FM
ANTHONY|EDENS|22|m
thomas| luckie|85|Female
PATRICIA| BREEN|11|m
allan|seville |189|f
richard| ward|7|m
JASMINE| NAMISNAK|1|FM
IVAN |JENKINS|54|Female
 MATTIE|ROMANICK|61|Girl
BARBARA| EVENER|38|Male
 kathryn|evans|54|Man
 kristie|barajas|55|F
elizabeth|mckinney |60|both
brian|crider |74|LGBT
JOSHUA| CULPEPPER|14|Man
 BERNICE|LUNA|44|-
 kasey|gleason|31|FM
lyle |blue|43|f
WILLIAM| LACY|6|MF
patricia| polich|32|LGBT
IAN|WATSON|62|both
CATHERINE|HAINLEY |18|LGBT
 timothy|madsen|53|-
HERMAN|JOSLIN|23|M
 MATILDA|MENDELL|36|m
WAYNE |ROMERO|25|-
ROCHELLE|BURKHART|45|Female
JAMES|ROIGER |66|-
GORDON| STLOUIS|45|FM
david |colvin|37|FM
eric|sims |89|Girl
JACK|ADAMI |194|Male
francisco |neal|60|Female
kathryn|kromer |34|-
shirley|salomon |54|f
CHAD|KRAUSE |45|Girl
 ROBERT|WALTON|39|Female
 anthony|besse|60|-
FRANCISCO |SOLIZ|50|-
donald |collazo|57|M
cleo| goldberg|15|M
jeniffer| koger|169|f
 MOZELL|ZIMMERMAN|37|M
eva|booker |62|Female
patricia|eckert|28|FM
 amy|collier|41|-
VICTOR| RUST|34|LGBT
 JAMES|GAUDETTE|36|both
dominic|fett|96|FM
MELISSA| WIGGINS|17|m
christel |steiger|61|m
 RUTH|FULLER|52|f
CHERIE|SALAZAR |57|both
JEANNE|MOORE |66|m
 LAWANDA|DEVRIES|48|LGBT
HERMAN|SHARP |23|F
ELVIRA|STEVENSON |40|m
RACHEL| LEHMAN|44|F
caroline|bak |61|Girl
EMMA|STEWART |39|F
clay|dexter |2|M
 scott|gatto|62|Female
william|chavez|63|f
 thomas|martine|24|m
LAWRENCE|HALL|42|MF
melinda| kerr|129|FM
lucy| jinkens|166|FM
anna| adams|53|FM
maria|mercurio |64|m
brenda| dixon|29|both
debra |zuniga|42|Female
BERNARD|FRANCIS |67|-
george|payne|35|F
 barry|somerville|63|F
 NOEMI|COBB|50|F
JOYCE|HARMON |33|both
 stephen|schaupp|33|m
JACKIE |SCHNELL|44|both
 SHERRY|FERNANDEZ|16|f
CHARLES |CRUZ|5|F
JOSEPHINE|GENTRY|29|f
PEARL |HEMMEN|22|F
 douglas|dondero|49|Female
tina |kato|28|MF
JEFF| WASHINGTON|33|f
marion |clements|1|F
deborah| lopez|27|F
rickey |mcgaugh|50|f
 KIMBERLY|HARDY|23|f
 jason|standley|47|both
jimmy|looney|39|F
 MELANIE|ZEPEDA|1|Male
shawn|freidman |197|M
 michael|gutierrez|54|F
willie|krepps|65|Man
 angel|kirch|42|M
REBECCA|LINDELOF |67|Male
NANCY|BROOKS |23|LGBT
chang|vanriper |50|f
ESTHER |MAGNALL|64|m
sandra|dill |40|MF
JESSICA|DAVIDSON |21|Man
LEROY |HARRIS|7|M
HOPE|SIMMONS |47|f
 joanne|carman|35|m
MARY|HAWKES |61|FM
evelyn|hair|61|FM
 GARNET|PUCKETT|9|FM
ERNEST|GOLDMAN |63|LGBT
 WILLIE|GOODWIN|44|Man
RICHARD|GUST |30|M
JOAN|STUBER |54|Female
NADINE| LEVINGSTON|11|F
AMBER| BAILEY|31|m
 JESSE|ROBINSON|22|Male
ANNETTE| MAAS|68|M
 CHARLES|WARREN|161|-
KYLE |MERSCH|44|Male
geoffrey|blair |68|LGBT
brian |stevens|22|M
curtis|brown |2|LGBT
daniel|acuna |36|both
peter |getchell|41|Man
FRANKLIN| WITT|23|Male
