First Name|Last Name|Age|Sex
LYNNE| SEGARRA|44|M
ALFONZO| MARTINEZ|5|m
IRIS| CLAY|69|Male
COLLEEN|HOUGH |37|Man
CHARLES| SYKES|46|both
ROBERT |PEPIN|33|MF
JIMMY |VERNE|64|both
 MARILYN|VASQUEZ|10|MF
JAMES |CORDLE|31|Girl
jessica| stutzman|53|m
jason|ruiz|37|M
russell |loomis|38|m
 LANIE|ROBINSON|77|M
JULIE|MACIAS |63|LGBT
kathleen|sexton|27|-
 TIFFANY|BRUNKE|27|m
james|waldron |36|Female
 katherine|rudy|64|f
anika| mcelroy|46|Male
 raymond|hankins|54|m
KATHLEEN|MILES |22|-
 joyce|slusher|11|F
janet| flores|42|M
MACK| YOUNG|11|F
leilani |soto|118|both
AMY|POTHOVEN |59|Girl
virginia| peck|48|MF
helene|sharp |50|F
BRANDON |WRIGHT|64|F
EARL|MATHEW |110|M
LURA| HALL|10|both
CARA|ADRIAN|134|f
 MARIA|RAMOS|1|F
jeremy |albano|49|-
ETHEL|LY|38|-
KATHLEEN| PEREZ|30|M
june|west |58|f
james |wills|58|M
frank|bogosh|42|Female
mario |davis|33|m
thomas| depalma|38|Female
JOHN|PARKER |50|f
DWIGHT|HERNANDEZ|59|m
gary|phillies|34|LGBT
ASHLEY |REESE|25|LGBT
mayra|batton |75|m
robert|silvestri|16|-
LARRY|LEMMON|15|Female
CHRISTOPHER |GURNEY|65|m
JOHN |THOMPSON|21|M
 monique|porter|9|Male
 KENNETH|GREATHOUSE|81|M
michael| pina|53|both
barbara |lee|31|F
EDGAR|BURNS |36|both
 jane|rodriguez|47|M
CAROLYN|CONNELLY|21|m
suzanne |gross|50|Female
JOANNA |GORDON|78|M
ASHLEY|TAYLOR|89|F
jeffrey |rumph|19|m
 susie|doty|8|Girl
 RUTH|DOMINGUEZ|19|M
eve|camarillo|55|LGBT
CECILIA|UTTERBACK |22|both
ranae|sharpe |51|LGBT
MARY |JACKSON|53|MF
 ronald|white|14|m
 VICKI|GUERRERO|32|f
elizabeth|young |10|M
omar|spomer|48|FM
HARVEY|GAITAN |60|Man
gladys |simien|21|F
bennie|geerdes|53|F
PRISCILLA |LARKINS|57|m
calvin|westmoreland|20|FM
 STELLA|JOHNSON|118|M
LOIS |KAUL|118|LGBT
MELISSA|ROUSSE |31|Female
lisabeth|steele |56|F
melinda |lowery|56|MF
larry|ackerman|33|Man
ROGER|ERICSSON|33|MF
 BOBBY|ANTHONY|69|LGBT
lula|beil |30|f
michael| raines|53|both
josephina| alexander|33|m
CARRIE|SUMMERVILLE|52|Male
KATHERINE|HOLLY|127|Female
ROBERT |HUTTAR|34|Male
 harvey|cahill|27|LGBT
 JAMES|SHERIDAN|20|-
 DONNA|HADDOCK|2|F
THOMAS|HELLYER |28|MF
MARION|DUNAWAY |109|m
 charles|edwards|49|Female
JUNE|GENTILE|18|FM
dale|norris |44|both
 CATHERINE|GRAHAM|53|f
 rhonda|mitchum|20|f
PAMELA |JOHNSON|62|both
robert| hairston|32|f
LEON|DAVIS |25|M
 rosalind|stevens|45|f
DEAN| MILLER|49|M
BONNY| DUVALL|69|F
LAUREN|WILLIAMS |54|Girl
JOHN| GRAU|35|FM
rosalie| brown|44|F
 ROBERT|POWERS|53|Male
ROBERT |LEIBY|56|LGBT
KAREN|DAVIS|21|Male
TINA| BUENROSTRO|49|Male
JOYCE| DUGGAN|47|M
JOSEPH|POWERS |31|LGBT
 LAURIE|KING|54|f
JENNIFER| MINER|41|both
carol| dykes|70|Female
JIM|VIRGILIO|64|M
JACK |KAPLAN|34|M
PAUL |GATLIN|143|both
KIMBERLY|GOODWIN |38|Female
benjamin|casanova|34|f
robert|fecteau|90|m
 timothy|merrifield|44|F
stephanie|johnson |50|M
lisa |simmons|65|MF
 twanna|brennan|48|M
reyes| becker|8|F
CARLOS|YANCEY|33|Man
ben| simmons|42|both
LOLA| QUALLS|35|f
hannah|bernet|68|F
RUTH| DAVIS|62|-
JOHN|HICKS|56|-
 anita|johnson|50|both
 emma|fuhr|4|Female
JEFFREY |DUCHARME|72|Male
DAVID| WEHRLE|27|m
TOM|ARAGON|70|Male
courtney|valenzuela|35|LGBT
 pauline|park|50|LGBT
julia|bostic |29|m
RUTH |TATE|48|F
DANIEL|KIRSCHENBAUM |163|-
nancy|eaton |22|F
VIVIAN|BROWN |35|Male
 TODD|WELLMAN|54|M
michael| roberts|16|Male
christopher| rushing|21|Male
HERSHEL|DYER |142|F
 marilyn|bass|17|M
 MARIA|CROWLEY|44|m
ELIZABETH| HALES|32|f
stephen|dinham |34|Man
FRANCES| WOLFE|70|f
karen|myer |150|Girl
 LACEY|HARMON|99|Girl
berta|daniels|67|Man
loretta |croley|65|f
CATHERINE|HOUSTON|100|f
BARBARA|WILSON |70|-
TRACY| EVERS|35|Man
rosalie |selley|29|Man
 bryan|silva|72|Female
rosa|lowe |145|-
leslie|narro |50|both
gilbert|betance |19|M
 nikki|honn|66|both
robert|vanzant|52|LGBT
janice |sallee|47|FM
john|bell|10|F
michelle|riddle|32|both
KIMBER |PIGG|66|f
john |habicht|70|both
 JANET|SMITH|68|Male
mary|timm|31|MF
 JENNIFER|RAY|54|Female
alton|huey|111|-
LEOTA|KIM|70|F
SAM|BLOK |51|LGBT
ANNE|GALBRAITH |70|-
LINDA|PFEIL|20|Girl
samuel|leal |28|Female
alfred |freeland|10|F
angela |sok|27|-
ALLISON|INNIS |46|MF
 james|jones|25|Female
benjamin |quintana|120|LGBT
MATTHEW|SHELTON|113|Male
katherine|cannon |21|LGBT
joshua| claus|56|both
 CHRISTOPHER|MENDOZA|47|Female
seth|rooney|39|f
TERRY |SOUERS|155|-
 richard|borchardt|37|Girl
james|byrd|180|both
FRANK|EASTER|37|Male
MARK |MCHUGH|56|Male
HELEN| HENDERSON|25|-
ROBERT| LUNDBERG|68|f
PATRICK|KITCHEL |33|M
 augustus|waldrep|57|m
 MIKE|GREGORY|42|f
 john|guerrero|158|LGBT
jocelyn|alvarez|47|LGBT
BLAIR|GRUBB|45|LGBT
PHILLIP| LAMBERT|46|MF
christine|morris |24|LGBT
della|roger |36|both
ARLEN |PEARSON|25|both
 CARLOS|NORRINGTON|6|F
donna|ramsey|192|-
SHIRLEY |CRUMP|19|M
CANDACE|SAWYER|61|MF
anita|gil|32|-
WILLIAM |HILL|59|LGBT
CHARLES|GILBERT |48|Female
GIOVANNI|ROBESON|64|f
ANA|DESOUZA|87|Girl
TONY| KEARNS|41|LGBT
MARIA|ESPINOZA |131|FM
daniel|jeppesen|119|Male
erica|carpenter|38|Male
 GLENN|KING|142|Girl
justin| gonzalez|48|f
 hugh|vanpelt|39|both
christine |gaffigan|145|both
DAVID|FINCH|67|m
kevin |pounds|62|MF
RHONDA|CARPENTER|143|LGBT
 carol|brannon|62|F
kathleen|melendez |70|M
wanda|wright|136|LGBT
DOROTHY|ROBERSON|22|F
WILLIAM|DEAN|20|M
 sandra|daugherty|42|M
ROBERT|POEPPELMAN |54|LGBT
carlos |mcphearson|157|m
LINDA |CAMPBELL|49|Male
candace|gjertsen|160|f
mario|hardy|39|Female
HERMAN| NAUMANN|23|Male
alfred| blair|123|M
KYLE|HOWARD|45|M
jacqueline| crider|65|Male
betty| powers|22|M
 carol|whitworth|24|m
INA|FURNISS |125|Male
caroline| bently|42|F
THELMA |LOPEZ|52|LGBT
AMBER|PETERSIK |63|m
ANGEL |BRUNO|85|Male
 gwendolyn|gomez|42|Man
DAVID|SHELTON|37|Female
george| cooksey|36|m
WILLIAM| CASTRO|41|LGBT
AGNES|KITCHENS|11|M
catherine |smalls|48|Female
daniel|kaman |41|Male
DAVID| THOMAS|45|both
michael |boivin|35|m
JAN|BOULDIN|30|MF
lupe|ross|66|m
TAMARA|BURROUGHS |68|M
virginia|lopez |34|both
CINDY |ESTRADA|51|LGBT
jessica| skolnick|36|m
RUTH|THOMAS|111|M
VIRGINA| HUNT|73|F
 milton|martinez|38|Girl
KIM |OWEN|7|F
carol |pesqueira|161|M
JEFF|DIAMOND |36|M
darwin| winters|34|Male
lawrence |dilworth|26|f
 WILLIAM|VEGETABILE|44|MF
 JAMES|SPANN|68|F
eddie|sand |6|m
 daniel|alvarez|50|F
THOMAS|STUART |14|f
pearl| brown|65|Male
 WILLIAM|MORGAN|53|MF
sandra |glidden|33|f
john |zechman|44|M
 MARVIN|ELLISON|52|M
john|jeffries|40|M
michael| haag|7|both
 BRANDON|ISOM|189|Male
gay| cobb|68|Man
MAUREEN |DAVIS|1|M
william|richmon |65|LGBT
alicia|ardon|32|Female
robbyn |juarez|57|both
WILLIE|SUTERA |21|LGBT
ROBERT|ROCKER|29|-
lori| wilkins|51|-
MARY|LADNER |49|-
 joey|kelley|23|m
BENJAMIN|LOCKRIDGE|7|Man
EDWIN|GRAVES |47|m
derek| best|24|-
kimberly|baker|31|both
JOAN|PINSONNAULT |68|Girl
THOMAS |POLAND|41|-
 vanessa|molina|44|M
 TERESA|MCKINLEY|69|-
ROBERT|RUBIO|12|-
dorothy |davis|3|FM
NANCY|PORTER|62|Girl
 lyle|riddle|44|LGBT
MARIA|NIETO|37|-
MARY |JACKSON|116|LGBT
DOROTHY| DAGOSTINO|26|f
 SAMIRA|GIBSON|29|F
DEBORAH| DOUGLAS|155|-
ARTHUR| MILLER|55|Man
MICHAEL|SEGOVIA|29|M
june|romanick |179|Male
BRUCE|KAYSER|6|F
micheal |colvin|144|Female
DONALD|MURRAY|49|M
william |unch|36|F
JASMIN| HILL|44|LGBT
stephanie| washington|23|Girl
JODY|EVERETT |18|f
dixie |johnson|26|both
 MATTHEW|FAIR|61|Girl
mason|mercer|50|LGBT
RONALD|JOHNSON |68|f
 barbara|williams|60|FM
tamie|stutz |67|f
JAMES|WEST|2|M
 AARON|SCHLICK|69|M
DAVID|BADGER|40|F
janet |issac|27|both
virginia |holton|134|LGBT
KAREEM |WESTERLUND|128|Female
brian|delaune|31|LGBT
wilma| mullen|29|MF
LAURIE|MESSER |146|F
bobby |duey|41|m
 courtney|cookson|12|LGBT
JAMIE|WAREN |54|FM
laura|johnston |26|FM
madeline|langlois|30|-
MERLE| GALLANT|64|m
robert| vice|18|M
TIMOTHY |GARCIA|50|Male
ALISA| MARTINEZ|32|LGBT
arnold|wright|54|both
helen|lipka |69|LGBT
 george|smith|31|M
roberto|brown |67|LGBT
helen|villalobos |47|Female
rosalia| taylor|38|-
ARTHUR|HENDERSON|66|f
COREY|ANDERSON |10|F
ANTON |HARDY|59|Female
 FABIAN|FERGUSON|12|both
christina| conatser|33|both
sam |cardenas|55|M
 laura|fischer|23|f
rosa| boxer|138|f
ROBERT |BETTERMAN|50|M
 CURTIS|NUNEZ|19|Female
BONNIE|ETHRIDGE |23|both
ROBERT |SPADY|64|both
SANDRA| SANDERS|54|both
 tanya|lollar|46|f
ROBERT|MORAN|53|-
AARON |NORMENT|28|Female
al| liggins|32|MF
SCOTT |THOMPSON|26|f
LORA|MURPHY |58|Male
scott|singleton|64|FM
SANDRA|GRAHAM|51|Man
mark|svenson |85|m
anthony|carroll|67|-
ROGER|COCOLA|14|LGBT
paul|armstrong |188|F
 CLAUDIA|GOLDBERG|26|Male
RENE |COX|122|FM
DALLAS|ASHLAND |52|M
forest |alberry|56|F
ROBERT| EASLEY|70|m
REGINALD| OTOOLE|190|Man
WILLIAM| WADDLE|27|f
 JOSEPH|ADKINS|58|LGBT
DAVID|JONES |105|Man
thomas| trim|29|f
RONNIE|DYER|88|Male
jerry| burrell|36|f
cheryl |shapiro|29|F
annie|king|35|-
wendell |flannigan|46|Girl
robin| cucco|18|m
DIANA|JOHNSTON|6|m
LINDA |MORENO|8|Male
 opal|mcelroy|28|both
MERCEDES|GUTHRIE |65|Girl
 HELEN|MAUGHAN|53|M
DEBRA|MORRISON |51|-
ROSA |TROSPER|67|Female
 james|schuch|40|m
