First Name|Last Name|Age|Sex
WHITNEY |POSADAS|26|Girl
 william|farnum|52|f
 DAVID|SPENCER|45|f
CLARA| LEVEILLE|26|MF
carrie| west|45|f
WESLEY|WOOLBRIGHT |36|both
phyllis|ramirez|87|FM
stacey|george |60|f
 david|smith|31|Girl
mary |marino|42|LGBT
QUENTIN|BLAKEMORE|35|F
ALBERT| FRAZIER|29|M
russell|mcentee|8|f
ROBERT |KNAPP|22|Female
 lester|gaytan|174|Man
terry|andrade|67|LGBT
 amy|wisse|19|M
 DOUGLAS|JONES|37|f
SHAY|GULLEY |23|LGBT
 LIA|SPICER|18|M
thomas|hayden|54|Male
john |schroeder|45|LGBT
judy|blanchard|40|LGBT
KAY |NEIL|28|M
roberto |walton|19|f
DEBORAH|MENDEZ |59|F
deandre|tharp|60|Male
 CLARENCE|CAMERON|5|f
 paul|smith|49|f
duane |gibson|136|f
EDGAR |HORNE|68|Female
sandra|smith|62|MF
 SCOTT|KIRBY|55|FM
glenda |peterson|34|Male
JACOB|PRICE|35|Female
TARA |DALTON|18|MF
robert|conti |54|Male
ERIC| WOLD|67|Female
armando|stinett |141|M
LAUREN|MILLERD|53|-
louise |kiner|27|FM
 ROBERT|KRINER|6|FM
 winston|falcone|27|F
MAXIE |PHILLIPS|34|f
 LANDON|BREWER|59|both
NANCY |BALLARD|22|F
CONNIE|PITTS|43|LGBT
david|germany|29|Girl
 enrique|johnson|47|M
JERRY|JOHNSON |9|f
JANICE |MCGHEE|57|Female
martha|nguyen|48|both
 james|soroka|20|F
WILLIAMS|WILKINS |59|Male
ARTURO| SMITH|23|Female
michael| williams|27|m
HEATHER|DAVIS |20|-
MARLENE| HUDSON|20|F
laura|kuszynski |56|Male
TERESE|MITCHELL |1|MF
george|gibson |61|m
stanley |enck|15|-
CURTIS|HORTON|28|LGBT
william| rowe|17|FM
jason |farrell|57|Girl
JAMES|WILHOITE|57|m
 BART|GRACE|26|m
willie |mcclintock|52|MF
 adam|morales|45|LGBT
DONNA |TRUE|17|F
 DONNA|SWANAGAN|131|Male
 james|pridgeon|40|Male
 DENNIS|CURREY|51|Girl
MARYELLEN|PRINCE|53|-
james |ward|180|Male
SAMUEL |MAHEU|36|both
HOMER| THOMPSON|22|F
todd|garvin |30|Male
lynda| graham|70|both
SANDRA |HOFFMAN|35|Man
kimberly| woodall|55|both
david|goodwin|54|f
rose|andrade |38|LGBT
REBECCA| BENNETT|33|f
TERRY|BARTLEY|39|Male
 elizabeth|corriveau|64|Male
 melissa|childress|29|F
connie| allen|64|Male
 JANICE|HOLLISTER|35|LGBT
 JULIE|THORNTON|116|f
tiffany| powell|30|M
RASHIDA|MARTINEZ |8|both
 rick|vaughn|26|LGBT
araceli| ruiz|8|-
