First Name|Last Name|Age|Sex
 RAY|JONES|64|FM
 randall|waldo|92|Male
JOHN |KNIGHT|131|Male
dorothy|lawrence |48|Female
 PHYLLIS|GIRARD|48|m
emma |yuste|88|both
ROBIN|OJANEN |22|MF
richard |craft|16|m
SYLVIA| BROWN|42|Girl
 catherine|parkinson|27|F
anthony |brookins|44|LGBT
JASON| ABILD|54|f
DIANE|WASHINGTON |58|Girl
JAMES |MERMIS|58|-
MARGIE |OLEARY|70|LGBT
craig |wade|124|F
BARBARA |LAWLER|61|Male
EDITH |WRIGHT|197|FM
SANDRA |HALL|50|F
steven|ayre|18|MF
JOSE| KELLOGG|22|Female
margaret |carter|49|FM
eliseo |griffin|22|LGBT
 jerry|gonzales|50|f
ron |thompson|65|f
SANDRA| FAVREAU|66|M
BRUCE|KRIESE |54|MF
BRENDA| MARTINS|11|Female
mary|finn |174|F
patrice| dockery|42|Male
dana| drumheller|62|Female
WM |DOUGLAS|57|Man
JESSE|CARICOFE|52|Female
ryan|caldwell |48|f
JONATHAN| CONNER|37|F
JAMES|PRINCE|56|m
matthew |felipe|7|LGBT
ERIKA|GAINES|27|FM
DOROTHY|PRESLER |30|f
WILLIAM| SALCIDO|37|M
lauren| defilippis|55|MF
nathan |oliver|60|m
MARI|WARDEN |7|-
melissa| matto|26|F
SUSANA|CUSHMAN |58|m
ralph |schrom|57|m
CYNTHIA|HEARD |19|FM
conrad| ward|62|-
gary|franzen |49|M
wendell |randolph|38|both
 ruby|chavez|27|m
SANDRA|CARDENAS|7|f
GISELE|CORNEJO |10|MF
krystal| crumb|70|F
helen |prickett|67|M
ARTHUR|COLLINS|79|f
raymond|lindsay |31|-
nellie| williams|64|Man
grace| terrell|3|M
RUTH|JONES |11|F
 SHARON|WOODWARD|185|M
FELICIA |SHOALS|36|Male
BARBARA| MOSCHETTI|45|m
 scott|derego|66|Female
 james|smith|47|FM
cornelius| butler|42|f
 kevin|todd|7|f
 george|gatto|41|M
fabiola| laguire|40|-
MARLENE |GREEN|34|Male
donna|fultz |63|LGBT
georgia|wall |13|f
WENDY|FLESHER|50|both
john|rasco |120|m
 tamika|turner|35|f
MINNIE| BRANNER|59|F
patty|hadden |66|f
RITA |RIVERA|44|LGBT
WINSTON|NEWTON|45|Male
krista|kneip|49|-
stephanie|mcneil |20|LGBT
COREY| WAGNER|48|-
thomas |williams|55|Girl
emanuel |wandler|34|LGBT
luther| gordon|41|m
ALLEN|RIVERA |29|f
JOYCE|JOHNSON |48|-
 MARTHA|RICH|43|M
GRACE| CURRY|69|f
 VICTOR|CHILES|145|MF
NICHOLAS|CESARI |157|FM
helen |clements|19|-
jeanine| grignon|20|m
CARL |PATRICK|64|-
jeanette |miller|29|LGBT
LATRICE|SIMENS |52|Girl
debora|ellingsworth |93|m
 WM|BERG|59|both
 nohemi|anderson|15|MF
PETRA| RICHARDSON|45|F
ARIELLE| JURADO|40|MF
ALEXANDER |BISHOP|59|MF
DAVID| WILSON|57|f
billie |haggard|55|m
ANNA|AADLAND |24|m
ruby|roldan |56|FM
LAWRENCE|DUESTERHAUS |118|M
allene| perry|24|both
 kent|coleman|3|m
SHAWN|PILLAR|52|Male
 VERNIA|OSWALT|40|LGBT
 michelle|balasco|35|-
SHIRLEY |WORCESTER|156|Male
john |hough|52|m
 JAMES|TYLWALK|23|f
william|holbrook |44|Male
joseph|booth|7|LGBT
ivan |jones|176|Male
HUMBERTO|REDMOND |65|-
WANDA |HAVLIK|185|-
tammy|siewert|59|m
 emma|correll|156|Female
ivory| button|55|f
RALPH |SHELPMAN|34|f
JAMES|CODNER|22|LGBT
eric|rasche |18|F
ima|marsh|31|Female
 HELEN|SANTANA|62|m
 KAREN|DAVENPORT|60|Female
robin |robinson|53|Female
pedro|gibson |1|M
 charley|houlihan|20|Female
christina |golden|12|m
VICKY|EDWARDS |34|-
 JAMES|GOLDSTEIN|154|F
tracy| luna|39|M
jessica| etkin|65|m
lisa |smith|158|LGBT
william| luong|49|LGBT
GENE|SHOR |22|-
DIANE|PARKS|114|F
IRVING|RUBOTTOM |156|-
CARLOS |ALEXANDER|48|m
ROBERTO| GOODNER|183|Male
howard|taylor |41|-
RICHARD|RINALDI|18|LGBT
anna|white |119|m
AUDREY| REED|42|-
sherrill |mutch|35|LGBT
RENEE|COLLINS|22|m
FRANCIS| GREEN|32|f
 janice|stone|10|M
 edmund|morquecho|27|M
richard|cooper|54|LGBT
PEGGY|LEUTWILER |69|FM
 ROBERT|BROWN|107|f
david |gillen|16|f
