First Name|Last Name|Age|Sex
paul |auxier|98|M
charles| froedge|20|f
LINDA |CARDINALE|31|m
thelma| ragsdale|23|f
THOMAS| BRACKEN|44|both
bruce |hudock|18|m
RICHARD| JONES|140|Female
wilma| marcotte|33|Female
 walter|guerrero|11|both
beth| little|43|M
matthew|willard |36|MF
ruth|kumar|146|-
KEVIN|REECE|56|Female
arnold|bourbeau |55|Male
HAROLD |BENITEZ|57|LGBT
 JAMIE|COPELAND|22|both
richard|kessler |25|LGBT
ELIZABETH| JOHNSON|60|m
clinton|holly |63|MF
 alice|lollis|2|both
LEO| MASHAW|15|Girl
LUCILLE|BARTON |61|LGBT
MICHAEL|MAY |31|f
LORETTA| BALDWIN|48|-
 freddy|tinkler|46|F
joyce|marino |49|Female
shawn| tebow|14|Girl
 margaret|flores|21|f
john|bush|47|Male
 SHARLA|SPRAGUE|50|LGBT
RYAN|MILLER |29|LGBT
GLADYS| WILES|25|M
ROSE| MILLER|56|f
JAMES|FITCH|24|both
ruth |zamora|166|Male
leo|johnson |16|Female
 ruth|day|5|-
 STEPHANIE|CARRADINE|38|f
RYAN |ROBINSON|65|both
kevin|hetz|27|Male
DAVID|CAMBELL|189|M
randall|valdez |47|MF
jennifer|hollon |53|F
MARIE |BIGGERSTAFF|31|Female
DEBRA| HACK|1|-
catherine|weist|39|-
lucy |hertler|36|M
mary|brock|12|m
SUSAN|GIST|28|-
susan| lee|53|-
michael| martin|11|M
CHRISTOPHER|FRANKLIN|32|m
 EDWIN|STEVENS|23|FM
john|hutchison |24|Male
CATHERINE |GASKIN|51|M
laura| jenkins|58|F
NANCY |CHU|31|LGBT
martha|steele|31|both
lauren|bright |49|LGBT
 john|sterling|116|Girl
athena |rucks|56|LGBT
 STEVE|RESTO|48|Female
paula|youngblood |23|Female
HATTIE |JOHNSON|48|f
MICHAEL| HAMMOND|48|LGBT
MARGARET|GILLING |67|Female
john |tilley|11|both
CORDELIA |WEBB|41|MF
loren|morris |62|Female
ROBERT |GERVAIS|115|both
RHONDA |VEGA|154|m
virgil|lawrence |66|m
lucy| marino|62|Man
 michael|wooten|27|-
justin |pults|26|LGBT
SUZANNE| FRANCIS|70|Male
 lea|jones|50|both
ROBERT|STOGSDILL|55|M
 MARK|MORAN|41|F
ALEJANDRO|LEE |122|F
 jack|hurst|89|both
oren| marrara|38|f
JOSEPHINE| KUSZYNSKI|47|Man
 roger|hoage|21|LGBT
TRISHA|ROMERO|27|MF
patricia |cardin|38|F
annie| hargrove|18|-
rhonda |boeding|62|LGBT
 DONNA|BAUMER|49|m
RACHAEL|WHITTEMORE |19|LGBT
pauline|alvarez|45|M
 virginia|rezak|44|F
larry| marczak|25|Girl
sandra|miller|35|m
BERTHA |LOFTON|165|both
krystal| becker|69|both
carmelina| avery|48|F
JEFFREY|PUULEI|64|Male
brenda|welter|42|MF
 robbie|illiano|10|f
mary|voyer |21|M
vicky |stenn|13|M
jennifer|poole |58|f
john |salter|45|F
maxine |rauch|28|MF
 KRISTIN|ELLIS|60|both
DONALD| LUTZ|68|-
jesse| nagy|24|both
mark| carr|19|-
COURTNEY| WILSON|92|Male
WARD |GROSS|61|Male
CHARLES| TARANTO|67|LGBT
RAYLENE|GARCIA |62|LGBT
cleo| lefevre|16|MF
jose |kenny|50|LGBT
timothy| summitt|54|-
 frieda|byrne|29|both
dorris|rhames |54|M
sheila| keller|55|-
ERIC| FONTES|25|Girl
doris|aronowitz|105|F
hope|johnson|26|FM
valerie|shinkle |56|LGBT
katie|hara |42|m
DELORIS| GREGORY|1|m
JOSEPH|MIGUEL |197|-
 stuart|sykes|41|m
DORIS |LUNDE|40|f
douglas| clemons|63|m
 gregory|stockton|58|f
ronald| connors|27|LGBT
 THERESA|CORNISH|124|m
constance|sanner|16|f
roger|robertson|30|FM
MILDRED|GUINN|66|LGBT
ELMER|WALKER|176|F
 rodger|atherton|18|f
robert |okeefe|43|-
JOSHUA |DESROSIERS|18|m
 ROSE|LONEY|16|LGBT
jerry|vogel |52|Female
JOHN| MADAN|39|Male
NICK |WHITTED|73|f
peter|johnson |62|m
DEBRA|FRIERSON|31|m
suzanne|krupa |48|Male
malik|albritton|122|Male
florence|richardson|37|M
 susan|pennington|40|MF
carrol |qualls|62|Female
MARY|OH|30|LGBT
 RANDY|SCHNETZER|60|both
 ALICE|HANSEN|34|Male
TYLER|PROCTOR |46|M
VERA| PRICE|68|F
karen |colangelo|28|LGBT
LISA|ACKLES|42|m
sherrie|merrill |35|Female
LISA|NELSON|56|Male
 MICHAELA|CARROLL|49|Female
 JEFFREY|VASQUEZ|125|Girl
scott|stall |30|M
 karen|bullock|26|M
 HATTIE|CHILDERS|58|F
JOHN|HENRY |30|both
dustin|lorona |38|f
 ANGELICA|CHAVIRA|65|MF
daniel|gerber |20|Female
 GLENN|METHENEY|66|MF
walter|johnson|30|MF
christopher|brown |53|Female
thomas|brookins |12|F
 dewayne|barra|63|m
luz|friedman |41|M
 NANCY|BONILLA|32|MF
 donald|taber|60|M
 EDITH|ETHRIDGE|57|M
janel| randolph|69|Female
cheryl|barraza |45|F
DARIO|MORGRET |43|LGBT
NANCY| SANTOS|57|f
 albert|wilbur|43|F
melvin|mcfadden |37|Female
MARTIN |FLANDERS|148|F
RONNIE |CARROLL|30|MF
todd|hilliard|60|M
edith| green|30|Female
thomas|deleone |36|M
natalie| strong|70|M
patricia|brunson |3|FM
 DAVID|KRUMMEL|24|LGBT
VIRGINIA|KING|130|M
louise|barry|192|Male
camila|young |34|m
VALENTIN |MICHEL|32|F
MARCUS|PENA|111|F
mamie |wright|28|FM
jeanette |thompson|22|Male
SAMUEL|CHANCE |48|Male
kimberly |roberts|59|M
JEFFREY |PALMQUIST|50|f
LARRY|FRANCIS|29|Female
leah |hawthorne|52|Man
DOLLY|FLORES|18|f
 NORMA|MARTINEZ|97|Female
 TANYA|CORNETT|69|M
SUMMER| OBRIEN|3|M
marjorie|fahey|56|F
carlos|fulmore |54|-
irene| linquist|25|MF
 kevin|dong|64|m
BILL|PATTERSON|19|m
katharine| ruiz|61|Female
micheal|pierce |36|-
sarah| harris|22|-
WILLIAM|WATKINS|49|m
 katrina|rose|70|both
shawn|hardy |31|-
david| turner|47|LGBT
 michael|rishel|36|-
YOLANDA |BYRD|9|M
DANIEL|HILTON|12|M
tony|hyslop |2|MF
ingrid |anderson|15|Male
william|glass |3|f
PEDRO|LACEY|1|f
elizabeth|colon|140|f
MELLISSA| LANTRIP|61|Girl
JUDITH |MUELLER|56|-
 maria|scull|115|f
DARA| SCHOONOVER|47|Male
 elizabeth|mcdonald|62|m
stanley| may|11|-
PHILIP |CLARK|15|F
dirk| schroeder|39|Female
DOUGLAS|ROSS |64|LGBT
PHYLLIS|MICKELSON|129|F
 loree|marburger|59|LGBT
JACK|BENJAMIN|28|both
 ora|floyd|25|Man
JAY|FAVORS|46|Male
TIMOTHY| BROCK|28|F
freda|goff|100|Man
DONNA|VANDEVENTER|49|F
james |lopez|34|m
rose |dale|57|LGBT
joseph |linton|48|Man
kevin |shimizu|26|F
 CAROL|RECHER|43|F
michael|schweitzer |59|both
NORMA| JOHNSON|36|M
nick| pahl|128|F
mabel|boyd |36|M
thomas |connell|188|both
adele|webb |61|f
LAWRENCE|SPROUSE|23|both
 kathleen|lawrence|152|Male
 JAMES|RAGUSANO|68|M
 albert|pitts|45|F
 bertha|raminez|45|MF
inez|schroeder |61|both
 virginia|weida|166|Male
nellie|gibbs|28|MF
phil|wright |10|both
APRIL |FULLERTON|56|MF
debra|mcdaniel |20|MF
 ellis|maldonado|53|Female
WARREN|GANDY|66|-
DANIEL|MASCIANTONIO|54|both
becky |morris|21|f
emery|condren|48|M
daniel| penwell|93|both
george|garcia |50|f
roseanne| smith|3|M
 THOMAS|MARTIN|196|LGBT
gayle|martin |46|both
joanna |allison|58|both
 kim|mcdonald|45|Male
DAVID|COPLAN|28|Man
keith|valles|145|F
terri|reynolds |25|f
pam|smith|33|Female
nancy |gillespie|191|LGBT
WILLIAM| RAZO|59|LGBT
mona| berry|31|both
JOHN|ROTH|57|F
ARTHUR| ROZANSKI|88|Girl
jessica|mesias|13|M
 MARK|WILKINS|30|MF
ANDY|MURPHY|35|f
 sandra|murphy|44|f
john|obrecht |48|-
ROBERT|GARRETT|59|LGBT
DAWN|BROWN |37|f
amy| valeri|64|m
COREY| BIRD|23|MF
richard|figueroa |28|-
 scott|elliot|8|both
 iris|smith|54|m
shirley |monti|62|F
betty |lurry|54|MF
 JUDY|ONISICK|23|Male
robert|gonzalez|189|M
ella|clapham |47|Male
 JULIE|THOMAS|42|LGBT
 LINDA|EDWARDS|155|F
KEVIN| WHITEFIELD|5|-
ELLA|SMITH|22|-
LUANNE| SALINAS|42|Male
joseph |stover|49|both
JOHNNY|BURNETT|28|f
RITA| CREWS|28|MF
RUTH|SHEPERD|169|Male
RONALD| ROBERTS|51|Female
daisy|humbert |64|f
SHEILA|CALLAHAN |29|Female
 ALVARO|GRIFFIN|38|F
stephen| summerhill|54|LGBT
EVANGELINE|MOHR |19|f
ruby| moore|21|f
francisco|hanson |46|both
howard| mirando|48|Male
tina |smith|55|both
CLARA |OLIVER|18|Male
jason| flores|70|-
andrea |witherspoon|134|-
william|monroe|23|m
christopher| felix|39|f
 robert|rhames|70|LGBT
DONALD|LOPEZ|17|F
 MIKA|SAGE|63|F
george| dutcher|179|M
CLIFFORD| MCMILLIAM|55|F
CRAIG|WILLIAMS|46|FM
 charlesetta|davis|66|F
gloria|mitchell |19|F
susan|lacoste |157|-
WILL|COWLES|61|f
BARBARA| WHEELER|37|f
GABRIELLA|MORGAN|50|Female
SCOTT|SHORT|24|Female
 john|scott|38|m
 ANNETTE|HARNER|35|Man
DEBORAH|CHALLENDER|15|MF
OTIS |CHAPMAN|38|LGBT
michael| williams|42|M
JASON |NANCE|47|f
RONALD |FUNK|37|FM
charles| wells|30|FM
AMANDA|PEARSON |66|LGBT
dennis |nowak|25|LGBT
leann|cook|52|MF
 charles|fuentes|41|m
TAMEKA|WILLIAMS |31|Female
 danny|cole|18|Female
DUANE|VANCE|68|M
 melissa|kemppainen|55|LGBT
krystal|anderson |196|Girl
 NANCY|MARTIN|52|-
ELIZABETH| EDWARDS|9|F
CAROL|ROZON |49|-
HARRY| BRYANT|18|Male
CATHERINE|TURNBULL |128|both
ofelia|herndon |62|Female
RONALD| BOARD|6|Female
EBONY |UNG|50|f
vivian|lanier|135|Girl
vernon|lovell |104|Female
 james|collins|55|Female
PATRICIA| SLATTERY|51|both
darrell|ledesma|59|m
loreta| huey|17|-
 EDITH|SHARPE|6|LGBT
 STANLEY|BOUNDS|21|Female
ERIC|DUMIRE |41|FM
 JAMES|JENKINS|36|M
patricia| smith|44|-
william|woodcock|164|-
allen|poteat |189|LGBT
dustin| hodgson|127|Man
HOWARD|SAGRAVES|39|f
timothy|garza |68|m
BRYAN| BOWIE|42|M
DANIEL| TAYLOR|61|Female
JACK |BEAM|65|M
 deborah|land|36|Girl
JAMES|BAKER |193|Girl
KEVIN|MICHEL |81|FM
JASON|WAHLMAN|185|Man
scott|hatfield|18|m
CHERYL| WILLIAMS|195|F
 RICHARD|IRWIN|21|-
timothy |white|18|MF
SAMUEL |SPIGNER|24|M
LINDA| TOOHEY|28|FM
HYON|RIDDLEY |3|-
 BRADLEY|MARTIN|40|MF
jennifer|killian |7|both
bea|midkiff |25|f
nicole| willis|8|F
KASSIE |GOODMAN|99|F
anthony| leyva|18|-
TODD|HUGHES |66|LGBT
 DOUGLAS|GARLAND|165|LGBT
donald|bailey|51|both
mary|austin|55|Girl
 CHANEL|TILTON|35|FM
BERNIECE| TAYLOR|20|f
DEAN|JONES|26|f
CRAIG |GERHART|20|Female
CARLOS|RACINE |10|F
 JOSE|GARRETSON|51|Female
RITA|GUSTAVSON |61|FM
 MARVA|FORESTA|10|LGBT
bryan|stephens|35|-
darcie|greenberg |64|Female
 betty|sellers|25|LGBT
jeremiah|pettey |185|Female
charles|beason|38|LGBT
LYNNE| DAVENPORT|41|-
williemae|ibarra |55|m
KEVIN| LOCICERO|7|both
COLLEEN|MURRAY |90|Man
CHARLES|ADAMS |99|both
maryjane| paya|63|F
david|hanson|117|both
brenda |medina|143|FM
CYNTHIA| WOODMANSEE|59|M
JANICE|WAUGH|60|Female
JAMES |GRAHAM|45|f
 david|brewster|38|both
carol|deanda |59|both
hanna |leopold|43|MF
martin| spangler|26|FM
jonathan| smith|189|-
pearl |post|67|M
MARKITA|MILLER|27|MF
DARRELL |MONTERO|36|-
 RONALD|BUCKHANNON|16|f
gladys|chapa|192|F
blanca| mcmillan|42|Female
PEDRO| DEBERRY|21|Female
 addie|haller|136|f
DEBBIE|PESSO |33|f
DANIEL|HILL |44|FM
 WILLIAM|DALPHONSE|59|FM
VIRGINIA|REYNOLDS |25|FM
daniel |garcia|69|M
LUTHER| CHRISTENSEN|39|both
LINDA|VASQUEZ |36|Male
 MATTHEW|BREWSTER|108|LGBT
BEVERLY| GATELY|48|LGBT
christopher| price|33|M
 EARNESTINE|NUNEZ|12|m
 bill|rosenholm|23|LGBT
 SHIRLEY|FREEMAN|68|Male
ANTHONY| CALAHAN|113|M
betty|buck |54|Girl
HARRY |MORTIMER|141|f
JULIA|MCCLENDON |17|Girl
christine|cordova |19|MF
 LILLIAN|PEGODA|196|f
JAMES| COLLINS|77|F
margery|beyah|52|F
LAUREN| SUK|36|F
 TRAVIS|RICHARD|66|-
EDNA| SIMPSON|25|LGBT
 sharon|larkin|16|MF
katrina|gendron|44|M
 MARY|SHIM|40|both
ALISIA|MALLOY|20|Female
 suzanne|kio|42|Male
MELODY|WADDING|21|Girl
dottie|gagnon |55|Male
bonnie|case |90|LGBT
BRIAN|JOHNSON|24|-
effie| amezquita|49|MF
michael| brown|15|f
jeffrey|torrez|35|LGBT
GLADYS|FAUCHER|176|f
DOMINIQUE| HERRERA|127|MF
JOHN| HERRERA|11|MF
les| kyle|17|-
EUNICE|KINSELLA|131|LGBT
MARTA| PICKERING|38|both
carolyn|henley |68|both
 richard|shannon|52|F
JASON|BUELL |178|Male
 joseph|mullen|198|F
ROBERT |OLMEDA|30|M
 VANESSA|SLUSHER|64|LGBT
MARY| OWEN|69|-
JOHN |SALAZAR|9|FM
 jean|piper|46|m
MICHAEL|ARNDT|37|m
ALFRED|ROSE|42|-
jonathan|taylor |44|M
 MARY|MCFARLAND|69|FM
 DANIEL|HAYS|61|m
 SANG|FISHER|18|Female
MATTHEW |LUND|36|f
WILMA| HOUSTON|31|M
cheryle|lewis|50|LGBT
arletta|miramontes |59|F
 LEROY|JIMENEZ|12|m
jason|ivey |57|LGBT
 mark|lautman|17|LGBT
JAMES| HAAS|66|Man
ANH| HAMBURG|51|LGBT
david| sheffield|61|FM
 JOHN|FIELDS|8|LGBT
DAVID|MASTRANGELO |18|MF
nancy|wright|19|both
DOVIE|TOMS|30|both
kristi|schmidt|48|M
TERRY|SPENCE |30|-
HOLLY|GRIGSBY|33|M
dana |carreon|70|both
CHARLES| LANDRY|65|F
martha |burroughs|25|LGBT
 ALONZO|OTT|61|Male
lois| stites|67|LGBT
 WILLIAM|COBB|37|M
 toya|roop|110|-
ELLY| BROWN|61|M
LARRY |KING|30|-
MARGARET|JOHNSON|121|LGBT
