First Name|Last Name|Age|Sex
DaRlEnE |lUnDe|29|Man
stepHan| teGeLer|46|M
PETEr |DArcangELO|7|-
MiCHaEL |GreenBeRg|8|LGBT
cARl|hollIns |25|M
MARc| simOns|58|both
lYnN| WaLL|34|LGBT
wIllIAm| mAYSOn|37|-
jACQueLINE |hiLl|30|FM
 KRisTIN|PREstoN|2|FM
mARY |BAiley|17|F
joshUA |jOhNSON|172|both
roBert| OAKs|69|m
CRaig|olszEwski |56|-
andREw|MYerS |35|F
CHaRLOTTE| McKINNON|19|m
kEitH|SWInT |93|Girl
BrEndA|raNDaLL |65|M
SEan| CaMpos|30|f
 kAtHeRine|PerkinS|37|LGBT
cHArLES| jImeneZ|154|F
keiTh| yOKotA|113|f
NitA| Manna|182|f
RichaRd| nEAl|69|Man
joSHUa |waRe|54|both
ELLA|COopeR |23|LGBT
melINDa| JoneS|34|M
SADIE|KARamchaNDaNi|68|Female
 PaulA|ellIs|63|LGBT
LORI| pfEIffER|56|MF
Donald |COTHRaN|179|Male
BRiAN |BrYson|63|F
MICHAel| sLUDeR|62|FM
RobeRt |DEaRING|34|LGBT
hECtor |ricHARDSon|61|Girl
clIfForD|WOODaRD|131|LGBT
rENEE |MCDanIEL|18|F
shErEE|LarsOn |47|LGBT
 nAomI|GaINEs|50|Male
aNDReW |cOfFeLl|68|both
brANdon|ramERiz |1|m
JOSe| wIlD|45|MF
daRCY| kELly|36|Man
JOSePh| BoUGhton|25|FM
fRAnCeS|thomas |12|M
GuADaLuPE |cuTrIghT|8|FM
 JUAniTa|VANhORN|50|LGBT
sUe|CAsTIlLo |18|f
 Marla|HiCKMaN|6|m
HeaTHER|OldHam |51|m
bRiAN |rIChey|29|both
saMUEL|MOOre |61|F
DARLene |anSpaCH|44|f
pERcy| caLdWeLl|39|Female
 mARY|mOrroW|40|LGBT
cHARlES |STALzEr|28|m
EVELYn |wEaTHERs|58|m
NIcOLe| ReNNINGer|40|both
 jOdY|BuCHAn|47|both
JON| sPENce|44|f
SuSANNE |beBOUT|18|F
MelVIn|Keck |5|f
JameS|voElKER |35|m
 EUGeNe|KIRScH|45|LGBT
cHris |sCOtt|65|both
 CHaRLEs|HUDsOn|34|-
