First Name|Last Name|Age|Sex
JOSEPH|NOLAN|18|FM
alex|manson|26|F
ROBIN |MCCARTER|1|m
jerry |roberts|29|Female
michael| placido|66|f
candy |watson|68|M
ELIZABETH |BLAKE|65|Girl
 martin|wakefield|23|both
morris|ruybal |57|-
 lisa|cooper|61|f
PATRICIA |WRIGHT|61|m
william|peterson |64|M
elizabeth|wilson |23|Male
CHESTER|SEALS|117|m
brenda|hallman |40|LGBT
 CHARLES|LOPEZ|41|FM
laurie|snowden|59|M
 elsie|grigsby|34|-
BARBARA| SMITH|54|LGBT
 BRENDA|SOTO|22|M
ROBERTO| CARELLA|37|f
charles|mendez|28|Male
noah|rowell |24|LGBT
robert |brewer|43|m
ADDIE|SALAZAR |50|LGBT
 alicia|lane|4|Male
TERRY |CAMPOS|34|Female
 TOMMY|GOTT|35|both
luella| winston|55|m
michael|hemphill |170|LGBT
coletta|nguyen |65|both
ALTON|NATH|32|both
erich|chambers|45|Man
 tyler|spence|27|Female
sandra |vaughn|151|m
kyoko |hernandez|30|LGBT
LAURA |RAMEY|18|Male
ANGEL| GILLIS|54|m
CAROLINE| MARQUEZ|24|FM
RENEE|TURNER |51|f
 dorothy|stribling|2|m
myrtle|faison |25|Male
henry|jones|40|both
TAMARA|BURNETT|29|-
katherine |smalls|69|F
steven| covarrubias|28|m
EDGAR|FOUST|58|LGBT
JOSEPH| RALEY|27|LGBT
SHIRLEY| BRITTON|24|MF
RUTH| DOUGLAS|42|-
peter| davidson|49|Girl
lori| neely|54|f
RONNIE|TALBERT |57|m
 EMMA|DOIL|26|-
CHRISTINE| NAVARRO|46|m
CAMERON|CROWNOVER|162|LGBT
 RICHARD|KEITH|59|MF
KAREN| WINGO|19|LGBT
VERNON| JOHNSON|59|Female
DANIEL|EDMUNDSON |39|F
shannon| dudley|44|Male
judy| newman|54|f
 farrah|watson|61|M
LUIS| CASTEEL|50|Girl
francis| bosley|49|Female
 JULIO|SPOONER|12|both
kimberly| bird|3|M
 thelma|flynn|36|M
kim|shelton |29|Male
francesca|stanley |24|LGBT
richard| delay|52|MF
 HENRY|PATTEN|65|-
RUBEN|LILLIE |65|F
king |still|49|both
andrew| williams|32|m
 amy|vanlue|52|LGBT
DARRELL |BANIA|36|both
steven|brewer |59|m
dominique|younger |68|FM
juan| arend|9|-
 HARRY|SIMMONS|23|M
brandi |newman|137|F
 SCOTT|NEILL|70|F
michael|cannon|53|F
kerry|freeman |27|Male
MOLLY |MARTINEZ|57|MF
james| lyons|154|f
aaron|jones |20|M
ROBERT |TUTTLE|21|Female
 JACK|BAUGH|33|-
 william|ricketts|169|FM
phil|robertson|69|Female
 vincent|mcguire|37|Female
 PATRICE|ELLIOTT|28|both
KEITH| WHITE|26|LGBT
ethel |ford|64|m
EDITH |ROMAN|47|MF
anita|reyes|21|f
lucille|nicholson|86|Girl
URSULA|SHARKEY |35|Female
