First Name|Last Name|Age|Sex
ARTHUR|RODRIQUEZ |49|f
bernice|schurz|69|both
 daniel|degarmo|18|M
steven|fabian |34|f
 SARAH|GATES|57|Male
LORRAINE|MILLER |70|M
alexander|johnson|150|both
isiah| bild|60|M
CLAUDE|BLANCHARD|40|F
george |franklin|20|LGBT
 JEAN|MILLER|29|LGBT
annette |hollar|67|LGBT
mary |ashbaugh|63|m
 dustin|spain|121|M
PHILIP|GRAZIANI |176|LGBT
 THELMA|SINGLETON|22|M
IRENE |FOLEY|39|both
DENNIS|THOMAS|54|LGBT
 APRIL|GREEN|56|-
myrtle |lance|32|both
katheryn| camerano|60|-
LISA |DUKE|39|FM
jodie|white|32|MF
wesley |thomas|57|Girl
WILLIAM |COLANTUONO|50|Female
MARIE|OLSON |49|LGBT
MONA| DEEDS|22|Male
 VIRGINIA|KLIMCZYK|22|both
 james|spradley|67|M
john|wilcox |51|Male
marcella|staples|64|M
warren |heck|12|both
CAITLIN|WALKER |46|Male
JESSICA|BURCH |114|-
raymond|fleming|42|-
 SHARON|WEBSTER|25|both
john| griswold|59|F
 donald|hill|8|Male
JUNE |BLACK|27|LGBT
BETTY|EVANS|70|M
 kassandra|mong|64|f
marvin| dunnings|56|Female
 DEBORAH|REBER|49|Male
michele|byrd|53|f
jacqueline|juliana |12|m
ANGELICA|RICHARDSON|31|M
 marilee|walker|59|M
GREGORY|PINEAU |32|-
rebecca| perry|13|LGBT
JOAN|ACKER|67|Man
 MARY|LEMIEUX|52|both
ashley|goods|53|FM
 LAWRENCE|WEBSTER|64|-
teresa| stackhouse|39|F
JOHN |BALLARD|13|Female
 THOMAS|MITCHELL|44|Male
LINDA|ZORRA|69|F
james |moore|158|Man
matthew |winston|13|M
annette| bahena|18|m
rosemary|wray |68|m
MARY| FIGGINS|3|MF
 christopher|johnson|52|M
 JOSE|MARTINEAU|56|F
JAN| BAERGA|4|FM
 william|rio|31|both
 steven|villalobos|49|M
mary| kaplan|46|Female
sandra |riddick|32|m
cynthia |jennings|21|FM
ALFONSO|PRITCHARD|17|-
ashley |anderson|22|m
william|almonte|40|Female
 ignacio|hammett|71|-
stanley|coleman |60|both
 WENDY|BLACKER|36|f
DARREN| HORNER|71|F
victor |carper|44|M
 WILLIAM|DEGASPARRE|39|m
kelly| ayling|34|M
MARLENE| LEE|57|-
NORMA|HAYNES |55|M
george|dean |46|F
 JAMES|SEESE|43|LGBT
RYAN|CLOS|21|-
 kum|stebbins|24|LGBT
dennis|baker |67|both
KATHERINE| HOFFMAN|59|m
RENATE| PERKINS|47|LGBT
DIANNE|LUTZ |190|-
SHARON| ROBINSON|26|F
brenda |ruiz|37|m
digna| wilson|18|LGBT
gilberto|manchini |14|f
CHARLES |KONON|29|LGBT
mary| boham|65|Male
MARY|HOLLENBACH|37|LGBT
joyce|callahan |48|LGBT
adrian|wells |37|F
cletus |garcia|58|F
DANIELLE|ASKEW |58|both
erica |carnes|63|f
DANIEL|LEGER |50|Female
JOAN| KOLB|42|both
mary| williams|69|both
ROBERT| BOYCE|61|both
 JEFFREY|TINCHER|19|LGBT
GEORGE|REISNER |28|f
stephanie| raine|42|both
ROBERT|WARREN |38|Man
JOYCE|WARD|52|m
 TERI|MIXSON|12|Girl
robert| tilghman|20|both
DORA|MARCUS |44|both
sean|coggin|52|m
raymond |nielson|50|f
 frank|guadagno|18|FM
 paul|auld|39|m
brendan|wallace|84|both
roger| cainne|23|FM
 floyd|park|58|f
 jarrod|freeney|55|-
 john|hatter|64|m
SLYVIA |HUMPHREY|38|M
 bernard|miller|151|Man
IDA|PATTON |68|m
DANIEL |SMITH|54|F
TIMOTHY| CALHOUN|33|-
susan| bookman|25|m
john|pack |46|-
nathaniel| hart|54|both
paul|tanguay|67|Male
jackie|mccool |147|f
john|fitzgerald|39|m
jesse| goldbach|61|F
 eileen|casbarro|49|Male
 TIMOTHY|MALONE|44|Man
MANUEL| BOWEN|21|Female
KIM|BLACKMAN |5|M
tracy|hagy|67|f
WAYNE |PETTIGREW|5|F
eufemia|mackenzie |2|f
HELEN| JOHNSON|58|F
 BRYAN|STRAIN|33|F
sherry|troche |124|MF
bobbi| rummel|30|m
 harold|kemper|22|Female
christopher |beavers|70|F
mildred |romero|79|MF
charles|wright|14|Male
chas |stinson|45|Man
LAUREL|FLORES |67|M
REGINALD|CROWLEY|37|MF
RAFAEL |CRANE|13|f
KENNETH| CHISLEY|59|m
 DENNIS|TORRES|30|f
CHRISTINE |ARREOLA|26|Male
TIMOTHY|ARRINGTON |60|Female
michael |palacios|72|both
billy |flight|65|FM
KIMBERLY |LILLY|54|FM
LEON|SHIPLEY|49|both
ROBERT|HAHN|70|M
KELLY|MCCORMICK |26|-
cora |panahon|5|Male
lillian |allen|37|f
ANNABELLE|BROWN |50|f
HOLLY|HERNANDEZ|146|Female
FRANCES|CALLAHAN |67|-
louis|hawthorne|42|-
 DONNA|APPLING|48|Female
GARY| TAYLOR|66|FM
patricia |herrera|35|Girl
WILLIAM |BOOKMAN|50|m
 brian|williams|45|f
 CHARLES|SAGRAVES|69|Female
SHARI |NEUMAYER|53|Girl
GEORGE |RODRIGUEZ|20|-
HOPE| INGERSON|7|-
antoinette |kluemper|65|Female
 SANORA|ALLDREDGE|61|LGBT
eddie |mcdonald|24|both
PAUL |BLOOMFIELD|57|-
 KIMBERLY|MULLEN|28|MF
joyce|settles|18|f
BRIDGETT |BELL|33|MF
amanda |newland|57|F
roberta |leslie|24|Female
 hilda|trudeau|71|M
timothy |pohl|24|Female
 charles|garcia|63|MF
sarah|carver|57|Male
 josephine|rubinson|32|m
barbara| blackard|55|-
MAURICE| GLENDENING|54|both
EMMA| CARPENTER|36|-
stacie|austin|33|f
 JACOB|PETE|51|-
timothy| acuna|55|M
CHARLES |PERCIVAL|22|F
HEATHER |ELLIOTT|41|-
DAWN| WHITE|50|F
LOIS |MCCONKEY|10|Male
PENNY|BENJAMIN |63|m
valene| follett|61|Female
coletta|little|52|M
ELAINE| ELROD|67|F
MAUREEN| GARCIA|71|LGBT
RON|TAYLOR|27|both
 michael|manzanares|44|both
DEBBIE|DOWELL |30|F
sharon|gallaway|142|m
MELISSA|RIVERS |65|LGBT
john |goss|45|F
 JIMMIE|GRIFFIN|47|f
DONALD|DUKE|121|M
ebony |cook|25|MF
mercedes| rohling|57|FM
DIANE|HAU |53|m
katherine|jefferson|12|m
ANN|SMITH|87|LGBT
arthur|smith|38|LGBT
joseph| gillespie|11|Male
jean|zellers |23|FM
STEPHANIE |FURNESS|66|Male
arthur |ward|60|LGBT
BRUNO |LOWER|42|-
STEVE| STONE|3|-
brian| stgeorge|31|M
ELIZABETH|PERKINS|38|m
 SARAH|BIXLER|52|m
mary| simms|44|Girl
 charlotte|rosario|57|m
SHEENA|HILL |61|F
JUDITH |PETERSON|161|-
larry|pettit |45|LGBT
 keith|mccoun|35|m
STEPHANIE|LUNSFORD|60|-
howard |stump|10|both
maurice| jones|65|-
bertha|howell |70|Male
danielle|haylett|160|-
 BROOKE|PRUITT|7|both
 jeffrey|frates|44|m
bobby |graza|53|LGBT
john |murphy|24|Female
james|licudine |54|m
 charles|carr|27|f
JOSE |BOBLITT|32|f
 ALTHEA|BLANKENSHIP|70|LGBT
 gary|moll|36|m
darleen|miller |37|m
joe| huff|10|Girl
 craig|overton|58|F
CRAIG |CHANDLER|55|MF
ANNA|AYBAR |46|both
NINA|HUGHES |62|m
leann |tarzia|62|Female
 kristine|pallazzo|26|Female
 RICHARD|QUIROZ|38|Female
 AMANDA|JURADO|62|FM
 blake|cooley|166|MF
maxie |hammond|52|-
 CHRISTOPHER|CARROUSAL|99|Male
susan|hight |141|-
CANDACE| ALBINO|36|both
PATRICIA| CHAMPION|57|F
AMBER|DUNGY |13|MF
ELAINE|RODRIGUEZ |81|MF
 JULIE|ELMORE|32|both
robert| sidney|64|LGBT
DERRICK |ERTEL|49|F
charles |milstead|57|-
ralph |fleming|29|FM
vincent |sutton|24|LGBT
DANIEL| ROCHELLE|96|m
MARGARET|PATEL |178|m
brock|patwell |66|F
 ANDREA|LANDER|36|both
 john|hoster|64|Male
 lewis|small|58|M
DONNA| BURKET|89|M
FRANKLIN|BOWSER |51|M
BRETT|DARGAN |27|Female
 JAMES|WILLIAMS|46|-
SANJUANITA| PAULSON|113|Male
jason|mosely |132|m
deborah|greener|27|both
david|newsome |18|FM
 CONSTANCE|AGUIRRE|44|MF
stanley|williams|60|m
JENNIFER|MILLER|61|-
joseph| torres|18|FM
ANGIE| CARR|193|LGBT
 dorothy|aguilar|56|-
margaret |brown|48|Girl
stacy |holman|29|FM
JUAN| ALMANZA|3|FM
RENATO|EASTHAM |35|M
 cheryl|eakins|27|both
lois| thompson|26|-
arlie| distefano|162|M
MARIE| ISABELL|66|both
tonya |felder|13|F
 larry|andrews|48|FM
ANTHONY|JACKSON|13|m
BRANDEN|YODER |37|Female
PETER |HOLLOMAN|26|Female
amy|helfrich |42|both
CAREY|CARRANZA|39|Girl
BERNARD |LIGON|23|f
 PATRICK|KARL|71|-
timothy|gaede|30|MF
 lynette|pennell|188|-
